symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
OGDC,1377544357236.0,323.78,322.99,325.47,319.05,320.29,-3.49,-1.08,3269899.0,Oil & Gas Development Company Limited,OIL & GAS EXPLORATION,2026-08-11T11:00:18+00:00
HUBC,274257354792.0,213.42,212.0,214.4,209.0,211.43,-1.99,-0.93,13259636.0,The Hub Power Company Limited,POWER GENERATION,2026-08-11T11:00:18+00:00
FFL,40823402851.799995,16.42,16.5,16.5,16.15,16.2,-0.22,-1.34,1506817.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-08-11T11:00:18+00:00
TRG,32636177393.600002,61.13,61.13,61.5,59.25,59.84,-1.29,-2.11,1859163.0,TRG Pakistan Limited,TECH & COMMUNICATION,2026-08-11T11:00:18+00:00
HBL,489503350444.68,326.21,324.5,336.66,323.26,333.71,7.5,2.3,4455485.0,Habib Bank Limited,COMMERCIAL BANKS,2026-08-11T11:00:18+00:00
AHCL,68483551712.799995,16.36,16.36,16.39,16.15,16.24,-0.12,-0.73,1327140.0,Arif Habib Corporation Limited,FERTILIZER,2026-08-11T11:00:18+00:00
SEARL,53169078350.1,91.39,91.3,92.11,90.1,90.39,-1.0,-1.09,943172.0,The Searle Company Limited,PHARMA,2026-08-11T11:00:18+00:00
PSO,163578581919.0,353.43,352.95,356.1,347.02,348.43,-5.0,-1.41,2836946.0,Pakistan State Oil Company Limited,OIL & GAS MKTNG,2026-08-11T11:00:18+00:00
UBL,1175919615967.5,473.16,471.49,473.0,465.15,469.57,-3.59,-0.76,1474567.0,United Bank Limited,COMMERCIAL BANKS,2026-08-11T11:00:18+00:00
NML,52521985294.24,151.29,150.98,151.5,148.05,149.38,-1.91,-1.26,1365458.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-08-11T11:00:18+00:00
SNGP,64829627496.3,103.66,103.71,105.25,101.6,102.22,-1.44,-1.39,1999630.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-08-11T11:00:18+00:00
NPL,24772031459.999996,71.29,71.1,71.74,69.59,69.96,-1.33,-1.87,2515974.0,Nishat Power Limited,POWER GENERATION,2026-08-11T11:00:18+00:00
YOUW,927256450.0,5.42,5.34,5.46,5.32,5.38,-0.04,-0.74,860303.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-08-11T11:00:18+00:00
ENGROH,333102611860.34,281.73,281.59,281.59,276.0,276.61,-5.12,-1.82,1254938.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-08-11T11:00:18+00:00
LUCK,652086150000.0,454.36,454.3,454.3,443.99,445.11,-9.25,-2.04,1441981.0,Lucky Cement Limited,CEMENT,2026-08-11T11:00:18+00:00
SYS,197333055979.55002,135.7,135.99,135.99,133.33,133.93,-1.77,-1.3,863567.0,Systems Limited,TECH & COMMUNICATION,2026-08-11T11:00:18+00:00
POWER,29333603041.83,23.24,23.25,23.25,22.63,22.73,-0.51,-2.19,755391.0,Power Cement Limited,CEMENT,2026-08-11T11:00:18+00:00
FFC,797664984359.22,563.51,559.99,561.0,553.0,554.31,-9.2,-1.63,1062699.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-11T11:00:18+00:00
MEBL,1079630574885.72,593.54,594.11,605.0,590.51,599.61,6.07,1.02,2412014.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-11T11:00:18+00:00
FABL,150236779108.74,99.95,100.02,100.02,98.1,98.99,-0.96,-0.96,404373.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-11T11:00:18+00:00
HUMNL,11929680000.0,10.81,10.9,10.9,10.41,10.52,-0.29,-2.68,507551.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-11T11:00:18+00:00
GAL,36037550525.0,617.39,612.51,641.0,608.0,632.21,14.82,2.4,1826615.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-11T11:00:18+00:00
JVDC,57003383102.49,150.87,149.99,152.0,148.05,149.67,-1.2,-0.79,623518.0,Javedan Corporation Limited,PROPERTY,2026-08-11T11:00:18+00:00
KAPCO,24919968884.68,28.83,28.52,29.1,28.2,28.31,-0.52,-1.8,1076314.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-11T11:00:18+00:00
MARI,801691661925.0,673.33,673.0,673.01,666.7,667.73,-5.6,-0.83,764563.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-11T11:00:18+00:00
AICL,31472000000.0,92.78,92.89,92.89,88.26,89.92,-2.86,-3.08,206299.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-11T11:00:18+00:00
AIRLINK,53839621954.51,137.71,137.0,137.4,135.52,136.21,-1.5,-1.09,487833.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-11T11:00:18+00:00
EFERT,250835987593.75,189.17,188.95,189.5,187.0,187.85,-1.32,-0.7,617124.0,Engro Fertilizers Limited,FERTILIZER,2026-08-11T11:00:18+00:00
FATIMA,344967000000.0,164.5,164.06,165.5,163.5,164.27,-0.23,-0.14,688731.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-11T11:00:18+00:00
ILP,143843425606.16,104.14,104.0,104.0,102.0,102.62,-1.52,-1.46,300678.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-11T11:00:18+00:00
CPHL,16682236824.0,75.06,74.5,74.93,72.95,73.02,-2.04,-2.72,2529206.0,Citi Pharma Ltd.,PHARMA,2026-08-11T11:00:18+00:00
HCAR,34260576000.0,241.02,241.5,244.49,239.2,239.92,-1.1,-0.46,365967.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-11T11:00:18+00:00
KTML,57832058176.00001,43.95,43.93,44.15,42.51,42.95,-1.0,-2.27,715773.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-11T11:00:18+00:00
ATRL,109739039962.5,1059.47,1058.49,1075.0,1025.05,1029.29,-30.18,-2.85,893452.0,Attock Refinery Limited,REFINERY,2026-08-11T11:00:18+00:00
BAHL,194232706224.44,178.27,178.49,178.49,174.0,174.76,-3.51,-1.97,331095.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-11T11:00:18+00:00
KOHC,91057307339.25,102.47,102.0,102.1,98.69,99.05,-3.42,-3.34,536209.0,Kohat Cement Company Limited,CEMENT,2026-08-11T11:00:18+00:00
GHGL,41538151518.899994,42.09,42.09,43.5,41.5,41.55,-0.54,-1.28,632739.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-11T11:00:18+00:00
DCR,85968242000.0,38.73,38.75,38.75,38.48,38.66,-0.07,-0.18,246035.0,Dolmen City REIT,REIT,2026-08-11T11:00:18+00:00
MCB,496314981112.86,418.38,419.79,421.2,416.0,418.81,0.43,0.1,212817.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-11T11:00:18+00:00
ISL,37949400000.0,87.74,87.74,88.2,86.55,87.24,-0.5,-0.57,346058.0,International Steels Limited,ENGINEERING,2026-08-11T11:00:18+00:00
PIOC,61723141521.89001,276.19,275.7,275.7,271.5,271.73,-4.46,-1.62,79399.0,Pioneer Cement Limited,CEMENT,2026-08-11T11:00:18+00:00
AGP,52973200000.0,192.05,193.0,193.0,189.0,189.19,-2.86,-1.49,228207.0,AGP Limited,PHARMA,2026-08-11T11:00:18+00:00
HMB,121496060106.0,114.91,115.0,116.5,114.53,115.95,1.04,0.91,420374.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-11T11:00:18+00:00
GHNI,52792357716.0,1238.67,1240.0,1268.44,1201.0,1239.0,0.33,0.03,330549.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-11T11:00:18+00:00
CHCC,63934725204.28,336.17,336.2,336.2,328.0,329.06,-7.11,-2.11,73904.0,Cherat Cement Company Limited,CEMENT,2026-08-11T11:00:18+00:00
MTL,122047895098.84001,310.98,311.0,311.0,305.11,305.86,-5.12,-1.65,137747.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-11T11:00:18+00:00
GLAXO,109848918200.54001,348.79,347.5,349.0,343.9,344.93,-3.86,-1.11,146992.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-11T11:00:18+00:00
NATF,91325230340.0,395.91,392.99,395.05,390.0,391.76,-4.15,-1.05,148301.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-11T11:00:18+00:00
INIL,21714348249.0,164.95,164.0,165.79,162.51,164.65,-0.3,-0.18,6549.0,International Industries Limited,ENGINEERING,2026-08-11T11:00:18+00:00
MEHT,4359000000.0,149.26,149.12,149.12,144.77,145.3,-3.96,-2.65,239489.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-11T11:00:18+00:00
POL,198948365291.52,695.02,695.0,705.0,694.5,700.88,5.86,0.84,755727.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-11T11:00:18+00:00
HGFA,4164615000.0,14.41,14.41,14.89,13.96,14.69,0.28,1.94,115702.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-11T11:00:18+00:00
TGL,32592970360.28,193.28,193.97,193.97,188.05,189.31,-3.97,-2.05,109644.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-11T11:00:18+00:00
SAZEW,113775619011.47,1925.12,1933.97,1933.97,1861.0,1882.27,-42.85,-2.23,204200.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-11T11:00:18+00:00
LCI,103012666417.5,227.26,228.0,228.0,220.01,223.07,-4.19,-1.84,126519.0,Lucky Core Industries Limited,CHEMICAL,2026-08-11T11:00:18+00:00
ABL,203742986571.9,178.07,178.99,179.0,177.61,177.93,-0.14,-0.08,32357.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-11T11:00:18+00:00
GADT,9626479985.52,334.87,334.0,359.98,331.0,343.44,8.57,2.56,186002.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-11T11:00:18+00:00
PGLC,751466160.9,14.7,14.61,15.23,14.61,15.19,0.49,3.33,2264.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-11T11:00:18+00:00
APL,68763479040.0,553.97,554.0,554.5,544.01,552.69,-1.28,-0.23,15692.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-11T11:00:18+00:00
HALEON,87514632361.12,755.73,759.0,759.0,745.0,747.64,-8.09,-1.07,14597.0,Haleon Pakistan Limited,PHARMA,2026-08-11T11:00:18+00:00
PABC,39028580092.32,109.43,109.0,109.43,107.55,108.08,-1.35,-1.23,9728.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-11T11:00:18+00:00
SHFA,31880277634.56,506.41,512.95,512.95,504.0,504.32,-2.09,-0.41,6233.0,Shifa International Hospitals Limited,MISC.,2026-08-11T11:00:18+00:00
ABOT,90750642944.94,932.94,933.25,933.25,922.8,926.97,-5.97,-0.64,30651.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-11T11:00:18+00:00
SCBPL,255524611386.0,66.0,66.95,66.95,66.0,66.0,0.0,0.0,7887.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-11T11:00:18+00:00
HINOON,53381273093.68,1009.37,1000.02,1015.0,990.0,1007.51,-1.86,-0.18,17128.0,Highnoon Laboratories Limited,PHARMA,2026-08-11T11:00:18+00:00
INDU,151299498000.0,1929.84,1929.84,1934.0,1923.0,1924.93,-4.91,-0.25,9643.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-11T11:00:18+00:00
FHAM,3636348705.0000005,33.16,32.89,33.4,32.75,32.81,-0.35,-1.05,8246.0,First Habib Modaraba,MODARABAS,2026-08-11T11:00:18+00:00
BWCL,297923665553.78,500.52,500.52,501.98,499.59,499.66,-0.86,-0.17,17031.0,Bestway Cement Limited,CEMENT,2026-08-11T11:00:18+00:00
PAKT,372241680254.4,1459.98,1457.0,1460.0,1450.5,1456.95,-3.03,-0.21,4360.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-11T11:00:18+00:00
SSOM,2574628584.0,455.4,459.49,459.49,453.02,455.01,-0.39,-0.09,3190.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-11T11:00:18+00:00
PKGS,70695612483.84,790.96,795.0,799.99,792.0,790.96,0.0,0.0,22.0,Packages Limited,PAPER & PACKAGING,2026-08-11T11:00:18+00:00
THALL,47402501445.0,590.01,589.0,590.0,585.0,585.0,-5.01,-0.85,1494.0,Thal Limited,AUTO PARTS,2026-08-11T11:00:18+00:00
SRVI,98506944374.99998,2113.02,2120.0,2120.0,2090.0,2096.45,-16.57,-0.78,3737.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-11T11:00:18+00:00
BNWM,641196562.5,66.81,66.72,67.99,66.72,67.45,0.64,0.96,2246.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-11T11:00:18+00:00
ATLH,201599463597.75,1629.77,1635.99,1635.99,1601.6,1624.65,-5.12,-0.31,3128.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-11T11:00:18+00:00
MUREB,24903077262.510002,909.5,905.0,908.3,890.0,900.21,-9.29,-1.02,1826.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-11T11:00:18+00:00
COLG,299628364316.72003,1234.95,1240.0,1240.0,1220.0,1234.19,-0.76,-0.06,11023.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-11T11:00:18+00:00
IBFL,89599898477.2,262.33,262.33,288.56,262.02,288.56,26.23,10.0,4620.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-11T11:00:18+00:00
JDWS,52061393693.880005,902.1,907.0,909.68,900.0,901.08,-1.02,-0.11,243.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-11T11:00:18+00:00
PSEL,29070825135.0,880.96,890.0,950.0,865.51,893.82,12.86,1.46,962.0,Pakistan Services Limited,MISC.,2026-08-11T11:00:18+00:00
NESTLE,341148594581.76,7552.79,7580.01,7617.98,7490.03,7522.64,-30.15,-0.4,636.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-11T11:00:18+00:00
RMPL,85898520000.0,9233.65,9330.0,9332.9,9300.0,9300.0,66.35,0.72,65.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-11T11:00:18+00:00
UPFL,161729388514.0,25300.0,25202.0,25435.0,24500.0,25389.5,89.5,0.35,37.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-11T11:00:18+00:00
