symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
POL,194210823605.76,682.24,685.95,687.5,682.25,684.19,1.95,0.29,103303.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-07-28T11:11:06+00:00
SAZEW,117984471275.90001,1961.38,1980.0,1989.5,1948.0,1951.9,-9.48,-0.48,127911.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-07-28T11:11:06+00:00
LCI,106152874117.5,229.9,231.0,231.5,228.05,229.87,-0.03,-0.01,34701.0,Lucky Core Industries Limited,CHEMICAL,2026-07-28T11:11:06+00:00
PABC,37880255844.6,104.85,103.0,105.0,103.0,104.9,0.05,0.05,7023.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-07-28T11:11:06+00:00
ABL,204647594897.6,179.44,179.99,179.99,177.9,178.72,-0.72,-0.4,18101.0,Allied Bank Limited,COMMERCIAL BANKS,2026-07-28T11:11:06+00:00
HALEON,88977813711.12,759.99,766.0,766.0,753.0,760.14,0.15,0.02,20564.0,Haleon Pakistan Limited,PHARMA,2026-07-28T11:11:06+00:00
APL,67304079360.00001,539.85,540.2,542.0,538.51,540.96,1.11,0.21,32305.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-07-28T11:11:06+00:00
HINOON,52773553862.72,999.95,1007.84,1007.84,990.0,996.04,-3.91,-0.39,6606.0,Highnoon Laboratories Limited,PHARMA,2026-07-28T11:11:06+00:00
ABOT,91527971342.81999,937.59,944.0,944.0,930.0,934.91,-2.68,-0.29,2437.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-07-28T11:11:06+00:00
PGLC,743550783.3,15.96,15.96,15.96,14.95,15.03,-0.93,-5.83,19090.0,Pak-Gulf Leasing Company Limited,LEASING,2026-07-28T11:11:06+00:00
SHFA,33373401361.020004,525.58,525.58,533.0,525.51,527.94,2.36,0.45,8102.0,Shifa International Hospitals Limited,MISC.,2026-07-28T11:11:06+00:00
SRVI,97819987125.0,2074.31,2082.0,2090.0,2055.02,2081.83,7.52,0.36,7226.0,Service Industries Limited,LEATHER & TANNERIES,2026-07-28T11:11:06+00:00
MEHT,5903400000.0,192.22,192.22,197.01,192.16,196.78,4.56,2.37,8044.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-07-28T11:11:06+00:00
SSOM,2580683072.0,464.24,465.0,473.0,454.0,456.08,-8.16,-1.76,39937.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-07-28T11:11:06+00:00
SCBPL,245961796384.13,64.21,64.6,64.7,63.5,63.53,-0.68,-1.06,26406.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-07-28T11:11:06+00:00
FHAM,3679572600.0000005,33.3,33.25,33.25,32.7,33.2,-0.1,-0.3,7400.0,First Habib Modaraba,MODARABAS,2026-07-28T11:11:06+00:00
BWCL,298758419449.98,503.74,509.0,509.0,491.0,501.06,-2.68,-0.53,18475.0,Bestway Cement Limited,CEMENT,2026-07-28T11:11:06+00:00
GADT,7708976212.489999,277.98,282.5,282.5,273.0,275.03,-2.95,-1.06,2181.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-07-28T11:11:06+00:00
THALL,47726621113.0,590.0,590.0,594.99,588.0,589.0,-1.0,-0.17,906.0,Thal Limited,AUTO PARTS,2026-07-28T11:11:06+00:00
PAKT,372433300598.4,1460.0,1458.0,1485.0,1440.56,1457.7,-2.3,-0.16,12736.0,Pakistan Tobacco Company Limited,TOBACCO,2026-07-28T11:11:06+00:00
INDU,150626682000.0,1913.16,1913.0,1933.98,1901.0,1916.37,3.21,0.17,5110.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-07-28T11:11:06+00:00
PKGS,72014853962.88,803.37,801.0,808.98,800.0,805.72,2.35,0.29,2492.0,Packages Limited,PAPER & PACKAGING,2026-07-28T11:11:06+00:00
BNWM,628458187.5,66.77,66.77,66.99,66.01,66.11,-0.66,-0.99,892.0,Bannu Woollen Mills Limited,WOOLLEN,2026-07-28T11:11:06+00:00
MUREB,25172797664.760002,908.7,919.99,919.99,905.0,909.96,1.26,0.14,1457.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-07-28T11:11:06+00:00
COLG,303408344410.88,1243.07,1259.77,1259.77,1243.03,1249.76,6.69,0.54,1769.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-07-28T11:11:06+00:00
ATLH,202136764356.3,1634.97,1635.04,1639.94,1625.0,1628.98,-5.99,-0.37,3180.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-07-28T11:11:06+00:00
IBFL,92323044823.34999,297.33,300.0,300.0,300.0,297.33,0.0,0.0,2.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-07-28T11:11:06+00:00
PSEL,29425664702.5,906.71,925.0,926.95,901.0,904.73,-1.98,-0.22,457.0,Pakistan Services Limited,MISC.,2026-07-28T11:11:06+00:00
JDWS,52584272475.93,932.49,933.11,933.11,893.0,910.13,-22.36,-2.4,17215.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-07-28T11:11:06+00:00
NESTLE,354775691077.92,7810.07,7811.0,7849.99,7750.5,7823.13,13.06,0.17,163.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-07-28T11:11:06+00:00
RMPL,85676569308.0,9294.95,9295.0,9315.98,9200.1,9275.97,-18.98,-0.2,23.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-07-28T11:11:06+00:00
UPFL,161177879801.44,25300.0,25302.01,25400.0,25302.01,25302.92,2.92,0.01,34.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-07-28T11:11:06+00:00
