symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
PSX,39392574890.0,49.52,49.0,49.44,48.1,49.15,-0.37,-0.75,966997.0,Pakistan Stock Exchange Limited,INV. BANKS / SECURITIES,2026-09-02T14:23:39+00:00
PSO,168836682879.0,364.92,360.11,363.45,358.92,359.63,-5.29,-1.45,1405685.0,Pakistan State Oil Company Limited,OIL & GAS MKTNG,2026-09-02T14:23:39+00:00
OGDC,1412596923696.0,331.69,330.5,330.55,327.7,328.44,-3.25,-0.98,2363824.0,Oil & Gas Development Company Limited,OIL & GAS EXPLORATION,2026-09-02T14:23:39+00:00
TRG,29423826376.75,55.51,54.97,55.38,53.81,53.95,-1.56,-2.81,2006276.0,TRG Pakistan Limited,TECH & COMMUNICATION,2026-09-02T14:23:39+00:00
BAFL,177935768725.58,57.38,56.9,56.9,56.15,56.41,-0.97,-1.69,1781335.0,Bank Alfalah Limited,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
AKBL,152132937758.79,104.21,103.3,105.39,102.5,104.97,0.76,0.73,4325340.0,Askari Bank Limited,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
PTC,253839240000.00003,68.8,68.8,68.8,66.48,67.26,-1.54,-2.24,2777510.0,Pakistan Telecommunication Company Ltd,TECH & COMMUNICATION,2026-09-02T14:23:39+00:00
SNGP,63263112333.75,101.71,100.2,101.87,99.5,99.75,-1.96,-1.93,962275.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-09-02T14:23:39+00:00
FFL,38253040450.02,15.5,15.41,15.48,15.08,15.18,-0.32,-2.07,2152625.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-09-02T14:23:39+00:00
NBP,389249753231.52,185.58,184.5,184.8,182.25,182.96,-2.62,-1.41,2409115.0,National Bank of Pakistan,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
AHCL,66796764724.8,16.02,16.0,16.0,15.7,15.84,-0.18,-1.12,1376560.0,Arif Habib Corporation Limited,FERTILIZER,2026-09-02T14:23:39+00:00
NPL,23384004540.000004,67.46,66.0,66.98,65.5,66.04,-1.42,-2.1,1024480.0,Nishat Power Limited,POWER GENERATION,2026-09-02T14:23:39+00:00
HBL,458684779251.6,315.72,314.99,314.99,311.2,312.7,-3.02,-0.96,3360264.0,Habib Bank Limited,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
YOUW,873827175.0,5.13,5.1,5.19,5.05,5.07,-0.06,-1.17,254317.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-09-02T14:23:39+00:00
NML,49635350542.159996,143.39,141.99,143.0,140.12,141.17,-2.22,-1.55,1005072.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-09-02T14:23:39+00:00
SYS,186356192938.80002,127.72,126.8,127.44,125.85,126.48,-1.24,-0.97,1648220.0,Systems Limited,TECH & COMMUNICATION,2026-09-02T14:23:39+00:00
POWER,28546383602.52,22.72,22.5,22.5,22.0,22.12,-0.6,-2.64,881668.0,Power Cement Limited,CEMENT,2026-09-02T14:23:39+00:00
UBL,1113488719560.0,449.1,445.0,447.0,442.0,444.64,-4.46,-0.99,598596.0,United Bank Limited,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
SEARL,49492712162.6,85.99,85.51,86.0,84.05,84.14,-1.85,-2.15,1797821.0,The Searle Company Limited,PHARMA,2026-09-02T14:23:39+00:00
LUCK,627122550000.0,433.39,431.3,431.3,427.47,428.07,-5.32,-1.23,1486364.0,Lucky Cement Limited,CEMENT,2026-09-02T14:23:39+00:00
AICL,32305000000.0,93.28,92.5,94.0,90.1,92.3,-0.98,-1.05,1369666.0,Adamjee Insurance Company Limited,INSURANCE,2026-09-02T14:23:39+00:00
ENGROH,322589666552.72,267.62,265.51,268.87,264.0,267.88,0.26,0.1,1620583.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-09-02T14:23:39+00:00
HUMNL,11340000000.0,10.14,10.1,10.25,9.93,10.0,-0.14,-1.38,1685012.0,Hum Network Limited,TECH & COMMUNICATION,2026-09-02T14:23:39+00:00
CPHL,16965528712.000002,73.94,73.0,75.0,72.95,74.26,0.32,0.43,578726.0,Citi Pharma Ltd.,PHARMA,2026-09-02T14:23:39+00:00
MEBL,1016907384183.04,572.3,571.0,572.0,562.0,562.73,-9.57,-1.67,920644.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
FFC,789592063859.4,552.45,549.03,551.0,545.5,548.7,-3.75,-0.68,423668.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-09-02T14:23:39+00:00
ATRL,124476604200.0,1190.45,1191.0,1232.0,1158.0,1167.52,-22.93,-1.93,1376078.0,Attock Refinery Limited,REFINERY,2026-09-02T14:23:39+00:00
FATIMA,319893000000.0,155.14,155.0,155.0,152.0,152.33,-2.81,-1.81,691592.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-09-02T14:23:39+00:00
EFERT,254187589025.00003,185.15,185.0,192.7,183.0,190.36,5.21,2.81,3267077.0,Engro Fertilizers Limited,FERTILIZER,2026-09-02T14:23:39+00:00
AIRLINK,52072768491.94,132.61,132.0,132.29,130.8,131.74,-0.87,-0.66,274681.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-09-02T14:23:39+00:00
KAPCO,23925282737.04,27.38,27.29,27.5,27.01,27.18,-0.2,-0.73,387837.0,Kot Addu Power Company Limited,POWER GENERATION,2026-09-02T14:23:39+00:00
KTML,57549293747.200005,43.43,42.99,42.99,42.26,42.74,-0.69,-1.59,153881.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-09-02T14:23:39+00:00
GAL,36251879925.0,657.04,651.5,654.85,627.75,635.97,-21.07,-3.21,619260.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-09-02T14:23:39+00:00
FABL,142982189714.46,95.46,95.45,95.45,89.4,94.21,-1.25,-1.31,504950.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
MARI,792302793975.0,663.67,661.31,663.2,658.1,659.91,-3.76,-0.57,335447.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-09-02T14:23:39+00:00
ILP,145931972713.48,106.18,105.0,106.0,103.6,104.11,-2.07,-1.95,425562.0,Interloop Limited,TEXTILE COMPOSITE,2026-09-02T14:23:39+00:00
HCAR,33188148000.0,240.03,233.02,238.5,231.5,232.41,-7.62,-3.17,512898.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-09-02T14:23:39+00:00
JVDC,53922222086.26,144.71,142.15,142.99,139.1,141.58,-3.13,-2.16,294240.0,Javedan Corporation Limited,PROPERTY,2026-09-02T14:23:39+00:00
ISL,38932500000.0,90.12,89.25,89.93,87.0,89.5,-0.62,-0.69,169798.0,International Steels Limited,ENGINEERING,2026-09-02T14:23:39+00:00
GHGL,41248234215.88,41.51,41.99,41.99,40.91,41.26,-0.25,-0.6,435946.0,Ghani Glass Limited,GLASS & CERAMICS,2026-09-02T14:23:39+00:00
BAHL,177650238972.96,161.16,160.13,161.75,151.01,159.84,-1.32,-0.82,316518.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
DCR,90126561000.0,40.24,40.2,41.0,40.0,40.53,0.29,0.72,1251992.0,Dolmen City REIT,REIT,2026-09-02T14:23:39+00:00
KOHC,84226860155.7,93.87,92.5,93.5,90.2,91.62,-2.25,-2.4,406207.0,Kohat Cement Company Limited,CEMENT,2026-09-02T14:23:39+00:00
AGP,45642800000.0,166.2,165.0,166.69,162.3,163.01,-3.19,-1.92,410814.0,AGP Limited,PHARMA,2026-09-02T14:23:39+00:00
HMB,104814582944.4,100.17,100.98,100.98,99.5,100.03,-0.14,-0.14,477638.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
PIOC,58022887683.92,257.93,257.98,258.9,252.01,255.44,-2.49,-0.97,219226.0,Pioneer Cement Limited,CEMENT,2026-09-02T14:23:39+00:00
POL,207015527347.19998,730.04,729.95,733.0,725.14,729.3,-0.74,-0.1,142813.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-09-02T14:23:39+00:00
CHCC,57923236728.56,302.51,300.5,301.8,297.0,298.12,-4.39,-1.45,298945.0,Cherat Cement Company Limited,CEMENT,2026-09-02T14:23:39+00:00
MCB,471547226987.46,400.17,400.0,402.17,397.01,397.91,-2.26,-0.56,101263.0,MCB Bank Limited,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
MEHT,4174500000.0,140.51,140.0,141.2,139.0,139.15,-1.36,-0.97,43475.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-09-02T14:23:39+00:00
INIL,22220774591.4,169.28,168.52,169.0,165.66,168.49,-0.79,-0.47,42572.0,International Industries Limited,ENGINEERING,2026-09-02T14:23:39+00:00
MTL,120491670712.23999,301.7,299.0,302.4,298.0,301.96,0.26,0.09,142565.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-09-02T14:23:39+00:00
GLAXO,103721607771.81999,325.08,329.0,330.0,324.0,325.69,0.61,0.19,146924.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-09-02T14:23:39+00:00
GHNI,54440893890.36,1307.62,1299.0,1309.0,1269.99,1277.69,-29.93,-2.29,111378.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-09-02T14:23:39+00:00
HGFA,4031370000.0,14.5,14.45,14.45,13.8,14.22,-0.28,-1.93,63645.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-09-02T14:23:39+00:00
ABL,195326693921.40002,170.34,170.34,171.9,169.5,170.58,0.24,0.14,95389.0,Allied Bank Limited,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
SAZEW,113114944657.73999,1883.57,1865.0,1883.0,1854.0,1871.34,-12.23,-0.65,52084.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-09-02T14:23:39+00:00
TGL,30213619822.120003,180.29,180.01,180.01,175.01,175.49,-4.8,-2.66,120196.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-09-02T14:23:39+00:00
NATF,86103448740.0,371.78,370.0,374.0,365.0,369.36,-2.42,-0.65,44441.0,National Foods Limited,FOOD & PERSONAL CARE,2026-09-02T14:23:39+00:00
PGLC,891469402.1999999,16.38,16.02,18.02,16.0,18.02,1.64,10.01,249993.0,Pak-Gulf Leasing Company Limited,LEASING,2026-09-02T14:23:39+00:00
SRVI,89266852500.0,196.08,195.0,196.0,189.0,189.98,-6.1,-3.11,143626.0,Service Industries Limited,LEATHER & TANNERIES,2026-09-02T14:23:39+00:00
LCI,100736015835.0,219.34,219.0,219.9,217.69,218.14,-1.2,-0.55,39280.0,Lucky Core Industries Limited,CHEMICAL,2026-09-02T14:23:39+00:00
INDU,150768948000.0,1929.67,1925.01,1929.96,1890.0,1918.18,-11.49,-0.6,10798.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-09-02T14:23:39+00:00
APL,72418821120.0,589.49,590.0,590.0,580.0,582.07,-7.42,-1.26,35379.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-09-02T14:23:39+00:00
GADT,8874446273.630001,323.89,320.05,323.0,315.05,316.61,-7.28,-2.25,7640.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-09-02T14:23:39+00:00
ABOT,91085461977.78,941.94,939.9,939.9,907.0,930.39,-11.55,-1.23,13677.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-09-02T14:23:39+00:00
PABC,35345275901.52,99.15,99.1,99.8,97.26,97.88,-1.27,-1.28,62032.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-09-02T14:23:39+00:00
HALEON,84060353830.04,719.51,720.0,721.0,711.01,718.13,-1.38,-0.19,18799.0,Haleon Pakistan Limited,PHARMA,2026-09-02T14:23:39+00:00
FHAM,3618615825.0,32.5,32.51,33.0,32.25,32.65,0.15,0.46,23235.0,First Habib Modaraba,MODARABAS,2026-09-02T14:23:39+00:00
SHFA,30367557449.37,480.08,487.0,487.0,471.3,480.39,0.31,0.07,12276.0,Shifa International Hospitals Limited,MISC.,2026-09-02T14:23:39+00:00
SSOM,2515724640.0,452.0,450.01,458.89,439.8,444.6,-7.4,-1.64,21015.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-09-02T14:23:39+00:00
HINOON,49044584422.88,928.47,934.1,934.1,921.2,925.66,-2.81,-0.3,12320.0,Highnoon Laboratories Limited,PHARMA,2026-09-02T14:23:39+00:00
BWCL,285980722310.29,483.47,483.47,483.47,477.0,479.63,-3.84,-0.79,11950.0,Bestway Cement Limited,CEMENT,2026-09-02T14:23:39+00:00
SCBPL,260712535314.14,67.67,67.8,67.8,65.5,67.34,-0.33,-0.49,78307.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-09-02T14:23:39+00:00
MUREB,25726070284.760002,925.01,925.02,936.9,920.01,929.96,4.95,0.53,694.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-09-02T14:23:39+00:00
THALL,46757503305.68,563.21,575.0,602.0,565.0,577.04,13.83,2.46,32900.0,Thal Limited,AUTO PARTS,2026-09-02T14:23:39+00:00
PAKT,354152719780.80005,1390.54,1380.0,1390.0,1370.0,1386.15,-4.39,-0.32,216560.0,Pakistan Tobacco Company Limited,TOBACCO,2026-09-02T14:23:39+00:00
PKGS,68752502066.88,776.58,775.0,776.0,752.05,769.22,-7.36,-0.95,5697.0,Packages Limited,PAPER & PACKAGING,2026-09-02T14:23:39+00:00
BNWM,646425000.0,67.41,65.01,68.99,64.53,68.0,0.59,0.88,6977.0,Bannu Woollen Mills Limited,WOOLLEN,2026-09-02T14:23:39+00:00
COLG,287620797492.24,1199.71,1195.0,1200.0,1180.0,1184.73,-14.98,-1.25,10871.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-09-02T14:23:39+00:00
ATLH,196578865747.65,1594.02,1594.02,1594.02,1581.0,1584.19,-9.83,-0.62,1830.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-09-02T14:23:39+00:00
IBFL,82091839338.1,261.74,262.0,272.99,262.0,264.38,2.64,1.01,226.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-09-02T14:23:39+00:00
JDWS,51998994900.0,895.0,890.0,905.0,859.0,900.0,5.0,0.56,77.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-09-02T14:23:39+00:00
PSEL,28617762332.5,897.0,904.45,904.47,870.0,879.89,-17.11,-1.91,952.0,Pakistan Services Limited,MISC.,2026-09-02T14:23:39+00:00
NESTLE,341931328401.6,7532.76,7549.99,7558.0,7500.0,7539.9,7.14,0.1,390.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-09-02T14:23:39+00:00
RMPL,85738453188.0,9210.41,9380.0,9380.0,9270.0,9282.67,72.26,0.78,40.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-09-02T14:23:39+00:00
UPFL,163174789784.12,25644.92,25226.0,25750.0,25226.0,25616.41,-28.51,-0.11,69.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-09-02T14:23:39+00:00
