symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc,market_state,market_state_at_karachi
NPL,22410261165.0,63.3,61.95,63.99,60.16,63.29,-0.01,-0.02,2852436.0,Nishat Power Limited,POWER GENERATION,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
NBP,383952246205.14,180.24,178.01,181.74,178.01,180.47,0.23,0.13,3142356.0,National Bank of Pakistan,COMMERCIAL BANKS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
HBL,443942911546.19995,305.19,301.03,305.0,299.0,302.65,-2.54,-0.83,4847380.0,Habib Bank Limited,COMMERCIAL BANKS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
POWER,28417331235.42,22.16,22.0,22.34,21.01,22.02,-0.14,-0.63,539439.0,Power Cement Limited,CEMENT,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
SYS,182024383899.90002,123.07,121.99,124.98,118.51,123.54,0.47,0.38,2239595.0,Systems Limited,TECH & COMMUNICATION,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
SEARL,47004547526.9,79.05,78.4,80.7,76.62,79.91,0.86,1.09,1522603.0,The Searle Company Limited,PHARMA,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
AICL,34100500000.000004,91.62,94.99,98.0,89.7,97.43,5.81,6.34,3332470.0,Adamjee Insurance Company Limited,INSURANCE,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
UBL,1065632545057.4999,422.5,419.0,427.5,413.76,425.53,3.03,0.72,1706766.0,United Bank Limited,COMMERCIAL BANKS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
NML,46959675698.88,131.8,129.11,134.0,126.69,133.56,1.76,1.34,1002984.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
CPHL,16239022096.0,70.26,70.0,71.72,68.81,71.08,0.82,1.17,858018.0,Citi Pharma Ltd.,PHARMA,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
ENGROH,318061754255.28,264.22,263.0,264.9,258.51,264.12,-0.1,-0.04,1752222.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
LUCK,610436200000.0,408.03,407.0,420.0,398.51,416.68,8.65,2.12,1935380.0,Lucky Cement Limited,CEMENT,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
YOUW,822121424.9999999,4.78,4.75,4.83,4.52,4.77,-0.01,-0.21,555843.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
HUMNL,11532780000.0,9.8,9.75,10.21,9.2,10.17,0.37,3.78,2892912.0,Hum Network Limited,TECH & COMMUNICATION,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
EFERT,252625288756.25,183.96,182.99,191.27,180.96,189.19,5.23,2.84,1114933.0,Engro Fertilizers Limited,FERTILIZER,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
MEBL,1001294070872.3201,536.21,534.5,556.9,527.0,554.09,17.88,3.34,1203940.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
FFC,779044023348.9401,532.34,529.99,544.0,525.0,541.37,9.03,1.7,1056605.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
ATRL,116750124562.5,1080.23,1081.0,1102.0,1039.0,1095.05,14.82,1.37,1193168.0,Attock Refinery Limited,REFINERY,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
FATIMA,315042000000.0,149.09,147.0,151.85,142.0,150.02,0.93,0.62,713494.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
ILP,141502570794.6,100.32,100.5,101.44,97.25,100.95,0.63,0.63,809005.0,Interloop Limited,TEXTILE COMPOSITE,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
KAPCO,22886583928.0,26.47,26.5,26.5,25.92,26.0,-0.47,-1.78,5888567.0,Kot Addu Power Company Limited,POWER GENERATION,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
KTML,56660605542.399994,40.13,40.1,44.14,38.5,42.08,1.95,4.86,1228387.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
MARI,779924376000.0,645.21,644.21,652.76,636.1,649.6,4.39,0.68,307135.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
GAL,33887416225.0,583.97,555.0,598.0,551.0,594.49,10.52,1.8,646103.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
FABL,138580869789.06,91.91,91.1,92.0,88.16,91.31,-0.6,-0.65,1062876.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
JVDC,53198587236.96,135.27,133.5,140.0,130.5,139.68,4.41,3.26,505469.0,Javedan Corporation Limited,PROPERTY,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
ISL,35622150000.0,83.26,82.5,83.0,80.13,81.89,-1.37,-1.64,335632.0,International Steels Limited,ENGINEERING,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
GHGL,40488450939.0,40.83,40.83,41.48,40.0,40.5,-0.33,-0.81,216128.0,Ghani Glass Limited,GLASS & CERAMICS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
AIRLINK,49720916567.490005,124.94,124.0,126.74,118.61,125.79,0.85,0.68,1126396.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
HCAR,31548804000.0,220.31,218.0,224.0,211.11,220.93,0.62,0.28,266762.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
BAHL,169948060819.29,153.57,153.57,154.9,151.1,152.91,-0.66,-0.43,921935.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
DCR,89414977000.0,40.27,40.04,40.9,39.61,40.21,-0.06,-0.15,446695.0,Dolmen City REIT,REIT,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
AGP,43596000000.0,157.69,157.25,158.5,154.0,155.7,-1.99,-1.26,278425.0,AGP Limited,PHARMA,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
KOHC,82903058817.3,92.34,91.99,91.99,87.35,90.18,-2.16,-2.34,444758.0,Kohat Cement Company Limited,CEMENT,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
HMB,103169487520.79999,99.15,99.15,99.49,98.25,98.46,-0.69,-0.7,160134.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
POL,203194837647.36002,726.26,725.51,725.51,713.0,715.84,-10.42,-1.43,795496.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
MCB,464816086153.38,390.06,386.0,394.0,386.0,392.23,2.17,0.56,153550.0,MCB Bank Limited,COMMERCIAL BANKS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
MEHT,4119900000.0000005,132.81,133.99,137.93,130.11,137.33,4.52,3.4,59742.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
INIL,21139343339.399998,163.61,162.02,164.0,158.5,160.29,-3.32,-2.03,200985.0,International Industries Limited,ENGINEERING,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
CHCC,52428573053.92,273.09,273.08,273.08,267.0,269.84,-3.25,-1.19,626774.0,Cherat Cement Company Limited,CEMENT,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
MTL,120878731649.42,298.83,298.0,304.0,292.11,302.93,4.1,1.37,152266.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
GLAXO,97409586321.86,305.5,301.44,309.4,301.0,305.87,0.37,0.12,316591.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
HGFA,3926475000.0,13.74,13.27,13.95,13.27,13.85,0.11,0.8,23295.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
GHNI,50810620381.56,1172.75,1149.0,1200.0,1110.0,1192.49,19.74,1.68,298152.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
ABL,194903016604.30002,169.51,167.0,170.95,166.0,170.21,0.7,0.41,54997.0,Allied Bank Limited,COMMERCIAL BANKS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
PIOC,56230683707.15,246.55,245.01,249.0,231.01,247.55,1.0,0.41,67891.0,Pioneer Cement Limited,CEMENT,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
SAZEW,110009231181.56,1789.98,1789.9,1830.01,1755.01,1819.96,29.98,1.68,120779.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
PGLC,807368515.2,16.6,16.75,17.0,16.3,16.32,-0.28,-1.69,3703.0,Pak-Gulf Leasing Company Limited,LEASING,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
NATF,83886522712.5,355.26,356.01,361.98,345.0,359.85,4.59,1.29,82458.0,National Foods Limited,FOOD & PERSONAL CARE,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
LCI,101253226515.0,219.23,218.0,219.98,215.0,219.26,0.03,0.01,58550.0,Lucky Core Industries Limited,CHEMICAL,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
TGL,29462970882.44,169.99,168.5,173.49,165.12,171.13,1.14,0.67,281240.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
SRVI,84995688750.0,173.46,173.0,189.0,170.0,180.89,7.43,4.28,91188.0,Service Industries Limited,LEATHER & TANNERIES,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
INDU,144089520000.0,1846.99,1846.5,1860.0,1820.01,1833.2,-13.79,-0.75,18109.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
APL,71710894080.0,571.74,570.64,577.0,565.57,576.38,4.64,0.81,28635.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
GADT,8441108920.45,304.43,300.0,304.98,295.0,301.15,-3.28,-1.08,7720.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
ABOT,89864645211.84,914.91,913.0,920.0,901.11,917.92,3.01,0.33,34876.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
PABC,35099722288.8,91.82,93.8,99.7,91.01,97.2,5.38,5.86,39171.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
HALEON,81711069854.48,694.28,693.0,709.0,687.52,698.06,3.78,0.54,82351.0,Haleon Pakistan Limited,PHARMA,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
FHAM,3456803295.0,31.03,32.0,32.1,30.0,31.19,0.16,0.52,8141.0,First Habib Modaraba,MODARABAS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
SHFA,28130400435.0,450.23,458.99,458.99,415.2,445.0,-5.23,-1.16,17171.0,Shifa International Hospitals Limited,MISC.,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
SCBPL,232875839013.15,59.89,59.5,61.45,58.0,60.15,0.26,0.43,4831.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
HINOON,48988422052.8,910.96,911.5,936.0,905.0,924.6,13.64,1.5,10529.0,Highnoon Laboratories Limited,PHARMA,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
THALL,44546196870.75,550.5,545.0,554.5,530.0,549.75,-0.75,-0.14,5973.0,Thal Limited,AUTO PARTS,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
BWCL,267300122618.9,449.92,445.0,450.0,444.0,448.3,-1.62,-0.36,22130.0,Bestway Cement Limited,CEMENT,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
MUREB,25133791945.05,904.8,884.8,990.0,880.0,908.55,3.75,0.41,2719.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
SSOM,2362891256.0,413.73,415.0,427.0,372.36,417.59,3.86,0.93,7584.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
PAKT,341694842482.88,1306.12,1306.12,1340.0,1306.12,1337.39,31.27,2.39,2254.0,Pakistan Tobacco Company Limited,TOBACCO,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
COLG,285899534880.32,1172.27,1171.11,1179.0,1121.11,1177.64,5.37,0.46,5462.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
BNWM,598418437.5,62.73,62.4,63.79,58.15,62.95,0.22,0.35,13400.0,Bannu Woollen Mills Limited,WOOLLEN,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
PKGS,65709129955.67999,736.35,725.0,750.0,683.25,735.17,-1.18,-0.16,3648.0,Packages Limited,PAPER & PACKAGING,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
ATLH,196381565931.0,1595.48,1590.0,1590.0,1564.0,1582.6,-12.88,-0.81,3286.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
PSEL,35369146147.5,1094.76,1075.0,1135.0,1050.0,1087.47,-7.29,-0.67,4449.0,Pakistan Services Limited,MISC.,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
IBFL,76695227765.0,263.67,242.0,250.0,242.0,247.0,-16.67,-6.32,308.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
NESTLE,336685288524.48004,7426.59,7424.99,7449.0,7351.0,7424.22,-2.37,-0.03,210.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
JDWS,50982703433.009995,864.7,889.99,889.99,882.0,882.41,17.71,2.05,297.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
UPFL,157960108651.64,24499.0,24499.0,26800.0,22504.66,24797.77,298.77,1.22,141.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
RMPL,83968112400.0,9150.0,9189.99,9189.99,9001.0,9091.0,-59.0,-0.64,36.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-09-11T12:00:19+00:00,Closed,"Sep 11, 2026 4:59 PM"
