symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
NBP,434076449233.86,203.29,203.29,204.98,201.2,204.03,0.74,0.36,830780.0,National Bank of Pakistan,COMMERCIAL BANKS,2026-08-17T11:00:14+00:00
FFL,41125798428.48,16.5,16.57,16.57,16.17,16.32,-0.18,-1.09,5683049.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-08-17T11:00:14+00:00
TRG,32805248499.75,60.09,61.0,61.0,59.51,60.15,0.06,0.1,1081494.0,TRG Pakistan Limited,TECH & COMMUNICATION,2026-08-17T11:00:14+00:00
HBL,480291516694.44,334.31,337.0,337.0,326.81,327.43,-6.88,-2.06,1165626.0,Habib Bank Limited,COMMERCIAL BANKS,2026-08-17T11:00:14+00:00
PSO,179348190066.0,350.66,351.51,384.0,351.51,382.02,31.36,8.94,22040309.0,Pakistan State Oil Company Limited,OIL & GAS MKTNG,2026-08-17T11:00:14+00:00
NPL,24772031459.999996,69.8,70.0,71.3,69.21,69.96,0.16,0.23,2928318.0,Nishat Power Limited,POWER GENERATION,2026-08-17T11:00:14+00:00
AHCL,69242605857.40001,16.14,16.45,16.75,16.11,16.42,0.28,1.74,5125128.0,Arif Habib Corporation Limited,FERTILIZER,2026-08-17T11:00:14+00:00
SEARL,52957319657.7,90.19,91.0,91.0,89.95,90.03,-0.16,-0.18,1049110.0,The Searle Company Limited,PHARMA,2026-08-17T11:00:14+00:00
SNGP,67043043657.149994,102.23,103.38,106.49,100.92,105.71,3.48,3.4,7464533.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-08-17T11:00:14+00:00
NML,52771621186.32,149.7,149.85,152.05,148.58,150.09,0.39,0.26,2018793.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-08-17T11:00:14+00:00
UBL,1173590665560.0,469.23,469.22,471.41,467.11,468.64,-0.59,-0.13,560193.0,United Bank Limited,COMMERCIAL BANKS,2026-08-17T11:00:14+00:00
YOUW,916915300.0,5.36,5.45,5.5,5.3,5.32,-0.04,-0.75,960739.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-08-17T11:00:14+00:00
LUCK,649537050000.0,446.61,448.01,449.4,442.0,443.37,-3.24,-0.73,753981.0,Lucky Cement Limited,CEMENT,2026-08-17T11:00:14+00:00
ENGROH,330621893952.7,274.19,275.73,277.99,273.86,274.55,0.36,0.13,882640.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-08-17T11:00:14+00:00
POWER,28933540703.820004,22.65,22.75,22.75,22.1,22.42,-0.23,-1.01,271813.0,Power Cement Limited,CEMENT,2026-08-17T11:00:14+00:00
SYS,191955129791.8,131.82,132.2,133.95,130.0,130.28,-1.54,-1.17,1364075.0,Systems Limited,TECH & COMMUNICATION,2026-08-17T11:00:14+00:00
FFC,795722302955.52,557.16,561.99,561.99,550.0,552.96,-4.2,-0.75,799265.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-17T11:00:14+00:00
MEBL,1061271601981.44,587.9,590.0,593.5,585.0,587.28,-0.62,-0.1,780156.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-17T11:00:14+00:00
GAL,37320106775.0,646.23,650.0,672.97,643.0,654.71,8.48,1.31,1246834.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-17T11:00:14+00:00
KAPCO,24717510642.239998,28.23,28.38,28.38,28.02,28.08,-0.15,-0.53,385899.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-17T11:00:14+00:00
AICL,30327500000.000004,88.31,88.99,89.89,82.6,86.65,-1.66,-1.88,1753150.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-17T11:00:14+00:00
HUMNL,11816280000.0,10.51,10.7,10.73,10.37,10.42,-0.09,-0.86,704768.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-17T11:00:14+00:00
FABL,151132220059.08,99.27,99.98,99.98,99.05,99.58,0.31,0.31,326374.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-17T11:00:14+00:00
EFERT,248459154706.25,184.98,185.12,187.2,184.9,186.07,1.09,0.59,653022.0,Engro Fertilizers Limited,FERTILIZER,2026-08-17T11:00:14+00:00
AIRLINK,53701277723.66,135.69,135.51,136.97,135.0,135.86,0.17,0.13,388791.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-17T11:00:14+00:00
JVDC,56268322439.78001,147.56,147.67,149.01,146.52,147.74,0.18,0.12,391866.0,Javedan Corporation Limited,PROPERTY,2026-08-17T11:00:14+00:00
CPHL,16531452432.0,72.86,73.13,73.33,72.23,72.36,-0.5,-0.69,1003838.0,Citi Pharma Ltd.,PHARMA,2026-08-17T11:00:14+00:00
FATIMA,346269000000.0,165.18,166.9,167.0,164.02,164.89,-0.29,-0.18,1017761.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-17T11:00:14+00:00
MARI,815895026099.9999,678.18,681.0,684.8,674.5,679.56,1.38,0.2,561976.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-17T11:00:14+00:00
HCAR,34069224000.0,239.35,240.0,242.5,237.0,238.58,-0.77,-0.32,284614.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-17T11:00:14+00:00
ILP,145441374399.68,102.98,103.0,105.4,103.0,103.76,0.78,0.76,997662.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-17T11:00:14+00:00
ATRL,120048831337.5,1037.57,1037.6,1141.33,1037.6,1125.99,88.42,8.52,1957713.0,Attock Refinery Limited,REFINERY,2026-08-17T11:00:14+00:00
KTML,56701000460.799995,42.23,43.0,43.0,41.8,42.11,-0.12,-0.28,174575.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-17T11:00:14+00:00
KOHC,91057307339.25,100.25,101.0,101.0,98.35,99.05,-1.2,-1.2,204625.0,Kohat Cement Company Limited,CEMENT,2026-08-17T11:00:14+00:00
BAHL,194221591970.25,175.22,175.22,177.0,173.66,174.75,-0.47,-0.27,238045.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-17T11:00:14+00:00
DCR,86457456000.0,38.97,38.97,39.1,38.58,38.88,-0.09,-0.23,290918.0,Dolmen City REIT,REIT,2026-08-17T11:00:14+00:00
GHGL,41738094486.5,41.31,41.31,42.41,41.16,41.75,0.44,1.07,685597.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-17T11:00:14+00:00
ISL,40515900000.0,89.43,90.9,94.0,90.12,93.14,3.71,4.15,2465446.0,International Steels Limited,ENGINEERING,2026-08-17T11:00:14+00:00
PIOC,61979819657.98,274.51,275.0,277.49,271.26,272.86,-1.65,-0.6,62537.0,Pioneer Cement Limited,CEMENT,2026-08-17T11:00:14+00:00
GHNI,57203651335.32,1305.17,1305.17,1371.99,1300.0,1342.53,37.36,2.86,383742.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-17T11:00:14+00:00
HMB,116403599113.2,113.5,114.0,114.58,110.5,111.09,-2.41,-2.12,781003.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-17T11:00:14+00:00
MCB,500628599534.7,420.52,422.0,425.0,420.65,422.45,1.93,0.46,441142.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-17T11:00:14+00:00
AGP,52208800000.0,188.41,189.0,190.74,185.35,186.46,-1.95,-1.03,318027.0,AGP Limited,PHARMA,2026-08-17T11:00:14+00:00
MTL,121010412174.44,303.59,305.0,307.49,302.6,303.26,-0.33,-0.11,127953.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-17T11:00:14+00:00
CHCC,63536420376.38,329.81,331.0,335.0,321.1,327.01,-2.8,-0.85,162331.0,Cherat Cement Company Limited,CEMENT,2026-08-17T11:00:14+00:00
GLAXO,109938089038.37999,344.7,349.99,349.99,343.0,345.21,0.51,0.15,99357.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-17T11:00:14+00:00
POL,204858228556.80002,716.34,722.49,722.5,716.8,721.7,5.36,0.75,293780.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-17T11:00:14+00:00
MEHT,4362300000.0,148.1,149.8,151.5,144.35,145.41,-2.69,-1.82,119986.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-17T11:00:14+00:00
INIL,22619057808.6,166.84,166.84,173.0,166.0,171.51,4.67,2.8,149918.0,International Industries Limited,ENGINEERING,2026-08-17T11:00:14+00:00
SAZEW,109862951955.94,1863.1,1863.0,1863.0,1810.0,1817.54,-45.56,-2.44,147938.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-17T11:00:14+00:00
TGL,32689383985.56,192.32,192.98,195.0,187.13,189.87,-2.45,-1.27,124109.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-17T11:00:14+00:00
NATF,89821636977.5,393.06,390.1,392.97,383.0,385.31,-7.75,-1.97,211126.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-17T11:00:14+00:00
LCI,102855656032.5,225.31,226.0,226.8,222.11,222.73,-2.58,-1.14,118274.0,Lucky Core Industries Limited,CHEMICAL,2026-08-17T11:00:14+00:00
ABL,203823141740.0,178.16,178.74,180.0,177.5,178.0,-0.16,-0.09,41492.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-17T11:00:14+00:00
GADT,9222853990.32,337.39,335.0,338.95,328.31,329.04,-8.35,-2.47,33449.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-17T11:00:14+00:00
HGFA,4450950000.0,14.4,14.39,15.84,14.13,15.7,1.3,9.03,1443367.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-17T11:00:14+00:00
PGLC,739593094.5,14.68,14.51,15.1,14.51,14.95,0.27,1.84,5852.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-17T11:00:14+00:00
APL,70154449920.0,551.44,552.5,565.0,552.0,563.87,12.43,2.25,79399.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-17T11:00:14+00:00
SHFA,31555987849.77,501.82,501.82,509.99,495.0,499.19,-2.63,-0.52,9202.0,Shifa International Hospitals Limited,MISC.,2026-08-17T11:00:14+00:00
INDU,154748466000.0,1959.42,1979.99,1982.0,1964.9,1968.81,9.39,0.48,440888.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-17T11:00:14+00:00
HALEON,87380019676.92,748.31,748.01,752.99,745.0,746.49,-1.82,-0.24,21774.0,Haleon Pakistan Limited,PHARMA,2026-08-17T11:00:14+00:00
SCBPL,257731414847.96997,66.36,66.03,66.99,66.02,66.57,0.21,0.32,8624.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-17T11:00:14+00:00
PABC,38992469266.92,107.99,107.99,111.78,106.9,107.98,-0.01,-0.01,53484.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-17T11:00:14+00:00
HINOON,52691429642.32,1003.54,1000.01,1010.0,992.0,994.49,-9.05,-0.9,9554.0,Highnoon Laboratories Limited,PHARMA,2026-08-17T11:00:14+00:00
ABOT,89853876178.62,924.23,929.86,930.0,909.0,917.81,-6.42,-0.69,43878.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-17T11:00:14+00:00
BWCL,298036953582.55,501.88,501.88,504.0,499.32,499.85,-2.03,-0.4,30315.0,Bestway Cement Limited,CEMENT,2026-08-17T11:00:14+00:00
FHAM,3635240399.9999995,33.0,33.39,33.75,32.66,32.8,-0.2,-0.61,88854.0,First Habib Modaraba,MODARABAS,2026-08-17T11:00:14+00:00
PAKT,352504784822.4,1364.29,1364.29,1396.99,1364.29,1379.7,15.41,1.13,3599.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-17T11:00:14+00:00
SSOM,2566140984.0,458.64,456.13,462.0,451.78,453.51,-5.13,-1.12,20952.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-17T11:00:14+00:00
SRVI,105813970500.0,2176.5,2230.0,2286.0,2200.0,2251.96,75.46,3.47,91736.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-17T11:00:14+00:00
THALL,46997351860.0,574.88,570.03,580.0,570.03,580.0,5.12,0.89,11439.0,Thal Limited,AUTO PARTS,2026-08-17T11:00:14+00:00
BNWM,632450812.5,67.0,68.96,68.96,66.5,66.53,-0.47,-0.7,1943.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-17T11:00:14+00:00
PKGS,70073531136.0,786.94,785.11,790.0,784.0,784.0,-2.94,-0.37,1106.0,Packages Limited,PAPER & PACKAGING,2026-08-17T11:00:14+00:00
MUREB,25085103954.489998,899.54,908.99,909.5,900.0,906.79,7.25,0.81,2416.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-17T11:00:14+00:00
ATLH,200877271816.05,1626.19,1620.02,1626.97,1616.06,1618.83,-7.36,-0.45,3330.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-17T11:00:14+00:00
COLG,299808016549.84,1230.0,1230.02,1240.0,1225.01,1234.93,4.93,0.4,9257.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-17T11:00:14+00:00
IBFL,83268660849.15001,273.96,273.96,274.99,260.0,268.17,-5.79,-2.11,385.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-17T11:00:14+00:00
PSEL,29957436190.0,934.94,934.94,950.0,920.0,921.08,-13.86,-1.48,802.0,Pakistan Services Limited,MISC.,2026-08-17T11:00:14+00:00
JDWS,51421228290.0,901.61,900.01,910.99,890.0,890.0,-11.61,-1.29,503.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-17T11:00:14+00:00
NESTLE,341965340589.6,7560.28,7560.0,7575.0,7540.01,7540.65,-19.63,-0.26,273.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-17T11:00:14+00:00
RMPL,85224355164.0,9318.17,9201.0,9298.99,9200.0,9227.01,-91.16,-0.98,58.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-17T11:00:14+00:00
UPFL,160283413950.0,25160.87,25160.1,25280.0,24010.0,25162.5,1.63,0.01,93.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-17T11:00:14+00:00
