symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
YOUW,932427025.0,5.34,5.5,5.5,5.25,5.41,0.07,1.31,607509.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-08-05T16:39:09+00:00
ENGROH,338304894074.42,273.38,277.0,281.64,276.95,280.93,7.55,2.76,1418314.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-08-05T16:39:09+00:00
LUCK,662136050000.0,443.4,454.39,456.78,450.12,451.97,8.57,1.93,2675868.0,Lucky Cement Limited,CEMENT,2026-08-05T16:39:09+00:00
NPL,23288400645.0,65.05,65.5,66.4,65.2,65.77,0.72,1.11,946149.0,Nishat Power Limited,POWER GENERATION,2026-08-05T16:39:09+00:00
ILP,146688895826.2,103.88,104.9,105.99,104.0,104.65,0.77,0.74,671072.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-05T16:39:09+00:00
SYS,200692418091.35,132.56,134.0,137.37,134.0,136.21,3.65,2.75,2518991.0,Systems Limited,TECH & COMMUNICATION,2026-08-05T16:39:09+00:00
HUMNL,12179160000.0,10.7,10.8,10.83,10.65,10.74,0.04,0.37,267556.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-05T16:39:09+00:00
FFC,832474957067.0,571.13,574.74,579.2,574.0,578.5,7.37,1.29,1509453.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-05T16:39:09+00:00
POWER,29036782597.5,21.74,22.1,22.95,22.1,22.5,0.76,3.5,3862768.0,Power Cement Limited,CEMENT,2026-08-05T16:39:09+00:00
MEBL,1063479599657.28,573.7,577.85,593.65,577.0,590.64,16.94,2.95,2528945.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-05T16:39:09+00:00
AIRLINK,54432525801.01,134.33,136.05,138.87,135.51,137.71,3.38,2.52,960864.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-05T16:39:09+00:00
FABL,155321062470.84,100.14,100.7,103.3,100.5,102.34,2.2,2.2,1497834.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-05T16:39:09+00:00
GAL,34666640400.0,595.0,605.0,615.0,602.07,608.16,13.16,2.21,966422.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-05T16:39:09+00:00
JVDC,56534924752.68,142.66,144.63,149.0,143.81,148.44,5.78,4.05,3372322.0,Javedan Corporation Limited,PROPERTY,2026-08-05T16:39:09+00:00
EFERT,253626763287.5,187.08,188.88,190.3,187.9,189.94,2.86,1.53,2582928.0,Engro Fertilizers Limited,FERTILIZER,2026-08-05T16:39:09+00:00
FATIMA,347823000000.0,157.46,160.0,167.0,159.5,165.63,8.17,5.19,1851995.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-05T16:39:09+00:00
KAPCO,25113624594.84,29.11,29.3,29.55,28.0,28.53,-0.58,-1.99,2794849.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-05T16:39:09+00:00
AICL,32214000000.000004,91.92,93.3,94.44,91.51,92.04,0.12,0.13,112797.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-05T16:39:09+00:00
HCAR,34863192000.0,238.8,243.3,245.5,240.5,244.14,5.34,2.24,781624.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-05T16:39:09+00:00
MARI,789397287525.0,649.77,655.5,662.0,654.0,657.49,7.72,1.19,662474.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-05T16:39:09+00:00
CPHL,17061482416.000002,74.17,74.8,75.6,74.4,74.68,0.51,0.69,2236792.0,Citi Pharma Ltd.,PHARMA,2026-08-05T16:39:09+00:00
KTML,58613026598.4,43.0,44.2,44.49,42.83,43.53,0.53,1.23,377997.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-05T16:39:09+00:00
GHGL,40098562152.18,40.01,41.0,41.0,39.8,40.11,0.1,0.25,257944.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-05T16:39:09+00:00
KOHC,92822375790.45,96.7,98.98,102.3,98.72,100.97,4.27,4.42,1093594.0,Kohat Cement Company Limited,CEMENT,2026-08-05T16:39:09+00:00
ATRL,103270632075.0,968.03,977.9,979.0,967.0,968.62,0.59,0.06,197092.0,Attock Refinery Limited,REFINERY,2026-08-05T16:39:09+00:00
BAHL,193376908651.81,171.37,173.98,174.2,171.0,173.99,2.62,1.53,215121.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-05T16:39:09+00:00
AGP,53698400000.0,191.76,193.0,194.0,191.12,191.78,0.02,0.01,108945.0,AGP Limited,PHARMA,2026-08-05T16:39:09+00:00
MCB,494312229702.72003,406.12,409.91,418.0,407.18,417.12,11.0,2.71,240031.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-05T16:39:09+00:00
ISL,37488300000.0,85.57,87.0,87.0,85.61,86.18,0.61,0.71,126570.0,International Steels Limited,ENGINEERING,2026-08-05T16:39:09+00:00
DCR,85834820000.0,38.49,38.6,38.76,38.42,38.6,0.11,0.29,1235441.0,Dolmen City REIT,REIT,2026-08-05T16:39:09+00:00
PIOC,61189341858.34,267.17,270.55,272.0,268.16,269.38,2.21,0.83,131737.0,Pioneer Cement Limited,CEMENT,2026-08-05T16:39:09+00:00
HMB,119452788720.0,112.22,114.4,114.4,113.05,114.0,1.78,1.59,163042.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-05T16:39:09+00:00
GHNI,51817041276.84,1210.05,1225.0,1228.0,1213.0,1216.11,6.06,0.5,127230.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-05T16:39:09+00:00
CHCC,64684704050.96001,326.91,330.2,339.0,330.2,332.92,6.01,1.84,744643.0,Cherat Cement Company Limited,CEMENT,2026-08-05T16:39:09+00:00
MTL,123879451492.3,302.21,302.55,313.25,302.55,310.45,8.24,2.73,897491.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-05T16:39:09+00:00
GLAXO,112463534552.92,350.87,355.02,356.0,351.05,353.14,2.27,0.65,142976.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-05T16:39:09+00:00
NATF,89770351622.5,384.2,387.5,389.5,383.01,385.09,0.89,0.23,111758.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-05T16:39:09+00:00
INIL,20966578102.8,157.17,158.32,159.85,157.71,158.98,1.81,1.15,55569.0,International Industries Limited,ENGINEERING,2026-08-05T16:39:09+00:00
TGL,33076760158.56,190.94,192.52,194.0,187.0,192.12,1.18,0.62,155306.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-05T16:39:09+00:00
HGFA,4079565000.0,14.11,14.45,14.79,14.22,14.39,0.28,1.98,20545.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-05T16:39:09+00:00
POL,195368952430.08,688.01,690.1,692.0,687.6,688.27,0.26,0.04,214870.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-05T16:39:09+00:00
SAZEW,116121526757.87999,1920.57,1949.45,1949.94,1919.0,1921.08,0.51,0.03,108103.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-05T16:39:09+00:00
LCI,104984532135.0,228.35,230.0,230.5,227.0,227.34,-1.01,-0.44,116677.0,Lucky Core Industries Limited,CHEMICAL,2026-08-05T16:39:09+00:00
ABL,205036919999.8,176.3,177.97,179.9,177.11,179.06,2.76,1.57,30682.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-05T16:39:09+00:00
PABC,37761090120.78,104.83,105.5,107.0,104.05,104.57,-0.26,-0.25,2888.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-05T16:39:09+00:00
MEHT,4589400000.0,169.98,173.99,173.99,152.98,152.98,-17.0,-10.0,854369.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-05T16:39:09+00:00
PGLC,746519049.9,15.05,15.06,15.19,15.05,15.09,0.04,0.27,1046.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-05T16:39:09+00:00
APL,67983390719.99999,546.97,547.0,550.0,545.26,546.42,-0.55,-0.1,8588.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-05T16:39:09+00:00
HALEON,89011759518.43999,761.24,765.0,769.0,756.01,760.43,-0.81,-0.11,18454.0,Haleon Pakistan Limited,PHARMA,2026-08-05T16:39:09+00:00
ABOT,90641973609.72,925.23,925.51,939.5,919.1,925.86,0.63,0.07,7187.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-05T16:39:09+00:00
SHFA,32647700244.180004,513.38,522.9,522.9,510.0,516.46,3.08,0.6,65974.0,Shifa International Hospitals Limited,MISC.,2026-08-05T16:39:09+00:00
HINOON,52575396066.399994,977.95,982.0,997.0,977.8,992.3,14.35,1.47,21451.0,Highnoon Laboratories Limited,PHARMA,2026-08-05T16:39:09+00:00
SCBPL,251653026365.0,64.95,64.99,65.24,64.0,65.0,0.05,0.08,18589.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-05T16:39:09+00:00
INDU,151614684000.0,1931.05,1935.0,1940.0,1925.0,1928.94,-2.11,-0.11,11555.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-05T16:39:09+00:00
SRVI,98110369875.00002,2087.63,2104.98,2104.98,2075.12,2088.01,0.38,0.02,15300.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-05T16:39:09+00:00
GADT,9530058220.0,309.09,323.0,340.0,311.51,340.0,30.91,10.0,248110.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-05T16:39:09+00:00
SSOM,2594829072.0,457.51,458.0,460.0,457.0,458.58,1.07,0.23,4586.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-05T16:39:09+00:00
BWCL,298090616333.02,498.64,498.99,502.88,497.02,499.94,1.3,0.26,25541.0,Bestway Cement Limited,CEMENT,2026-08-05T16:39:09+00:00
PAKT,372295333950.72003,1447.26,1462.0,1462.0,1452.0,1457.16,9.9,0.68,9575.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-05T16:39:09+00:00
PKGS,71599239269.28,796.13,796.16,810.0,796.16,801.07,4.94,0.62,644.0,Packages Limited,PAPER & PACKAGING,2026-08-05T16:39:09+00:00
THALL,47039487416.84,569.98,579.99,588.89,579.99,580.52,10.54,1.85,7930.0,Thal Limited,AUTO PARTS,2026-08-05T16:39:09+00:00
FHAM,3753829034.9999995,33.95,33.99,33.99,33.02,33.87,-0.08,-0.24,4617.0,First Habib Modaraba,MODARABAS,2026-08-05T16:39:09+00:00
BNWM,645474375.0,67.78,66.27,67.99,66.27,67.9,0.12,0.18,2089.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-05T16:39:09+00:00
MUREB,25052184233.600002,895.22,905.0,908.0,893.5,905.6,10.38,1.16,628.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-05T16:39:09+00:00
COLG,299429290220.56,1234.82,1244.0,1250.0,1230.0,1233.37,-1.45,-0.12,20656.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-05T16:39:09+00:00
ATLH,201663989323.95,1623.43,1632.0,1632.0,1625.0,1625.17,1.74,0.11,2557.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-05T16:39:09+00:00
IBFL,87811378186.0,286.68,298.98,298.98,280.48,282.8,-3.88,-1.35,664.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-05T16:39:09+00:00
JDWS,52438097523.6,907.6,913.0,913.0,912.73,907.6,0.0,0.0,42.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-05T16:39:09+00:00
PSEL,28485063392.5,887.92,875.01,899.0,870.0,875.81,-12.11,-1.36,236.0,Pakistan Services Limited,MISC.,2026-08-05T16:39:09+00:00
NESTLE,343644635685.12,7589.91,7699.94,7699.94,7550.0,7577.68,-12.23,-0.16,482.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-05T16:39:09+00:00
RMPL,85841346684.0,9301.28,9301.26,9301.26,9292.02,9293.81,-7.47,-0.08,16.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-05T16:39:09+00:00
UPFL,161159279600.0,25386.0,25250.0,25417.0,25202.5,25300.0,-86.0,-0.34,43.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-05T16:39:09+00:00
