symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
OGDC,1354577399580.0,321.3,319.8,320.0,314.0,314.95,-6.35,-1.98,3650167.0,Oil & Gas Development Company Limited,OIL & GAS EXPLORATION,2026-08-18T11:00:14+00:00
NBP,437054967240.66003,204.03,204.0,210.0,200.5,205.43,1.4,0.69,6869517.0,National Bank of Pakistan,COMMERCIAL BANKS,2026-08-18T11:00:14+00:00
PSO,176573602863.0,382.02,382.0,390.98,373.05,376.11,-5.91,-1.55,18810902.0,Pakistan State Oil Company Limited,OIL & GAS MKTNG,2026-08-18T11:00:14+00:00
FFL,40621805800.68,16.32,16.04,16.3,16.04,16.12,-0.2,-1.22,1654474.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-08-18T11:00:14+00:00
TRG,32112602355.2,60.15,59.76,60.15,58.25,58.88,-1.27,-2.11,2088563.0,TRG Pakistan Limited,TECH & COMMUNICATION,2026-08-18T11:00:14+00:00
HBL,477387148728.6,327.43,327.5,331.75,325.0,325.45,-1.98,-0.6,1807523.0,Habib Bank Limited,COMMERCIAL BANKS,2026-08-18T11:00:14+00:00
AHCL,69537793580.29999,16.42,16.7,16.94,16.23,16.49,0.07,0.43,10208191.0,Arif Habib Corporation Limited,FERTILIZER,2026-08-18T11:00:14+00:00
SNGP,65857058493.6,105.71,105.6,108.25,103.05,103.84,-1.87,-1.77,7998657.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-08-18T11:00:14+00:00
NPL,24329420834.999996,69.96,70.65,71.01,68.25,68.71,-1.25,-1.79,2854699.0,Nishat Power Limited,POWER GENERATION,2026-08-18T11:00:14+00:00
SEARL,52657328176.799995,90.03,90.48,91.63,89.11,89.52,-0.51,-0.57,1885120.0,The Searle Company Limited,PHARMA,2026-08-18T11:00:14+00:00
NML,51632437678.799995,150.09,150.0,150.3,145.99,146.85,-3.24,-2.16,1209336.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-08-18T11:00:14+00:00
YOUW,896233000.0,5.32,5.32,5.32,5.19,5.2,-0.12,-2.26,1165239.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-08-18T11:00:14+00:00
UBL,1156912375545.0,468.64,468.5,468.99,459.17,461.98,-6.66,-1.42,1125546.0,United Bank Limited,COMMERCIAL BANKS,2026-08-18T11:00:14+00:00
LUCK,643574500000.0,443.37,443.4,444.0,438.0,439.3,-4.07,-0.92,1250095.0,Lucky Cement Limited,CEMENT,2026-08-18T11:00:14+00:00
ENGROH,323637348387.5,274.55,274.99,274.99,268.0,268.75,-5.8,-2.11,2031080.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-08-18T11:00:14+00:00
SYS,189730289094.95,130.28,130.5,131.4,128.41,128.77,-1.51,-1.16,1701877.0,Systems Limited,TECH & COMMUNICATION,2026-08-18T11:00:14+00:00
POWER,28133416027.8,22.42,22.42,22.59,21.5,21.8,-0.62,-2.76,1406815.0,Power Cement Limited,CEMENT,2026-08-18T11:00:14+00:00
FFC,785303774538.64,552.96,552.96,552.96,544.5,545.72,-7.24,-1.31,928671.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-18T11:00:14+00:00
MEBL,1025509163275.52,579.28,585.0,585.0,565.16,567.49,-11.79,-2.03,1395529.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-18T11:00:14+00:00
GAL,36076312225.0,654.71,650.0,659.4,630.5,632.89,-21.82,-3.33,750333.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-18T11:00:14+00:00
KAPCO,24576670125.760002,28.08,28.08,28.25,27.9,27.92,-0.16,-0.57,560426.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-18T11:00:14+00:00
AICL,30309999999.999996,86.65,86.82,88.0,84.0,86.6,-0.05,-0.06,1191624.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-18T11:00:14+00:00
HUMNL,11804940000.0,10.42,10.43,10.7,10.3,10.41,-0.01,-0.1,761931.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-18T11:00:14+00:00
FABL,149386869054.18002,99.58,99.58,99.7,97.58,98.43,-1.15,-1.15,615790.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-18T11:00:14+00:00
EFERT,248338977762.5,186.07,186.1,186.4,183.9,185.98,-0.09,-0.05,741760.0,Engro Fertilizers Limited,FERTILIZER,2026-08-18T11:00:14+00:00
AIRLINK,52614287338.41,135.86,135.86,135.86,132.96,133.11,-2.75,-2.02,567369.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-18T11:00:14+00:00
CPHL,16599990792.0,72.36,72.5,74.5,72.02,72.66,0.3,0.42,1700704.0,Citi Pharma Ltd.,PHARMA,2026-08-18T11:00:14+00:00
FATIMA,335139000000.0,164.89,164.89,165.0,158.5,159.59,-5.3,-3.21,1111199.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-18T11:00:14+00:00
JVDC,54394489040.54,147.74,147.97,147.97,142.0,142.82,-4.92,-3.33,301048.0,Javedan Corporation Limited,PROPERTY,2026-08-18T11:00:14+00:00
ATRL,118913368274.99998,1125.99,1130.0,1199.0,1090.17,1115.34,-10.65,-0.95,1628779.0,Attock Refinery Limited,REFINERY,2026-08-18T11:00:14+00:00
MARI,801199406700.0,679.56,678.99,678.99,666.0,667.32,-12.24,-1.8,697687.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-18T11:00:14+00:00
ILP,141418468226.52,103.76,103.76,103.98,100.5,100.89,-2.87,-2.77,1009720.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-18T11:00:14+00:00
HCAR,33493740000.0,238.58,238.5,239.59,233.75,234.55,-4.03,-1.69,242894.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-18T11:00:14+00:00
KTML,55987356902.399994,42.11,42.2,42.55,41.3,41.58,-0.53,-1.26,346898.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-18T11:00:14+00:00
KOHC,88860164840.09999,99.05,99.48,99.48,96.0,96.66,-2.39,-2.41,386167.0,Kohat Cement Company Limited,CEMENT,2026-08-18T11:00:14+00:00
BAHL,193454708431.14,174.75,175.49,176.0,173.26,174.06,-0.69,-0.39,277046.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-18T11:00:14+00:00
DCR,86435219000.0,38.88,38.58,39.0,38.58,38.87,-0.01,-0.03,221525.0,Dolmen City REIT,REIT,2026-08-18T11:00:14+00:00
GHGL,40998305506.38,41.75,41.75,41.75,40.9,41.01,-0.74,-1.77,252161.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-18T11:00:14+00:00
ISL,39667650000.0,93.14,94.0,95.7,90.09,91.19,-1.95,-2.09,2284416.0,International Steels Limited,ENGINEERING,2026-08-18T11:00:14+00:00
PIOC,61028066215.310005,272.86,272.98,273.0,268.3,268.67,-4.19,-1.54,58258.0,Pioneer Cement Limited,CEMENT,2026-08-18T11:00:14+00:00
GHNI,56302048196.28,1342.53,1343.0,1364.0,1316.0,1321.37,-21.16,-1.58,245111.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-18T11:00:14+00:00
HMB,115250984485.2,111.09,111.25,111.89,109.85,109.99,-1.1,-0.99,293250.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-18T11:00:14+00:00
MCB,482627538043.56,413.45,415.0,415.0,405.57,407.26,-6.19,-1.5,356501.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-18T11:00:14+00:00
AGP,50276800000.0,186.46,186.46,186.46,177.0,179.56,-6.9,-3.7,1348592.0,AGP Limited,PHARMA,2026-08-18T11:00:14+00:00
MTL,119689616605.3,303.26,303.0,304.0,299.86,299.95,-3.31,-1.09,128953.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-18T11:00:14+00:00
CHCC,60952296370.979996,327.01,327.98,328.0,310.0,313.71,-13.3,-4.07,417755.0,Cherat Cement Company Limited,CEMENT,2026-08-18T11:00:14+00:00
POL,203634813058.56,721.7,722.0,723.0,715.05,717.39,-4.31,-0.6,182526.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-18T11:00:14+00:00
GLAXO,109301154482.37999,345.21,345.2,347.98,341.7,343.21,-2.0,-0.58,159489.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-18T11:00:14+00:00
MEHT,4264800000.0,145.41,144.99,144.99,141.0,142.16,-3.25,-2.23,102720.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-18T11:00:14+00:00
INIL,21767100993.0,171.51,172.0,172.49,164.02,165.05,-6.46,-3.77,151008.0,International Industries Limited,ENGINEERING,2026-08-18T11:00:14+00:00
SAZEW,107541222593.93001,1817.54,1817.0,1817.0,1755.0,1779.13,-38.41,-2.11,164172.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-18T11:00:14+00:00
TGL,31592678998.0,189.87,189.9,190.0,182.17,183.5,-6.37,-3.36,284875.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-18T11:00:14+00:00
NATF,87504471392.5,385.31,386.0,387.0,373.0,375.37,-9.94,-2.58,181572.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-18T11:00:14+00:00
HGFA,4238325000.0,15.7,15.79,16.69,14.7,14.95,-0.75,-4.78,1344667.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-18T11:00:14+00:00
LCI,102864891937.5,222.73,223.0,224.99,222.5,222.75,0.02,0.01,94167.0,Lucky Core Industries Limited,CHEMICAL,2026-08-18T11:00:14+00:00
ABL,203811691001.7,178.0,178.0,180.0,177.0,177.99,-0.01,-0.01,113689.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-18T11:00:14+00:00
GADT,8988246380.61,329.04,329.04,333.7,319.58,320.67,-8.37,-2.54,44868.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-18T11:00:14+00:00
INDU,154374330000.0,1968.81,1968.81,1982.0,1960.0,1964.05,-4.76,-0.24,93481.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-18T11:00:14+00:00
PGLC,810336781.8,14.95,15.0,16.45,14.53,16.38,1.43,9.57,163001.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-18T11:00:14+00:00
SHFA,30779083082.699997,499.19,499.19,506.0,485.0,486.9,-12.29,-2.46,19314.0,Shifa International Hospitals Limited,MISC.,2026-08-18T11:00:14+00:00
APL,69536102400.0,563.87,557.93,563.8,557.0,558.9,-4.97,-0.88,52823.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-18T11:00:14+00:00
PABC,37927199917.62,107.98,107.98,107.98,104.93,105.03,-2.95,-2.73,35826.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-18T11:00:14+00:00
SCBPL,257847562398.59998,66.57,66.32,67.0,64.0,66.6,0.03,0.05,30360.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-18T11:00:14+00:00
HALEON,85516511909.56001,746.49,747.5,748.01,725.5,730.57,-15.92,-2.13,124073.0,Haleon Pakistan Limited,PHARMA,2026-08-18T11:00:14+00:00
ABOT,87804822857.76,917.81,917.8,920.99,890.08,896.88,-20.93,-2.28,45850.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-18T11:00:14+00:00
FHAM,3635240399.9999995,32.8,32.93,32.99,32.51,32.8,0.0,0.0,9945.0,First Habib Modaraba,MODARABAS,2026-08-18T11:00:14+00:00
HINOON,52415916128.72,994.49,995.0,1007.0,981.56,989.29,-5.2,-0.52,20988.0,Highnoon Laboratories Limited,PHARMA,2026-08-18T11:00:14+00:00
BWCL,298341042501.88,499.85,502.64,502.64,498.01,500.36,0.51,0.1,27274.0,Bestway Cement Limited,CEMENT,2026-08-18T11:00:14+00:00
PAKT,352568658270.4,1379.7,1380.0,1398.0,1376.0,1379.95,0.25,0.02,9657.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-18T11:00:14+00:00
SSOM,2546280000.0,453.51,455.0,459.65,448.0,450.0,-3.51,-0.77,10051.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-18T11:00:14+00:00
SRVI,104682981375.0,2251.96,2230.0,2274.89,2189.0,2227.89,-24.07,-1.07,51981.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-18T11:00:14+00:00
THALL,45358116639.09,580.0,587.99,587.99,555.0,559.77,-20.23,-3.49,26553.0,Thal Limited,AUTO PARTS,2026-08-18T11:00:14+00:00
BNWM,636823687.5,66.53,66.53,67.69,66.0,66.99,0.46,0.69,22294.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-18T11:00:14+00:00
PKGS,69679367523.36,784.0,778.0,783.99,778.0,779.59,-4.41,-0.56,1240.0,Packages Limited,PAPER & PACKAGING,2026-08-18T11:00:14+00:00
MUREB,24894501536.899998,906.79,900.0,900.0,896.0,899.9,-6.89,-0.76,4016.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-18T11:00:14+00:00
COLG,298239701109.36,1234.93,1235.0,1239.8,1225.0,1228.47,-6.46,-0.52,11326.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-18T11:00:14+00:00
ATLH,200114131015.80002,1618.83,1618.83,1620.0,1600.3,1612.68,-6.15,-0.38,1635.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-18T11:00:14+00:00
IBFL,82293668884.84999,268.17,276.0,276.0,261.0,265.03,-3.14,-1.17,750.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-18T11:00:14+00:00
PSEL,29894989630.0,921.08,939.8,939.8,918.01,919.16,-1.92,-0.21,168.0,Pakistan Services Limited,MISC.,2026-08-18T11:00:14+00:00
JDWS,51337452131.549995,890.0,890.0,897.0,860.0,888.55,-1.45,-0.16,751.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-18T11:00:14+00:00
NESTLE,340680133379.04004,7540.65,7520.15,7550.0,7500.0,7512.31,-28.34,-0.38,505.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-18T11:00:14+00:00
RMPL,85562961588.0,9227.01,9285.0,9293.0,9222.25,9263.67,36.66,0.4,10.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-18T11:00:14+00:00
UPFL,160510119829.88,25162.5,25297.0,25297.0,24956.0,25198.09,35.59,0.14,72.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-18T11:00:14+00:00
