symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
NPL,24276307560.0,69.96,69.9,70.5,68.26,68.56,-1.4,-2.0,1549279.0,Nishat Power Limited,POWER GENERATION,2026-08-12T11:00:19+00:00
SNGP,66326378825.7,102.22,102.05,105.4,101.3,104.58,2.36,2.31,5609209.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-08-12T11:00:19+00:00
NML,52462213320.08,149.38,149.39,150.75,148.16,149.21,-0.17,-0.11,882958.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-08-12T11:00:19+00:00
YOUW,944491700.0000001,5.38,5.4,5.58,5.35,5.48,0.1,1.86,1335985.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-08-12T11:00:19+00:00
LUCK,654078550000.0,445.11,445.7,450.12,443.0,446.47,1.36,0.31,1099611.0,Lucky Cement Limited,CEMENT,2026-08-12T11:00:19+00:00
ENGROH,333331415939.2,276.61,277.0,278.94,274.5,276.8,0.19,0.07,671654.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-08-12T11:00:19+00:00
POWER,29359413515.25,22.73,22.73,22.9,22.52,22.75,0.02,0.09,418026.0,Power Cement Limited,CEMENT,2026-08-12T11:00:19+00:00
SYS,197362524068.24997,133.93,134.0,134.75,133.5,133.95,0.02,0.02,618529.0,Systems Limited,TECH & COMMUNICATION,2026-08-12T11:00:19+00:00
MEBL,1068228923306.24,599.61,599.5,602.5,588.5,591.13,-8.48,-1.41,1024694.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-12T11:00:19+00:00
FFC,796844741099.88,554.31,554.5,556.49,552.51,553.74,-0.57,-0.1,727150.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-12T11:00:19+00:00
HUMNL,11997720000.0,10.52,10.73,10.73,10.45,10.58,0.06,0.57,1061289.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-12T11:00:19+00:00
FABL,151101866128.56,98.99,99.48,100.11,99.0,99.56,0.57,0.58,917868.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-12T11:00:19+00:00
GAL,36957000850.0,632.21,634.99,657.0,629.0,648.34,16.13,2.55,1495040.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-12T11:00:19+00:00
JVDC,57056703565.07,149.67,149.99,150.75,148.5,149.81,0.14,0.09,279257.0,Javedan Corporation Limited,PROPERTY,2026-08-12T11:00:19+00:00
KAPCO,24849548626.44,28.31,28.18,28.73,27.99,28.23,-0.08,-0.28,670876.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-12T11:00:19+00:00
AICL,31430000000.0,89.92,88.1,91.47,88.1,89.8,-0.12,-0.13,193098.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-12T11:00:19+00:00
MARI,816483331125.0,667.73,668.0,682.0,668.0,680.05,12.32,1.85,1149651.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-12T11:00:19+00:00
EFERT,248192094831.25,187.85,187.6,188.63,185.11,185.87,-1.98,-1.05,702099.0,Engro Fertilizers Limited,FERTILIZER,2026-08-12T11:00:19+00:00
AIRLINK,53792189646.79,136.21,137.01,137.5,135.5,136.09,-0.12,-0.09,324212.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-12T11:00:19+00:00
FATIMA,345681000000.0,164.27,165.2,165.94,164.01,164.61,0.34,0.21,389585.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-12T11:00:19+00:00
CPHL,16666244540.0,73.02,73.12,73.4,72.75,72.95,-0.07,-0.1,1022254.0,Citi Pharma Ltd.,PHARMA,2026-08-12T11:00:19+00:00
ILP,144544280340.16,102.62,102.62,103.98,101.9,103.12,0.5,0.49,706156.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-12T11:00:19+00:00
HCAR,34359108000.000004,239.92,240.01,243.26,240.0,240.61,0.69,0.29,239530.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-12T11:00:19+00:00
ATRL,109498087237.5,1029.29,1029.29,1045.0,1024.15,1027.03,-2.26,-0.22,176616.0,Attock Refinery Limited,REFINERY,2026-08-12T11:00:19+00:00
BAHL,195733130540.09003,174.76,176.99,179.9,175.76,176.11,1.35,0.77,220893.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-12T11:00:19+00:00
KTML,57481968883.2,42.95,43.11,43.75,42.5,42.69,-0.26,-0.6,421358.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-12T11:00:19+00:00
KOHC,91737594138.15001,99.05,99.11,100.7,98.7,99.79,0.74,0.75,241291.0,Kohat Cement Company Limited,CEMENT,2026-08-12T11:00:19+00:00
GHGL,41458174331.86,41.55,41.49,41.94,41.3,41.47,-0.08,-0.19,102372.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-12T11:00:19+00:00
DCR,87124566000.0,38.66,39.31,39.31,38.5,39.18,0.52,1.35,850344.0,Dolmen City REIT,REIT,2026-08-12T11:00:19+00:00
MCB,497547443519.10004,418.81,418.81,421.49,417.01,419.85,1.04,0.25,273467.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-12T11:00:19+00:00
ISL,37932000000.0,87.24,87.26,87.88,85.55,87.2,-0.04,-0.05,199558.0,International Steels Limited,ENGINEERING,2026-08-12T11:00:19+00:00
PIOC,62011620489.0,271.73,271.98,276.0,270.26,273.0,1.27,0.47,230922.0,Pioneer Cement Limited,CEMENT,2026-08-12T11:00:19+00:00
GHNI,54635190219.0,1239.0,1235.0,1300.0,1235.0,1282.25,43.25,3.49,349475.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-12T11:00:19+00:00
HMB,121590364939.20001,115.95,117.39,117.48,115.99,116.04,0.09,0.08,480839.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-12T11:00:19+00:00
AGP,52858400000.0,189.19,189.99,190.74,188.04,188.78,-0.41,-0.22,118202.0,AGP Limited,PHARMA,2026-08-12T11:00:19+00:00
CHCC,64125134341.520004,329.06,329.98,334.9,324.0,330.04,0.98,0.3,77274.0,Cherat Cement Company Limited,CEMENT,2026-08-12T11:00:19+00:00
MTL,121505211723.0,305.86,305.86,307.99,304.3,304.5,-1.36,-0.44,106191.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-12T11:00:19+00:00
GLAXO,110008151839.54001,344.93,345.0,348.48,344.93,345.43,0.5,0.15,63596.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-12T11:00:19+00:00
POL,205624637337.6,700.88,695.01,728.0,695.01,724.4,23.52,3.36,913117.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-12T11:00:19+00:00
NATF,92348606287.5,391.76,391.7,396.5,390.06,396.15,4.39,1.12,67702.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-12T11:00:19+00:00
MEHT,4410300000.0,145.3,146.4,148.48,144.0,147.01,1.71,1.18,333706.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-12T11:00:19+00:00
INIL,21765782174.399998,164.65,164.6,165.19,163.0,165.04,0.39,0.24,34469.0,International Industries Limited,ENGINEERING,2026-08-12T11:00:19+00:00
HGFA,4042710000.0,14.69,14.65,14.65,14.05,14.26,-0.43,-2.93,16009.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-12T11:00:19+00:00
SAZEW,113734515757.98999,1882.27,1850.0,1890.0,1840.0,1881.59,-0.68,-0.04,193822.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-12T11:00:19+00:00
TGL,32909757986.2,189.31,189.9,193.0,188.0,191.15,1.84,0.97,89458.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-12T11:00:19+00:00
LCI,104079413445.0,223.07,223.99,226.48,223.5,225.38,2.31,1.04,57965.0,Lucky Core Industries Limited,CHEMICAL,2026-08-12T11:00:19+00:00
ABL,204166663889.0,177.93,178.99,182.0,178.0,178.3,0.37,0.21,218757.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-12T11:00:19+00:00
GADT,9463628108.289999,343.44,348.0,349.8,336.0,337.63,-5.81,-1.69,58607.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-12T11:00:19+00:00
PGLC,740582516.7,15.19,15.19,15.2,14.6,14.97,-0.22,-1.45,4472.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-12T11:00:19+00:00
APL,68743572480.0,552.69,552.5,553.9,550.0,552.53,-0.16,-0.03,14326.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-12T11:00:19+00:00
PABC,39281355870.12,108.08,108.1,109.24,108.0,108.78,0.7,0.65,23351.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-12T11:00:19+00:00
HALEON,87721818840.28,747.64,747.0,764.0,747.0,749.41,1.77,0.24,16767.0,Haleon Pakistan Limited,PHARMA,2026-08-12T11:00:19+00:00
ABOT,90157367114.81999,926.97,926.94,928.0,918.2,920.91,-6.06,-0.65,10251.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-12T11:00:19+00:00
SCBPL,257808846548.39,66.0,66.4,66.9,65.6,66.59,0.59,0.89,18685.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-12T11:00:19+00:00
HINOON,52716331825.28,1007.51,1006.0,1030.0,990.02,994.96,-12.55,-1.25,6013.0,Highnoon Laboratories Limited,PHARMA,2026-08-12T11:00:19+00:00
SHFA,32393578424.520004,504.32,500.6,514.0,500.6,512.44,8.12,1.61,21887.0,Shifa International Hospitals Limited,MISC.,2026-08-12T11:00:19+00:00
INDU,152495004000.0,1924.93,1933.99,1965.0,1930.12,1940.14,15.21,0.79,25865.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-12T11:00:19+00:00
FHAM,3654081585.0,32.81,33.38,33.38,32.86,32.97,0.16,0.49,2050.0,First Habib Modaraba,MODARABAS,2026-08-12T11:00:19+00:00
BWCL,299038658257.99,499.66,499.0,505.0,497.01,501.53,1.87,0.37,19363.0,Bestway Cement Limited,CEMENT,2026-08-12T11:00:19+00:00
PAKT,373222776415.68,1456.95,1460.0,1466.0,1458.0,1460.79,3.84,0.26,6944.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-12T11:00:19+00:00
SSOM,2572987648.0,455.01,455.0,462.88,451.3,454.72,-0.29,-0.06,10498.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-12T11:00:19+00:00
THALL,47233959217.64,585.0,585.0,585.0,581.0,582.92,-2.08,-0.36,225.0,Thal Limited,AUTO PARTS,2026-08-12T11:00:19+00:00
SRVI,98425186125.0,2096.45,2113.97,2113.97,2086.0,2094.71,-1.74,-0.08,1390.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-12T11:00:19+00:00
BNWM,640721250.0,67.45,67.99,67.99,67.01,67.4,-0.05,-0.07,3968.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-12T11:00:19+00:00
PKGS,69908179053.59999,790.96,792.06,800.0,766.0,782.15,-8.81,-1.11,9227.0,Packages Limited,PAPER & PACKAGING,2026-08-12T11:00:19+00:00
ATLH,201311579588.55,1624.65,1630.0,1630.0,1619.0,1622.33,-2.32,-0.14,1737.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-12T11:00:19+00:00
COLG,298805362870.39996,1234.19,1238.4,1239.99,1230.0,1230.8,-3.39,-0.27,4405.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-12T11:00:19+00:00
MUREB,25034756146.07,900.21,910.0,910.0,899.0,904.97,4.76,0.53,834.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-12T11:00:19+00:00
IBFL,85361477995.45001,288.56,289.58,307.86,260.0,274.91,-13.65,-4.73,4711.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-12T11:00:19+00:00
JDWS,52017483431.520004,901.08,890.0,906.0,890.0,900.32,-0.76,-0.08,197.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-12T11:00:19+00:00
PSEL,29582106345.0,893.82,902.57,913.0,885.0,909.54,15.72,1.76,723.0,Pakistan Services Limited,MISC.,2026-08-12T11:00:19+00:00
NESTLE,341033860134.24,7522.64,7500.0,7645.89,7492.0,7520.11,-2.53,-0.03,484.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-12T11:00:19+00:00
RMPL,85666963452.0,9300.0,9210.0,9289.88,9202.1,9274.93,-25.07,-0.27,31.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-12T11:00:19+00:00
UPFL,161713463684.0,25389.5,25442.0,25442.0,25110.02,25387.0,-2.5,-0.01,29.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-12T11:00:19+00:00
