symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
JVDC,54512555779.11,145.06,145.3,146.5,142.33,143.13,-1.93,-1.33,469481.0,Javedan Corporation Limited,PROPERTY,2026-07-31T18:03:39+00:00
FABL,152316023349.36,99.82,100.01,101.68,99.0,100.36,0.54,0.54,569231.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-07-31T18:03:39+00:00
EFERT,251356754350.0,190.14,190.14,191.36,187.9,188.24,-1.9,-1.0,528437.0,Engro Fertilizers Limited,FERTILIZER,2026-07-31T18:03:39+00:00
GAL,33585302975.000004,592.14,589.0,598.0,587.0,589.19,-2.95,-0.5,373069.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-07-31T18:03:39+00:00
CPHL,16798752036.0,73.48,73.99,74.5,73.01,73.53,0.05,0.07,221394.0,Citi Pharma Ltd.,PHARMA,2026-07-31T18:03:39+00:00
KAPCO,24215766302.280003,27.38,27.39,27.64,27.3,27.51,0.13,0.48,308239.0,Kot Addu Power Company Limited,POWER GENERATION,2026-07-31T18:03:39+00:00
MARI,776082384000.0,646.82,648.0,652.5,645.1,646.4,-0.42,-0.06,378517.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-07-31T18:03:39+00:00
HCAR,34456212000.0,241.67,243.0,247.9,240.35,241.29,-0.38,-0.16,723576.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-07-31T18:03:39+00:00
AICL,32360999999.999996,88.72,89.0,95.87,88.5,92.46,3.74,4.22,3453495.0,Adamjee Insurance Company Limited,INSURANCE,2026-07-31T18:03:39+00:00
KOHC,88832585645.55,93.21,93.0,97.5,93.0,96.63,3.42,3.67,477744.0,Kohat Cement Company Limited,CEMENT,2026-07-31T18:03:39+00:00
KTML,60107638579.200005,42.88,43.01,45.78,42.99,44.64,1.76,4.1,2772612.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-07-31T18:03:39+00:00
GHGL,38658972785.46,39.08,39.08,39.43,38.38,38.67,-0.41,-1.05,30434.0,Ghani Glass Limited,GLASS & CERAMICS,2026-07-31T18:03:39+00:00
ATRL,103215191625.0,970.86,972.11,984.0,964.01,968.1,-2.76,-0.28,274748.0,Attock Refinery Limited,REFINERY,2026-07-31T18:03:39+00:00
BAHL,190053746649.0,169.84,169.85,172.0,169.85,171.0,1.16,0.68,596909.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-07-31T18:03:39+00:00
AGP,53460400000.0,191.67,192.4,193.0,190.3,190.93,-0.74,-0.39,151665.0,AGP Limited,PHARMA,2026-07-31T18:03:39+00:00
ISL,36927150000.0,84.74,85.74,85.75,83.8,84.89,0.15,0.18,322510.0,International Steels Limited,ENGINEERING,2026-07-31T18:03:39+00:00
MCB,484298472652.02,406.99,406.99,414.99,406.99,408.67,1.68,0.41,176177.0,MCB Bank Limited,COMMERCIAL BANKS,2026-07-31T18:03:39+00:00
DCR,84189282000.0,37.87,37.87,37.97,37.65,37.86,-0.01,-0.03,186644.0,Dolmen City REIT,REIT,2026-07-31T18:03:39+00:00
HMB,117744823407.6,113.15,112.8,113.59,111.86,112.37,-0.78,-0.69,170573.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-07-31T18:03:39+00:00
PIOC,61205242273.85,269.85,271.0,274.6,268.0,269.45,-0.4,-0.15,233441.0,Pioneer Cement Limited,CEMENT,2026-07-31T18:03:39+00:00
GHNI,51195804331.32,1199.63,1209.0,1215.0,1198.0,1201.53,1.9,0.16,67337.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-07-31T18:03:39+00:00
MTL,119573897356.04001,298.83,298.83,304.0,298.01,299.66,0.83,0.28,244899.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-07-31T18:03:39+00:00
CHCC,61519637881.94,310.64,310.7,321.82,310.7,316.63,5.99,1.93,516783.0,Cherat Cement Company Limited,CEMENT,2026-07-31T18:03:39+00:00
GLAXO,110078214640.7,345.37,345.98,350.99,342.0,345.65,0.28,0.08,50997.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-07-31T18:03:39+00:00
HGFA,4124925000.0,15.12,15.0,15.89,14.15,14.55,-0.57,-3.77,99915.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-07-31T18:03:39+00:00
NATF,89882246942.5,381.15,383.0,390.0,381.2,385.57,4.42,1.16,55413.0,National Foods Limited,FOOD & PERSONAL CARE,2026-07-31T18:03:39+00:00
TGL,32482783359.96,186.24,187.99,190.5,186.27,188.67,2.43,1.31,52527.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-07-31T18:03:39+00:00
INIL,20654018094.600002,159.97,161.51,161.9,156.0,156.61,-3.36,-2.1,245062.0,International Industries Limited,ENGINEERING,2026-07-31T18:03:39+00:00
SAZEW,115926890763.45999,1918.31,1919.98,1935.0,1913.0,1917.86,-0.45,-0.02,52995.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-07-31T18:03:39+00:00
POL,195002779345.92,683.0,683.0,693.0,683.0,686.98,3.98,0.58,163661.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-07-31T18:03:39+00:00
LCI,104869083322.5,225.5,225.5,227.5,225.0,227.09,1.59,0.71,19480.0,Lucky Core Industries Limited,CHEMICAL,2026-07-31T18:03:39+00:00
PABC,37006373869.92,102.37,104.79,104.79,100.01,102.48,0.11,0.11,5899.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-07-31T18:03:39+00:00
ABL,203193351133.5,177.78,177.5,179.0,176.95,177.45,-0.33,-0.19,28337.0,Allied Bank Limited,COMMERCIAL BANKS,2026-07-31T18:03:39+00:00
APL,66395842559.99999,531.84,533.99,536.9,529.7,533.66,1.82,0.34,32852.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-07-31T18:03:39+00:00
HALEON,88106928171.6,751.3,753.8,756.99,745.0,752.7,1.4,0.19,14690.0,Haleon Pakistan Limited,PHARMA,2026-07-31T18:03:39+00:00
PGLC,757402694.1,15.33,15.1,15.95,15.1,15.31,-0.02,-0.13,134344.0,Pak-Gulf Leasing Company Limited,LEASING,2026-07-31T18:03:39+00:00
ABOT,89797094003.46,915.48,920.0,922.8,915.0,917.23,1.75,0.19,4861.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-07-31T18:03:39+00:00
HINOON,52107023093.28,972.46,980.0,985.0,975.01,983.46,11.0,1.13,3109.0,Highnoon Laboratories Limited,PHARMA,2026-07-31T18:03:39+00:00
SHFA,32924579241.72,522.36,523.0,525.51,511.0,520.84,-1.52,-0.29,8369.0,Shifa International Hospitals Limited,MISC.,2026-07-31T18:03:39+00:00
SSOM,2585436128.0,455.71,456.05,464.0,456.02,456.92,1.21,0.27,9311.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-07-31T18:03:39+00:00
MEHT,5833800000.0,193.32,199.95,199.95,193.12,194.46,1.14,0.59,6869.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-07-31T18:03:39+00:00
SCBPL,245768217133.08,64.04,63.5,68.0,62.52,63.48,-0.56,-0.87,7903.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-07-31T18:03:39+00:00
SRVI,96639661125.0,2047.37,2061.0,2097.89,2045.0,2056.71,9.34,0.46,4181.0,Service Industries Limited,LEATHER & TANNERIES,2026-07-31T18:03:39+00:00
INDU,151355304000.0,1932.33,1925.99,1933.0,1913.0,1925.64,-6.69,-0.35,5961.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-07-31T18:03:39+00:00
FHAM,3727229715.0000005,33.74,33.98,33.98,33.55,33.63,-0.11,-0.33,5006.0,First Habib Modaraba,MODARABAS,2026-07-31T18:03:39+00:00
THALL,47347401101.44,585.0,585.0,585.0,571.05,584.32,-0.68,-0.12,29751.0,Thal Limited,AUTO PARTS,2026-07-31T18:03:39+00:00
BWCL,296492658874.58,497.7,497.7,499.86,495.0,497.26,-0.44,-0.09,11690.0,Bestway Cement Limited,CEMENT,2026-07-31T18:03:39+00:00
PAKT,370437894082.88,1459.9,1464.0,1464.0,1448.0,1449.89,-10.01,-0.69,7431.0,Pakistan Tobacco Company Limited,TOBACCO,2026-07-31T18:03:39+00:00
GADT,7715423016.58,275.01,279.97,279.97,275.0,275.26,0.25,0.09,5591.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-07-31T18:03:39+00:00
PKGS,72411698960.64,790.03,790.0,823.99,776.1,810.16,20.13,2.55,7673.0,Packages Limited,PAPER & PACKAGING,2026-07-31T18:03:39+00:00
BNWM,641671875.0,67.45,67.45,68.93,66.16,67.5,0.05,0.07,17722.0,Bannu Woollen Mills Limited,WOOLLEN,2026-07-31T18:03:39+00:00
MUREB,24869880905.31,905.98,917.0,917.0,895.01,899.01,-6.97,-0.77,2419.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-07-31T18:03:39+00:00
COLG,300856797154.0,1233.81,1222.16,1242.0,1222.16,1239.25,5.44,0.44,1679.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-07-31T18:03:39+00:00
ATLH,203280855117.0,1634.7,1635.0,1650.0,1635.0,1638.2,3.5,0.21,2665.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-07-31T18:03:39+00:00
IBFL,95334962674.84999,300.0,309.99,309.99,285.0,307.03,7.03,2.34,198.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-07-31T18:03:39+00:00
JDWS,52434053157.33,914.79,905.51,914.99,905.51,907.53,-7.26,-0.79,343.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-07-31T18:03:39+00:00
PSEL,28943655317.5,884.75,873.0,905.0,870.07,889.91,5.16,0.58,118.0,Pakistan Services Limited,MISC.,2026-07-31T18:03:39+00:00
NESTLE,358868037538.08,7821.88,7848.5,7998.9,7800.0,7913.37,91.49,1.17,351.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-07-31T18:03:39+00:00
RMPL,85485375828.0,9255.27,0.0,0.0,0.0,9255.27,0.0,0.0,2.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-07-31T18:03:39+00:00
UPFL,160840783000.0,25300.01,25250.0,25400.0,25225.02,25250.0,-50.01,-0.2,12.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-07-31T18:03:39+00:00
