symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc,market_state,market_state_at_karachi
AKBL,153480786021.30002,103.36,104.0,106.66,104.0,105.9,2.54,2.46,1048431.0,Askari Bank Limited,COMMERCIAL BANKS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
SNGP,57073157683.35,89.1,89.98,91.29,89.5,89.99,0.89,1.0,1138590.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
PTC,242479500000.0,64.23,65.0,65.4,63.75,64.25,0.02,0.03,510460.0,Pakistan Telecommunication Company Ltd,TECH & COMMUNICATION,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
AHCL,64182244893.4,14.96,14.85,15.39,14.85,15.22,0.26,1.74,613560.0,Arif Habib Corporation Limited,FERTILIZER,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
NPL,22187185410.0,61.89,63.55,63.64,62.16,62.66,0.77,1.24,1160089.0,Nishat Power Limited,POWER GENERATION,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
NBP,379697220481.14,177.35,178.99,179.5,176.01,178.47,1.12,0.63,1009551.0,National Bank of Pakistan,COMMERCIAL BANKS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
FFL,36589864778.28,14.47,14.74,14.84,14.5,14.52,0.05,0.35,1311858.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
HBL,438280860865.32,298.77,298.03,301.97,297.75,298.79,0.02,0.01,395914.0,Habib Bank Limited,COMMERCIAL BANKS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
SYS,181243479549.35,121.32,122.11,123.7,122.1,123.01,1.69,1.39,1086942.0,Systems Limited,TECH & COMMUNICATION,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
POWER,28546383602.52,21.15,22.2,22.35,21.51,22.12,0.97,4.59,1050178.0,Power Cement Limited,CEMENT,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
SEARL,45992811552.1,78.08,78.49,79.13,78.07,78.19,0.11,0.14,943002.0,The Searle Company Limited,PHARMA,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
HUMNL,11430720000.0,10.06,10.12,10.25,10.0,10.08,0.02,0.2,3119697.0,Hum Network Limited,TECH & COMMUNICATION,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
CPHL,16410367996.0,71.76,71.71,72.75,71.45,71.83,0.07,0.1,326911.0,Citi Pharma Ltd.,PHARMA,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
NML,45275512426.96001,128.12,130.45,130.9,128.38,128.77,0.65,0.51,516712.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
AICL,31846500000.0,91.81,92.0,93.49,90.26,90.99,-0.82,-0.89,513081.0,Adamjee Insurance Company Limited,INSURANCE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
ENGROH,317712526977.01996,261.28,262.11,264.79,261.33,263.83,2.55,0.98,991381.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
UBL,1049179637340.0,414.07,418.98,421.89,416.12,418.96,4.89,1.18,780031.0,United Bank Limited,COMMERCIAL BANKS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
LUCK,606319550000.0,406.18,416.5,416.5,408.52,413.87,7.69,1.89,781195.0,Lucky Cement Limited,CEMENT,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
YOUW,804886175.0,4.6,4.62,4.72,4.56,4.67,0.07,1.52,363829.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
MEBL,981289513192.96,552.27,564.88,564.88,541.4,543.02,-9.25,-1.67,1525266.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
KAPCO,22833768734.32,25.76,25.85,26.0,25.8,25.94,0.18,0.7,288041.0,Kot Addu Power Company Limited,POWER GENERATION,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
EFERT,252505111812.5,187.06,187.1,190.1,187.1,189.1,2.04,1.09,663500.0,Engro Fertilizers Limited,FERTILIZER,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
ATRL,118950683962.5,1118.0,1131.16,1165.0,1112.0,1115.69,-2.31,-0.21,528533.0,Attock Refinery Limited,REFINERY,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
FATIMA,311094000000.0,143.16,144.0,150.0,144.0,148.14,4.98,3.48,316171.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
ILP,138629066385.2,97.57,99.0,100.2,98.45,98.9,1.33,1.36,397657.0,Interloop Limited,TEXTILE COMPOSITE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
FFC,777662561017.4199,535.11,537.0,542.0,536.0,540.41,5.3,0.99,582743.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
KTML,57468503910.4,42.29,43.43,43.43,42.25,42.68,0.39,0.92,53909.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
MARI,773681139000.0,641.4,644.12,649.0,642.0,644.4,3.0,0.47,287967.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
FABL,137655074908.2,90.96,91.5,91.98,90.1,90.7,-0.26,-0.29,303082.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
GAL,32342648475.0,566.54,572.9,577.0,566.1,567.39,0.85,0.15,299056.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
ISL,34360650000.0,77.67,78.85,80.86,78.11,78.99,1.32,1.7,464286.0,International Steels Limited,ENGINEERING,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
JVDC,51671336844.49,138.53,138.53,138.53,133.0,135.67,-2.86,-2.07,459838.0,Javedan Corporation Limited,PROPERTY,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
GHGL,39008872978.76,39.07,39.07,40.22,39.0,39.02,-0.05,-0.13,148164.0,Ghani Glass Limited,GLASS & CERAMICS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
AIRLINK,48780175797.71,123.11,124.0,125.0,123.0,123.41,0.3,0.24,463892.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
BAHL,169970289327.67,150.19,151.99,153.01,150.0,152.93,2.74,1.82,1430934.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
DCR,89281555000.0,40.0,40.0,40.3,40.0,40.15,0.15,0.38,148283.0,Dolmen City REIT,REIT,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
HCAR,32297076000.0,213.56,216.01,232.0,216.01,226.17,12.61,5.91,848269.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
AGP,42355600000.0,153.57,153.04,154.89,150.01,151.27,-2.3,-1.5,135552.0,AGP Limited,PHARMA,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
KOHC,83905102885.95,87.99,89.0,92.0,88.2,91.27,3.28,3.73,162444.0,Kohat Cement Company Limited,CEMENT,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
POL,209169987586.56,718.94,720.0,749.99,720.0,736.89,17.95,2.5,326665.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
HMB,102656050095.6,97.69,98.49,98.9,97.5,97.97,0.28,0.29,668866.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
MCB,462943691343.89996,385.17,389.97,392.0,388.02,390.65,5.48,1.42,391989.0,MCB Bank Limited,COMMERCIAL BANKS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
CHCC,52931797202.340004,259.85,265.0,275.8,262.26,272.43,12.58,4.84,298944.0,Cherat Cement Company Limited,CEMENT,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
INIL,21008780298.0,156.09,159.89,162.4,156.0,159.3,3.21,2.06,161569.0,International Industries Limited,ENGINEERING,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
MEHT,4352100000.0,134.25,137.0,147.6,134.5,145.07,10.82,8.06,256151.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
MTL,122355149657.22,302.28,304.0,309.0,299.98,306.63,4.35,1.44,322470.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
GLAXO,97033794933.81999,300.07,302.99,306.0,302.16,304.69,4.62,1.54,66322.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
GHNI,49851495303.12,1158.43,1179.0,1198.0,1161.11,1169.98,11.55,1.0,117362.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
HGFA,3847095000.0,13.52,13.77,13.88,13.54,13.57,0.05,0.37,6251.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
ABL,197147361311.09998,169.06,162.45,173.0,162.45,172.17,3.11,1.84,34982.0,Allied Bank Limited,COMMERCIAL BANKS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
SAZEW,106600683440.76999,1780.09,1799.99,1799.99,1740.0,1763.57,-16.52,-0.93,176183.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
PIOC,55165355867.98,240.62,240.13,245.5,240.13,242.86,2.24,0.93,8816.0,Pioneer Cement Limited,CEMENT,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
PGLC,807368515.2,15.77,16.89,16.89,15.77,16.32,0.55,3.49,15938.0,Pak-Gulf Leasing Company Limited,LEASING,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
SRVI,84417742500.0,176.39,176.0,184.98,176.0,179.66,3.27,1.85,38274.0,Service Industries Limited,LEATHER & TANNERIES,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
TGL,28505721317.16,163.55,163.55,165.99,151.0,165.57,2.02,1.23,95152.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
NATF,82359617825.0,354.14,359.8,359.8,352.99,353.3,-0.84,-0.24,45048.0,National Foods Limited,FOOD & PERSONAL CARE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
LCI,99613853377.5,216.11,218.0,224.9,215.0,215.71,-0.4,-0.18,147313.0,Lucky Core Industries Limited,CHEMICAL,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
INDU,143444214000.0,1806.68,1823.0,1830.0,1808.0,1824.99,18.31,1.01,3522.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
APL,71796741120.0,577.25,578.0,585.0,575.06,577.07,-0.18,-0.03,50197.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
GADT,8408874900.0,297.24,301.0,304.88,296.0,300.0,2.76,0.93,11344.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
ABOT,89089274820.0,908.32,916.95,918.0,909.0,910.0,1.68,0.19,10220.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
PABC,34348617120.480003,97.14,97.0,97.0,95.0,95.12,-2.02,-2.08,8397.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
HALEON,82268249312.56001,694.51,696.0,748.44,680.0,702.82,8.31,1.2,76051.0,Haleon Pakistan Limited,PHARMA,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
FHAM,3390304995.0,30.74,30.99,31.0,30.0,30.59,-0.15,-0.49,32700.0,First Habib Modaraba,MODARABAS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
SHFA,27591181748.010002,443.39,444.0,444.75,435.0,436.47,-6.92,-1.56,18887.0,Shifa International Hospitals Limited,MISC.,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
SCBPL,231791795207.27,59.91,60.5,60.5,58.5,59.87,-0.04,-0.07,13318.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
THALL,43094951057.28,525.6,547.0,547.0,525.01,531.84,6.24,1.19,7647.0,Thal Limited,AUTO PARTS,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
HINOON,48149695337.36,921.48,921.5,921.7,906.0,908.77,-12.71,-1.38,18139.0,Highnoon Laboratories Limited,PHARMA,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
BWCL,260705566838.92,439.21,439.99,440.0,436.0,437.24,-1.97,-0.45,19399.0,Bestway Cement Limited,CEMENT,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
MUREB,24722433752.079998,902.25,939.9,939.95,880.11,893.68,-8.57,-0.95,1746.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
PAKT,337264580129.6,1319.28,1319.28,1335.0,1319.0,1320.05,0.77,0.06,3409.0,Pakistan Tobacco Company Limited,TOBACCO,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
SSOM,2348292584.0,414.29,415.0,420.0,410.01,415.01,0.72,0.17,1711.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
COLG,286011210592.8,1177.35,1181.0,1186.0,1176.0,1178.1,0.75,0.06,55763.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
BNWM,597943125.0,63.0,63.0,64.88,62.9,62.9,-0.1,-0.16,1923.0,Bannu Woollen Mills Limited,WOOLLEN,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
PKGS,64878794363.52,726.97,726.0,726.97,722.5,725.88,-1.09,-0.15,1153.0,Packages Limited,PAPER & PACKAGING,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
ATLH,196364193620.1,1580.46,1580.0,1600.0,1550.0,1582.46,2.0,0.13,2367.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
PSEL,42001491207.5,1196.22,1204.43,1315.8,1200.0,1291.39,95.17,7.96,7995.0,Pakistan Services Limited,MISC.,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
IBFL,79312801732.85,232.21,235.0,255.43,223.05,255.43,23.22,10.0,2658.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
NESTLE,339833910141.6,7508.75,7362.1,7500.0,7360.0,7493.65,-15.1,-0.2,96.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
JDWS,51154877882.79,882.41,882.41,904.9,882.41,885.39,2.98,0.34,300.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
UPFL,152462475139.72,24109.22,23626.0,24299.0,23626.0,23934.71,-174.51,-0.72,33.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
RMPL,84051240000.0,9100.07,9149.99,9150.0,9100.0,9100.0,-0.07,0.0,11.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-09-15T11:00:16+00:00,Closed,"Sep 15, 2026 3:59 PM"
