symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
YOUW,932427025.0,5.41,5.46,5.53,5.4,5.41,0.0,0.0,870854.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-08-03T11:14:57+00:00
POWER,26855797593.51,20.19,20.5,20.91,20.42,20.81,0.62,3.07,1255230.0,Power Cement Limited,CEMENT,2026-08-03T11:14:57+00:00
HBL,453609469573.92,303.67,307.75,310.5,306.5,309.24,5.57,1.83,5869800.0,Habib Bank Limited,COMMERCIAL BANKS,2026-08-03T11:14:57+00:00
NPL,23362759230.0,65.62,66.9,67.49,65.5,65.98,0.36,0.55,1087916.0,Nishat Power Limited,POWER GENERATION,2026-08-03T11:14:57+00:00
LUCK,657902200000.0,440.91,450.0,454.99,446.01,449.08,8.17,1.85,1884947.0,Lucky Cement Limited,CEMENT,2026-08-03T11:14:57+00:00
ILP,146632827447.48,104.82,106.4,106.5,104.01,104.61,-0.21,-0.2,622570.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-03T11:14:57+00:00
SYS,196139598387.2,130.45,133.4,135.0,131.48,133.12,2.67,2.05,1694412.0,Systems Limited,TECH & COMMUNICATION,2026-08-03T11:14:57+00:00
HUMNL,12167820000.0,10.62,10.8,10.8,10.65,10.73,0.11,1.04,1741960.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-03T11:14:57+00:00
FFC,824330085404.0801,565.38,570.16,574.1,569.1,572.84,7.46,1.32,1332730.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-03T11:14:57+00:00
MEBL,1024785680185.7999,560.92,565.26,570.0,565.25,569.15,8.23,1.47,694696.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-03T11:14:57+00:00
AIRLINK,53689419646.73,133.9,136.11,137.0,135.3,135.83,1.93,1.44,551420.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-03T11:14:57+00:00
FATIMA,330435000000.0,155.03,157.49,158.49,155.5,157.35,2.32,1.5,687368.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-03T11:14:57+00:00
FABL,152816863202.94,100.36,101.9,101.99,100.4,100.69,0.33,0.33,497256.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-03T11:14:57+00:00
JVDC,55000057151.27,143.13,145.51,146.5,143.5,144.41,1.28,0.89,827438.0,Javedan Corporation Limited,PROPERTY,2026-08-03T11:14:57+00:00
GAL,34279593425.0,589.19,600.0,610.49,593.02,601.37,12.18,2.07,1353405.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-03T11:14:57+00:00
EFERT,254187589025.00003,188.24,189.98,190.7,187.8,190.36,2.12,1.13,2279425.0,Engro Fertilizers Limited,FERTILIZER,2026-08-03T11:14:57+00:00
CPHL,16965528712.000002,73.53,74.84,74.9,74.01,74.26,0.73,0.99,170378.0,Citi Pharma Ltd.,PHARMA,2026-08-03T11:14:57+00:00
KAPCO,24383014415.6,27.51,27.54,27.75,27.45,27.7,0.19,0.69,711571.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-03T11:14:57+00:00
AICL,32830000000.0,92.46,95.0,98.9,93.5,93.8,1.34,1.45,1586120.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-03T11:14:57+00:00
MARI,782181546300.0,646.4,655.99,657.87,650.33,651.48,5.08,0.79,416731.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-03T11:14:57+00:00
HCAR,34419084000.0,241.29,244.45,245.9,240.3,241.03,-0.26,-0.11,736343.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-03T11:14:57+00:00
KTML,59259345292.799995,44.64,45.04,46.7,43.5,44.01,-0.63,-1.41,1273948.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-03T11:14:57+00:00
KOHC,90165580048.8,96.63,98.5,99.99,97.61,98.08,1.45,1.5,534992.0,Kohat Cement Company Limited,CEMENT,2026-08-03T11:14:57+00:00
GHGL,39388764617.2,38.67,38.99,39.55,38.61,39.4,0.73,1.89,537022.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-03T11:14:57+00:00
ATRL,103868749237.5,968.1,972.02,987.03,968.0,974.23,6.13,0.63,582234.0,Attock Refinery Limited,REFINERY,2026-08-03T11:14:57+00:00
BAHL,191398571405.99002,171.0,172.3,173.02,170.05,172.21,1.21,0.71,241051.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-03T11:14:57+00:00
AGP,53519199999.99999,190.93,194.0,194.0,190.41,191.14,0.21,0.11,243224.0,AGP Limited,PHARMA,2026-08-03T11:14:57+00:00
ISL,37418700000.0,84.89,86.89,88.5,85.92,86.02,1.13,1.33,189742.0,International Steels Limited,ENGINEERING,2026-08-03T11:14:57+00:00
MCB,483326723447.10004,408.67,409.71,414.97,407.0,407.85,-0.82,-0.2,196723.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-03T11:14:57+00:00
DCR,84055860000.0,37.86,37.9,38.0,37.69,37.8,-0.06,-0.16,353752.0,Dolmen City REIT,REIT,2026-08-03T11:14:57+00:00
HMB,118373522295.6,112.37,113.99,113.99,112.5,112.97,0.6,0.53,112479.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-03T11:14:57+00:00
PIOC,62007077513.14001,269.45,273.0,278.9,270.01,272.98,3.53,1.31,175294.0,Pioneer Cement Limited,CEMENT,2026-08-03T11:14:57+00:00
GHNI,52108059681.36,1201.53,1225.0,1235.0,1213.0,1222.94,21.41,1.78,177966.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-03T11:14:57+00:00
CHCC,63958040608.840004,316.63,321.0,332.0,321.0,329.18,12.55,3.96,276464.0,Cherat Cement Company Limited,CEMENT,2026-08-03T11:14:57+00:00
GLAXO,111622780939.0,345.65,350.0,353.0,348.0,350.5,4.85,1.4,137467.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-03T11:14:57+00:00
MTL,119717548837.87999,299.66,303.0,304.05,299.41,300.02,0.36,0.12,155279.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-03T11:14:57+00:00
NATF,89940525755.0,385.57,389.0,390.0,383.0,385.82,0.25,0.07,159983.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-03T11:14:57+00:00
INIL,20863710252.0,156.61,160.02,160.99,158.0,158.2,1.59,1.02,155328.0,International Industries Limited,ENGINEERING,2026-08-03T11:14:57+00:00
TGL,33042326720.96,188.67,190.13,193.0,190.13,191.92,3.25,1.72,43346.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-03T11:14:57+00:00
POL,195283795898.88,686.98,690.0,694.0,687.0,687.97,0.99,0.14,135900.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-03T11:14:57+00:00
SAZEW,118022552231.33,1917.86,1964.99,1964.99,1935.5,1952.53,34.67,1.81,89303.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-03T11:14:57+00:00
HGFA,4025700000.0,14.55,14.9,14.99,14.0,14.2,-0.35,-2.4,263560.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-03T11:14:57+00:00
LCI,105441709432.5,227.09,228.0,230.85,227.03,228.33,1.24,0.55,92750.0,Lucky Core Industries Limited,CHEMICAL,2026-08-03T11:14:57+00:00
ABL,203868944693.19998,177.45,178.0,178.99,177.07,178.04,0.59,0.33,15607.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-03T11:14:57+00:00
PABC,37233872069.94,102.48,102.54,104.79,102.53,103.11,0.63,0.62,7412.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-03T11:14:57+00:00
PGLC,755423849.6999999,15.31,14.95,15.75,14.95,15.27,-0.04,-0.26,3248.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-03T11:14:57+00:00
HALEON,89607566964.16,752.7,758.0,775.0,754.0,765.52,12.82,1.7,45402.0,Haleon Pakistan Limited,PHARMA,2026-08-03T11:14:57+00:00
APL,67005480959.99999,533.66,535.0,539.39,535.0,538.56,4.9,0.92,11160.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-03T11:14:57+00:00
ABOT,90800572098.96,917.23,920.0,931.0,918.0,927.48,10.25,1.12,23744.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-03T11:14:57+00:00
SHFA,32810161208.489998,520.84,525.5,530.99,515.56,519.03,-1.81,-0.35,12495.0,Shifa International Hospitals Limited,MISC.,2026-08-03T11:14:57+00:00
HINOON,51839457084.88,983.46,990.01,997.0,970.0,978.41,-5.05,-0.51,52033.0,Highnoon Laboratories Limited,PHARMA,2026-08-03T11:14:57+00:00
MEHT,5666100000.0,194.46,199.87,199.87,187.0,188.87,-5.59,-2.87,44085.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-03T11:14:57+00:00
SCBPL,250104392356.59998,63.48,63.52,65.4,63.52,64.6,1.12,1.76,10898.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-03T11:14:57+00:00
SRVI,97441737750.00002,2056.71,2056.71,2086.0,2051.11,2073.78,17.07,0.83,32834.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-03T11:14:57+00:00
SSOM,2599412376.0,456.92,465.0,465.0,456.93,459.39,2.47,0.54,3677.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-03T11:14:57+00:00
INDU,152483214000.0,1925.64,1930.0,1940.89,1930.0,1939.99,14.35,0.75,26083.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-03T11:14:57+00:00
PAKT,370483882965.44,1449.89,1465.0,1465.0,1445.0,1450.07,0.18,0.01,6706.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-03T11:14:57+00:00
BWCL,297011398795.79,497.26,505.0,505.0,498.0,498.13,0.87,0.18,29774.0,Bestway Cement Limited,CEMENT,2026-08-03T11:14:57+00:00
THALL,47215322336.73,584.32,585.0,591.0,575.0,582.69,-1.63,-0.28,8581.0,Thal Limited,AUTO PARTS,2026-08-03T11:14:57+00:00
GADT,8487077436.570001,275.26,276.0,302.79,276.0,302.79,27.53,10.0,37677.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-03T11:14:57+00:00
FHAM,3737204460.0,33.63,33.5,33.99,33.5,33.72,0.09,0.27,10224.0,First Habib Modaraba,MODARABAS,2026-08-03T11:14:57+00:00
PKGS,71350764248.16,810.16,810.16,810.16,795.02,798.29,-11.87,-1.46,189.0,Packages Limited,PAPER & PACKAGING,2026-08-03T11:14:57+00:00
BNWM,641576812.5,67.5,67.02,68.5,67.02,67.49,-0.01,-0.01,1405.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-03T11:14:57+00:00
MUREB,24895331445.829998,899.01,899.11,911.0,899.0,899.93,0.92,0.1,816.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-03T11:14:57+00:00
COLG,297848836115.68,1239.25,1245.0,1253.0,1225.0,1226.86,-12.39,-1.0,10976.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-03T11:14:57+00:00
ATLH,202412239572.0,1638.2,1642.0,1647.0,1627.01,1631.2,-7.0,-0.43,3403.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-03T11:14:57+00:00
IBFL,91102752333.0,307.03,307.03,316.95,283.0,293.4,-13.63,-4.44,2958.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-03T11:14:57+00:00
JDWS,52419608992.08,907.53,907.53,920.59,900.0,907.28,-0.25,-0.03,166.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-03T11:14:57+00:00
PSEL,28963169867.5,889.91,871.01,894.8,871.01,890.51,0.6,0.07,67.0,Pakistan Services Limited,MISC.,2026-08-03T11:14:57+00:00
NESTLE,352422501164.16,7913.37,7913.37,7950.0,7750.0,7771.24,-142.13,-1.8,2415.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-03T11:14:57+00:00
RMPL,85423584312.0,9255.27,9230.1,9249.0,9200.02,9248.58,-6.69,-0.07,27.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-03T11:14:57+00:00
UPFL,161159279600.0,25250.0,25496.0,25496.0,25251.0,25300.0,50.0,0.2,42.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-03T11:14:57+00:00
