symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc,market_state,market_state_at_karachi
NML,48492651036.159996,140.18,140.5,141.28,137.51,137.92,-2.26,-1.61,460537.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
SYS,186591937648.4,126.98,127.05,127.49,125.5,126.64,-0.34,-0.27,1026771.0,Systems Limited,TECH & COMMUNICATION,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
AICL,33929000000.0,93.91,95.5,101.0,95.0,96.94,3.03,3.23,2321825.0,Adamjee Insurance Company Limited,INSURANCE,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
SEARL,49433890303.600006,84.4,84.24,85.15,83.81,84.04,-0.36,-0.43,536701.0,The Searle Company Limited,PHARMA,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
UBL,1074272199795.0,440.83,440.0,441.0,427.8,428.98,-11.85,-2.69,1673019.0,United Bank Limited,COMMERCIAL BANKS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
YOUW,889338900.0,5.14,5.21,5.44,5.1,5.16,0.02,0.39,4148776.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
LUCK,627708550000.0,433.12,434.0,434.0,427.5,428.47,-4.65,-1.07,443733.0,Lucky Cement Limited,CEMENT,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
ENGROH,324335802944.01996,270.82,269.99,270.9,268.15,269.33,-1.49,-0.55,1191363.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
CPHL,16604560016.000002,75.18,75.77,75.77,72.5,72.68,-2.5,-3.32,1370620.0,Citi Pharma Ltd.,PHARMA,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
HUMNL,11453400000.0,10.21,10.2,10.34,10.1,10.1,-0.11,-1.08,260354.0,Hum Network Limited,TECH & COMMUNICATION,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
MEBL,1020648073830.3999,565.46,565.46,567.0,562.0,564.8,-0.66,-0.12,503642.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
EFERT,253065937550.0,190.93,190.93,191.0,188.05,189.52,-1.41,-0.74,373908.0,Engro Fertilizers Limited,FERTILIZER,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
FFC,784987189421.0,548.11,548.88,549.0,544.0,545.5,-2.61,-0.48,500240.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
ATRL,114374714512.5,1106.52,1100.0,1100.0,1070.0,1072.77,-33.75,-3.05,455938.0,Attock Refinery Limited,REFINERY,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
FATIMA,320943000000.0,153.55,153.99,153.99,151.1,152.83,-0.72,-0.47,135501.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
KAPCO,23687614365.48,27.0,27.05,27.23,26.9,26.91,-0.09,-0.33,406935.0,Kot Addu Power Company Limited,POWER GENERATION,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
AIRLINK,51630066953.22,132.64,132.59,132.59,130.1,130.62,-2.02,-1.52,385962.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
GAL,36048381000.0,646.57,650.0,650.0,630.1,632.4,-14.17,-2.19,254012.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
KTML,57953242931.2,42.85,42.88,43.56,42.75,43.04,0.19,0.44,420594.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
MARI,793971659250.0,664.49,665.0,666.99,659.7,661.3,-3.19,-0.48,274943.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
FABL,142967012749.2,94.48,94.48,94.9,94.05,94.2,-0.28,-0.3,206780.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
ILP,149814707939.84,107.29,108.0,108.09,104.8,106.88,-0.41,-0.38,801902.0,Interloop Limited,TEXTILE COMPOSITE,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
HCAR,32969664000.0,235.35,234.0,235.9,230.21,230.88,-4.47,-1.9,220865.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
JVDC,55121932494.31,145.28,145.0,146.1,142.76,144.73,-0.55,-0.38,376197.0,Javedan Corporation Limited,PROPERTY,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
ISL,38523600000.0,89.75,89.77,90.0,88.3,88.56,-1.19,-1.33,155810.0,International Steels Limited,ENGINEERING,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
GHGL,42137980421.7,41.71,41.71,42.5,41.19,42.15,0.44,1.06,804853.0,Ghani Glass Limited,GLASS & CERAMICS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
BAHL,175438502389.15,159.87,159.85,159.99,156.89,157.85,-2.02,-1.26,171942.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
DCR,90504590000.0,40.42,40.43,40.94,40.43,40.7,0.28,0.69,268032.0,Dolmen City REIT,REIT,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
KOHC,84355563063.6,92.69,92.73,92.79,91.1,91.76,-0.93,-1.0,121869.0,Kohat Cement Company Limited,CEMENT,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
AGP,45505600000.0,163.83,163.01,163.88,162.09,162.52,-1.31,-0.8,94210.0,AGP Limited,PHARMA,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
HMB,104793626314.8,100.73,100.1,101.49,99.85,100.01,-0.72,-0.71,553186.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
POL,207038235755.52,730.21,732.0,732.0,726.5,729.38,-0.83,-0.11,108430.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
MEHT,4171800000.0,139.64,140.95,142.0,139.0,139.06,-0.58,-0.41,28342.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
CHCC,57268462450.5,299.85,300.0,302.0,291.0,294.75,-5.1,-1.7,110962.0,Cherat Cement Company Limited,CEMENT,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
INIL,22026908257.2,166.15,167.99,173.9,166.15,167.02,0.87,0.52,405215.0,International Industries Limited,ENGINEERING,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
MTL,122359139976.15999,305.05,305.0,307.0,303.01,306.64,1.59,0.52,216296.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
MCB,466487020761.83997,399.58,399.51,400.0,392.0,393.64,-5.94,-1.49,264511.0,MCB Bank Limited,COMMERCIAL BANKS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
PIOC,57932028166.72,258.7,258.8,260.45,254.25,255.04,-3.66,-1.41,89325.0,Pioneer Cement Limited,CEMENT,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
GLAXO,102106978672.36,323.01,323.02,323.5,320.0,320.62,-2.39,-0.74,80168.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
GHNI,54188223445.44,1292.08,1298.99,1298.99,1262.05,1271.76,-20.32,-1.57,55604.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
HGFA,4011525000.0,14.41,14.4,14.85,13.6,14.15,-0.26,-1.8,20729.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
ABL,194238873782.9,171.21,172.0,172.0,168.51,169.63,-1.58,-0.92,71789.0,Allied Bank Limited,COMMERCIAL BANKS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
PGLC,884543446.8,18.96,19.0,19.0,17.85,17.88,-1.08,-5.7,16510.0,Pak-Gulf Leasing Company Limited,LEASING,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
SAZEW,109489395916.95999,1850.13,1850.13,1850.13,1801.3,1811.36,-38.77,-2.1,69175.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
TGL,30187794743.920002,178.04,178.95,178.95,175.0,175.34,-2.7,-1.52,78607.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
NATF,85606913257.5,370.96,370.96,371.0,365.0,367.23,-3.73,-1.0,94266.0,National Foods Limited,FOOD & PERSONAL CARE,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
SRVI,88999023750.0,189.64,190.01,192.0,187.51,189.41,-0.23,-0.12,83901.0,Service Industries Limited,LEATHER & TANNERIES,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
INDU,148283616000.0,1898.91,1898.92,1908.0,1871.25,1886.56,-12.35,-0.65,6976.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
LCI,100495882305.0,217.1,216.95,218.9,216.5,217.62,0.52,0.24,29903.0,Lucky Core Industries Limited,CHEMICAL,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
APL,71977144320.0,584.99,585.01,585.01,576.1,578.52,-6.47,-1.11,22677.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
GADT,8767092970.74,315.18,319.64,319.64,311.0,312.78,-2.4,-0.76,6166.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
ABOT,90642952612.74,940.73,947.0,947.0,925.0,925.87,-14.86,-1.58,14910.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
PABC,34904723831.64,99.03,99.11,99.5,96.01,96.66,-2.37,-2.39,23167.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
HALEON,82883956024.64,718.11,717.0,717.0,701.1,708.08,-10.03,-1.4,45385.0,Haleon Pakistan Limited,PHARMA,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
FHAM,3539926170.0,32.5,32.52,32.87,31.51,31.94,-0.56,-1.72,27183.0,First Habib Modaraba,MODARABAS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
SHFA,30138089239.079998,477.06,477.06,479.98,476.0,476.76,-0.3,-0.06,1631.0,Shifa International Hospitals Limited,MISC.,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
SCBPL,240464145654.31,63.01,62.16,64.97,61.5,62.11,-0.9,-1.43,6181.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
HINOON,48853314464.399994,930.78,934.9,934.9,920.0,922.05,-8.73,-0.94,16378.0,Highnoon Laboratories Limited,PHARMA,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
SSOM,2469099424.0,440.46,433.01,444.89,432.12,436.36,-4.1,-0.93,5049.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
BWCL,281371688297.7,475.79,475.0,477.2,470.06,471.9,-3.89,-0.82,4594.0,Bestway Cement Limited,CEMENT,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
PAKT,348756690893.76,1392.26,1370.0,1380.0,1361.0,1365.03,-27.23,-1.96,24431.0,Pakistan Tobacco Company Limited,TOBACCO,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
MUREB,25505867782.0,925.0,924.0,924.0,915.0,922.0,-3.0,-0.32,577.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
THALL,45070460433.740005,591.11,599.0,599.96,552.0,556.22,-34.89,-5.9,76053.0,Thal Limited,AUTO PARTS,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
PKGS,67928423040.0,771.42,770.0,771.99,751.0,760.0,-11.42,-1.48,487.0,Packages Limited,PAPER & PACKAGING,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
BNWM,628363125.0,66.13,66.1,67.37,66.1,66.1,-0.03,-0.04,726.0,Bannu Woollen Mills Limited,WOOLLEN,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
COLG,288912351384.39996,1194.78,1190.0,1206.0,1189.1,1190.05,-4.73,-0.4,24837.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
ATLH,198546900396.75,1600.14,1600.14,1609.98,1592.05,1600.05,-0.09,-0.01,1932.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
IBFL,81871379371.65001,263.67,268.0,268.0,268.0,263.67,0.0,0.0,18.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
PSEL,28983009660.0,828.6,880.0,911.46,860.0,891.12,62.52,7.55,11762.0,Pakistan Services Limited,MISC.,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
JDWS,52005928099.32,900.0,900.0,908.9,895.01,900.12,0.12,0.01,59.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
NESTLE,340125961462.56,7505.33,7505.33,7505.33,7480.0,7500.09,-5.24,-0.07,162.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
RMPL,85187317200.0,9275.01,9212.75,9225.1,9211.09,9223.0,-52.01,-0.56,19.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
UPFL,160560060096.76,25207.25,25210.0,25300.0,25199.0,25205.93,-1.32,0.0,62.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-09-07T11:00:16+00:00,Closed,"Sep 7, 2026 3:59 PM"
