symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
MEBL,1068701208148.08,586.84,589.0,595.0,588.0,593.54,6.7,1.14,881925.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-10T11:10:10+00:00
HUMNL,12258540000.0,10.79,10.79,10.85,10.53,10.81,0.02,0.19,525165.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-10T11:10:10+00:00
FABL,151693767773.7,100.4,100.65,101.0,99.9,99.95,-0.45,-0.45,614628.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-10T11:10:10+00:00
ILP,145974023997.52,103.97,104.5,105.8,103.81,104.14,0.17,0.16,478763.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-10T11:10:10+00:00
JVDC,57460415638.89,150.92,150.05,151.89,149.0,150.87,-0.05,-0.03,547611.0,Javedan Corporation Limited,PROPERTY,2026-08-10T11:10:10+00:00
GAL,35192773475.0,610.18,608.2,620.5,608.0,617.39,7.21,1.18,614128.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-10T11:10:10+00:00
KAPCO,25377700563.239998,29.09,29.1,29.25,28.75,28.83,-0.26,-0.89,610087.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-10T11:10:10+00:00
MARI,808415147925.0,681.53,681.53,683.25,672.2,673.33,-8.2,-1.2,854349.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-10T11:10:10+00:00
AICL,32473000000.0,96.37,95.99,96.49,92.01,92.78,-3.59,-3.72,578405.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-10T11:10:10+00:00
AIRLINK,54432525801.01,137.54,137.6,138.6,137.05,137.71,0.17,0.12,330644.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-10T11:10:10+00:00
EFERT,252598582768.74997,188.86,190.7,191.0,189.0,189.17,0.31,0.16,502599.0,Engro Fertilizers Limited,FERTILIZER,2026-08-10T11:10:10+00:00
FATIMA,345450000000.0,163.68,165.9,165.9,163.5,164.5,0.82,0.5,494669.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-10T11:10:10+00:00
HCAR,34417656000.0,241.47,240.31,242.29,240.0,241.02,-0.45,-0.19,202142.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-10T11:10:10+00:00
CPHL,17148297672.0,75.08,75.29,75.75,74.22,75.06,-0.02,-0.03,2088623.0,Citi Pharma Ltd.,PHARMA,2026-08-10T11:10:10+00:00
KTML,59178555456.00001,43.44,44.28,45.0,43.71,43.95,0.51,1.17,768199.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-10T11:10:10+00:00
ATRL,112956718387.5,987.87,991.0,1068.5,990.99,1059.47,71.6,7.25,1830559.0,Attock Refinery Limited,REFINERY,2026-08-10T11:10:10+00:00
BAHL,198133809445.13,177.65,178.0,180.05,177.9,178.27,0.62,0.35,344443.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-10T11:10:10+00:00
KOHC,94201335517.95,102.56,102.65,104.98,101.9,102.47,-0.09,-0.09,432216.0,Kohat Cement Company Limited,CEMENT,2026-08-10T11:10:10+00:00
GHGL,42077997531.420006,42.06,42.5,42.8,41.9,42.09,0.03,0.07,738611.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-10T11:10:10+00:00
DCR,86123901000.0,38.6,38.5,38.75,38.42,38.73,0.13,0.34,505505.0,Dolmen City REIT,REIT,2026-08-10T11:10:10+00:00
MCB,495805405310.27997,419.92,422.0,425.0,417.11,418.38,-1.54,-0.37,215653.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-10T11:10:10+00:00
ISL,38166900000.0,88.21,88.3,89.01,86.5,87.74,-0.47,-0.53,766255.0,International Steels Limited,ENGINEERING,2026-08-10T11:10:10+00:00
AGP,53774000000.0,191.43,194.17,194.17,191.22,192.05,0.62,0.32,398509.0,AGP Limited,PHARMA,2026-08-10T11:10:10+00:00
PIOC,62736225138.67,274.84,276.8,280.73,275.02,276.19,1.35,0.49,216203.0,Pioneer Cement Limited,CEMENT,2026-08-10T11:10:10+00:00
HMB,120406315366.8,115.15,115.16,116.5,114.36,114.91,-0.24,-0.21,442862.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-10T11:10:10+00:00
GHNI,52778296797.48,1239.2,1238.0,1248.99,1235.0,1238.67,-0.53,-0.04,105341.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-10T11:10:10+00:00
CHCC,65316162924.46001,332.99,335.0,339.0,335.0,336.17,3.18,0.96,119614.0,Cherat Cement Company Limited,CEMENT,2026-08-10T11:10:10+00:00
MTL,124090938396.12001,310.34,310.0,311.9,307.7,310.98,0.64,0.21,334886.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-10T11:10:10+00:00
GLAXO,111078201893.62001,348.95,350.0,351.95,348.5,348.79,-0.16,-0.05,131027.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-10T11:10:10+00:00
NATF,92292658627.5,398.07,398.0,398.0,393.01,395.91,-2.16,-0.54,50621.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-10T11:10:10+00:00
INIL,21753912807.0,164.21,164.9,169.8,163.51,164.95,0.74,0.45,88401.0,International Industries Limited,ENGINEERING,2026-08-10T11:10:10+00:00
POL,197284974382.08,688.63,691.87,699.0,691.87,695.02,6.39,0.93,337115.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-10T11:10:10+00:00
MEHT,4477800000.0,150.14,151.0,151.5,148.26,149.26,-0.88,-0.59,280587.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-10T11:10:10+00:00
HGFA,4085235000.0,14.21,14.56,14.6,14.33,14.41,0.2,1.41,6086.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-10T11:10:10+00:00
TGL,33276474096.64,191.77,193.9,193.97,191.77,193.28,1.51,0.79,34193.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-10T11:10:10+00:00
SAZEW,116365728440.31999,1927.7,1925.47,1940.0,1923.0,1925.12,-2.58,-0.13,29704.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-10T11:10:10+00:00
LCI,104947588515.0,228.9,229.95,229.95,226.5,227.26,-1.64,-0.72,94173.0,Lucky Core Industries Limited,CHEMICAL,2026-08-10T11:10:10+00:00
ABL,203903296908.1,179.99,180.74,181.35,177.92,178.07,-1.92,-1.07,110085.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-10T11:10:10+00:00
GADT,9386266459.210001,341.05,339.0,342.0,331.0,334.87,-6.18,-1.81,44358.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-10T11:10:10+00:00
PGLC,727225317.0,14.86,15.0,15.0,14.31,14.7,-0.16,-1.08,19112.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-10T11:10:10+00:00
APL,68922731520.0,549.94,554.0,557.49,546.03,553.97,4.03,0.73,59398.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-10T11:10:10+00:00
HALEON,88461603330.84,755.3,755.3,759.99,750.0,755.73,0.43,0.06,28315.0,Haleon Pakistan Limited,PHARMA,2026-08-10T11:10:10+00:00
SHFA,32012395695.030003,508.12,514.5,514.5,505.01,506.41,-1.71,-0.34,7703.0,Shifa International Hospitals Limited,MISC.,2026-08-10T11:10:10+00:00
PABC,39516076235.22,104.29,109.0,111.75,108.22,109.43,5.14,4.93,117345.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-10T11:10:10+00:00
ABOT,91335107747.88,930.44,932.02,940.0,931.0,932.94,2.5,0.27,8959.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-10T11:10:10+00:00
HINOON,53479822158.16,1010.69,1019.9,1019.9,1000.0,1009.37,-1.32,-0.13,5981.0,Highnoon Laboratories Limited,PHARMA,2026-08-10T11:10:10+00:00
SCBPL,255524611386.0,64.69,65.9,66.33,65.9,66.0,1.31,2.03,34403.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-10T11:10:10+00:00
INDU,151685424000.0,1928.78,1939.01,1939.99,1929.0,1929.84,1.06,0.06,5613.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-10T11:10:10+00:00
FHAM,3675139379.9999995,32.94,32.9,33.59,32.81,33.16,0.22,0.67,34191.0,First Habib Modaraba,MODARABAS,2026-08-10T11:10:10+00:00
BWCL,298436442947.16,501.7,502.0,502.99,500.0,500.52,-1.18,-0.23,13950.0,Bestway Cement Limited,CEMENT,2026-08-10T11:10:10+00:00
SRVI,99285527250.0,2084.68,2117.0,2129.0,2078.0,2113.02,28.34,1.36,8163.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-10T11:10:10+00:00
SSOM,2576835360.0,454.33,454.5,460.0,452.01,455.4,1.07,0.24,7837.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-10T11:10:10+00:00
PAKT,373015826444.16003,1455.38,1459.0,1464.0,1450.01,1459.98,4.6,0.32,8382.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-10T11:10:10+00:00
PKGS,70695612483.84,795.05,804.99,804.99,790.0,790.96,-4.09,-0.51,309.0,Packages Limited,PAPER & PACKAGING,2026-08-10T11:10:10+00:00
THALL,47808461329.17,581.24,581.71,599.0,581.51,590.01,8.77,1.51,1168.0,Thal Limited,AUTO PARTS,2026-08-10T11:10:10+00:00
BNWM,635112562.5,67.92,68.0,68.0,66.58,66.81,-1.11,-1.63,5554.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-10T11:10:10+00:00
MUREB,25160072394.5,909.16,912.0,912.0,905.0,909.5,0.34,0.04,108.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-10T11:10:10+00:00
ATLH,202234793824.95,1622.86,1625.9,1631.49,1624.0,1629.77,6.91,0.43,1606.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-10T11:10:10+00:00
COLG,299812872015.60004,1234.55,1243.0,1248.0,1233.13,1234.95,0.4,0.03,4107.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-10T11:10:10+00:00
IBFL,81455299998.34999,265.84,277.0,277.01,260.0,262.33,-3.51,-1.32,1473.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-10T11:10:10+00:00
JDWS,52120325888.1,902.69,902.02,905.98,902.02,902.1,-0.59,-0.06,413.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-10T11:10:10+00:00
PSEL,28652563280.0,877.9,865.08,890.0,865.08,880.96,3.06,0.35,157.0,Pakistan Services Limited,MISC.,2026-08-10T11:10:10+00:00
NESTLE,342515884539.36,7599.87,7639.99,7650.0,7545.01,7552.79,-47.08,-0.62,390.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-10T11:10:10+00:00
RMPL,85285684860.0,9470.53,9494.8,9494.8,9200.0,9233.65,-236.88,-2.5,179.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-10T11:10:10+00:00
UPFL,161159279600.0,25350.0,25399.98,25400.0,25201.0,25300.0,-50.0,-0.2,34.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-10T11:10:10+00:00
