symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc,market_state,market_state_at_karachi
BAFL,178818981192.22,56.98,56.7,57.3,56.52,56.69,-0.29,-0.51,657298.0,Bank Alfalah Limited,COMMERCIAL BANKS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
SNGP,58982149845.0,90.96,91.9,95.0,91.87,93.0,2.04,2.24,2116205.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
FFL,37723848190.83,14.67,14.67,15.15,14.62,14.97,0.3,2.05,2541904.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
AKBL,155770678768.36002,106.04,107.47,107.8,105.79,107.48,1.44,1.36,1004240.0,Askari Bank Limited,COMMERCIAL BANKS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
NPL,22459833555.0,63.28,63.95,64.11,63.12,63.43,0.15,0.24,1241033.0,Nishat Power Limited,POWER GENERATION,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
PTC,237309120000.0,63.25,63.3,64.0,62.4,62.88,-0.37,-0.58,713930.0,Pakistan Telecommunication Company Ltd,TECH & COMMUNICATION,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
PSX,38254478118.0,46.38,46.5,48.0,46.4,47.73,1.35,2.91,876469.0,Pakistan Stock Exchange Limited,INV. BANKS / SECURITIES,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
AHCL,66375067977.8,15.79,15.9,15.97,15.66,15.74,-0.05,-0.32,1071906.0,Arif Habib Corporation Limited,FERTILIZER,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
SEARL,49504476534.4,82.65,83.3,84.9,83.15,84.16,1.51,1.83,2534741.0,The Searle Company Limited,PHARMA,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
HUMNL,11408040000.0,10.1,10.15,10.19,9.99,10.06,-0.04,-0.4,275398.0,Hum Network Limited,TECH & COMMUNICATION,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
SYS,179298585695.15,121.2,121.2,123.2,121.2,121.69,0.49,0.4,1108050.0,Systems Limited,TECH & COMMUNICATION,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
HBL,444896365676.4,303.16,303.2,307.0,302.0,303.3,0.14,0.05,765714.0,Habib Bank Limited,COMMERCIAL BANKS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
CPHL,17123166940.0,75.35,75.35,76.38,74.85,74.95,-0.4,-0.53,586879.0,Citi Pharma Ltd.,PHARMA,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
ENGROH,319771763686.76,263.79,264.5,268.7,264.0,265.54,1.75,0.66,1323975.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
AICL,34832000000.0,99.2,99.2,101.0,98.1,99.52,0.32,0.32,992821.0,Adamjee Insurance Company Limited,INSURANCE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
UBL,1083537916470.0,429.07,432.0,433.0,429.0,432.68,3.61,0.84,748355.0,United Bank Limited,COMMERCIAL BANKS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
POWER,29088403544.34,22.53,22.7,22.8,22.3,22.54,0.01,0.04,680303.0,Power Cement Limited,CEMENT,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
YOUW,865209549.9999999,5.09,5.15,5.15,4.9,5.02,-0.07,-1.37,1212190.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
NML,46924515714.08,133.82,134.85,135.5,132.49,133.46,-0.36,-0.27,896416.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
LUCK,621658100000.0,423.79,425.5,428.92,424.0,424.34,0.55,0.13,707585.0,Lucky Cement Limited,CEMENT,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
ATRL,125137624950.0,1122.99,1123.0,1184.99,1121.0,1173.72,50.73,4.52,1167874.0,Attock Refinery Limited,REFINERY,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
ILP,141250263090.36,100.49,101.0,102.2,100.01,100.77,0.28,0.28,309187.0,Interloop Limited,TEXTILE COMPOSITE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
MEBL,1003860147828.48,550.42,550.55,558.97,550.55,555.51,5.09,0.92,732130.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
EFERT,257539190456.25,191.01,191.06,193.5,191.06,192.87,1.86,0.97,956125.0,Engro Fertilizers Limited,FERTILIZER,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
FATIMA,310989000000.0,148.46,149.0,150.51,146.96,148.09,-0.37,-0.25,751727.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
KAPCO,23467551058.48,26.58,26.98,26.98,26.5,26.66,0.08,0.3,361413.0,Kot Addu Power Company Limited,POWER GENERATION,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
FFC,783044508017.2999,538.2,539.05,546.88,539.05,544.15,5.95,1.11,715961.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
ISL,36518250000.0,82.4,82.41,84.58,82.41,83.95,1.55,1.88,169378.0,International Steels Limited,ENGINEERING,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
GAL,30694706200.0,537.88,541.0,543.0,537.0,538.48,0.6,0.11,218376.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
KTML,57508898828.8,42.67,42.5,43.39,42.5,42.71,0.04,0.09,33077.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
BAHL,169848032531.58,152.04,152.02,154.8,152.02,152.82,0.78,0.51,65956.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
AIRLINK,50535171183.35,127.74,127.25,128.95,127.25,127.85,0.11,0.09,245032.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
MARI,780680768175.0,645.57,646.0,655.9,646.0,650.23,4.66,0.72,607452.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
GHGL,40098562152.18,40.29,40.03,40.77,40.0,40.11,-0.18,-0.45,196793.0,Ghani Glass Limited,GLASS & CERAMICS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
FABL,143710684046.94,93.88,93.88,95.0,93.51,94.69,0.81,0.86,1091329.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
JVDC,55617051075.41,145.28,145.99,147.0,144.4,146.03,0.75,0.52,574926.0,Javedan Corporation Limited,PROPERTY,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
DCR,87613780000.0,39.59,39.7,39.76,39.39,39.4,-0.19,-0.48,368476.0,Dolmen City REIT,REIT,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
HCAR,31798704000.0,223.36,224.9,226.5,220.01,222.68,-0.68,-0.3,198345.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
HMB,103714359890.40001,98.29,98.51,99.98,98.51,98.98,0.69,0.7,50923.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
AGP,43702400000.0,152.98,153.0,158.88,153.0,156.08,3.1,2.03,326873.0,AGP Limited,PHARMA,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
POL,212562056079.36002,746.65,747.0,752.0,747.0,748.84,2.19,0.29,213984.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
KOHC,84245246285.4,91.1,91.15,92.36,90.61,91.64,0.54,0.59,248115.0,Kohat Cement Company Limited,CEMENT,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
MCB,462884438343.60004,396.34,396.11,398.97,390.0,390.6,-5.74,-1.45,651877.0,MCB Bank Limited,COMMERCIAL BANKS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
INIL,22145601931.199997,167.7,168.49,171.0,166.9,167.92,0.22,0.13,343947.0,International Industries Limited,ENGINEERING,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
GLAXO,102342644458.08,322.57,323.0,326.05,320.55,321.36,-1.21,-0.37,122302.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
CHCC,54917492490.7,279.7,281.89,284.0,280.31,282.65,2.95,1.06,304334.0,Cherat Cement Company Limited,CEMENT,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
MTL,119541974804.51999,297.99,299.0,301.0,298.02,299.58,1.59,0.53,158360.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
GHNI,46508405402.88,1077.35,1087.0,1097.0,1078.0,1091.52,14.17,1.32,85541.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
ABL,194731255529.8,170.05,170.05,171.4,170.01,170.06,0.01,0.01,22916.0,Allied Bank Limited,COMMERCIAL BANKS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
SAZEW,105308953254.2,1740.82,1740.0,1752.0,1736.02,1742.2,1.38,0.08,52104.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
HGFA,3923640000.0,13.67,13.69,13.85,13.69,13.84,0.17,1.24,11969.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
NATF,81352559945.0,349.49,350.0,353.0,348.0,348.98,-0.51,-0.15,101938.0,National Foods Limited,FOOD & PERSONAL CARE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
MEHT,4206300000.0000005,141.86,141.98,142.96,140.0,140.21,-1.65,-1.16,29129.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
SRVI,84718462500.0,179.93,177.25,184.0,177.25,180.3,0.37,0.21,38244.0,Service Industries Limited,LEATHER & TANNERIES,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
TGL,28770858786.680004,165.62,167.8,169.9,166.08,167.11,1.49,0.9,55736.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
PGLC,818252159.4,16.57,16.6,17.21,16.51,16.54,-0.03,-0.18,3359.0,Pak-Gulf Leasing Company Limited,LEASING,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
LCI,96801520305.0,209.08,209.3,210.0,209.0,209.62,0.54,0.26,25781.0,Lucky Core Industries Limited,CHEMICAL,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
PIOC,57205152029.12,249.98,251.0,253.89,250.1,251.84,1.86,0.74,15223.0,Pioneer Cement Limited,CEMENT,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
INDU,140314362000.0,1788.18,1795.0,1799.8,1783.52,1785.17,-3.01,-0.17,9953.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
APL,72641525760.0,577.14,579.99,584.5,578.51,583.86,6.72,1.16,18993.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
ABOT,90596939470.8,929.66,929.66,935.0,925.0,925.4,-4.26,-0.46,2724.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
HALEON,81117603498.92,692.6,697.98,697.98,691.12,692.99,0.39,0.06,10178.0,Haleon Pakistan Limited,PHARMA,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
PABC,34312506295.079998,94.38,94.0,96.44,93.0,95.02,0.64,0.68,21384.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
FHAM,3452370075.0,31.0,30.94,31.45,30.5,31.15,0.15,0.48,13125.0,First Habib Modaraba,MODARABAS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
SHFA,28442047343.19,444.0,447.33,450.66,445.0,449.93,5.93,1.34,1866.0,Shifa International Hospitals Limited,MISC.,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
SSOM,2555559776.0,454.08,456.1,464.0,450.0,451.64,-2.44,-0.54,16216.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
SCBPL,233301713365.46,60.1,61.88,61.88,60.0,60.26,0.16,0.27,4961.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
GADT,8311612246.989999,292.86,294.97,302.0,294.97,296.53,3.67,1.25,11964.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
MUREB,25882093163.600002,934.81,937.97,937.97,921.0,935.6,0.79,0.08,78491.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
BWCL,267079509089.19,445.97,445.97,450.0,445.29,447.93,1.96,0.44,6456.0,Bestway Cement Limited,CEMENT,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
THALL,42936942719.13,533.08,544.0,544.0,529.29,529.89,-3.19,-0.6,9881.0,Thal Limited,AUTO PARTS,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
HINOON,50822176419.28,947.96,957.44,962.0,940.01,959.21,11.25,1.19,6756.0,Highnoon Laboratories Limited,PHARMA,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
PAKT,357859934702.72003,1405.47,1413.0,1440.0,1390.0,1400.66,-4.81,-0.34,3391.0,Pakistan Tobacco Company Limited,TOBACCO,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
COLG,276557618758.08,1134.79,1136.0,1141.0,1134.79,1139.16,4.37,0.39,3154.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
BNWM,621518625.0,65.67,65.67,68.2,64.0,65.38,-0.29,-0.44,5776.0,Bannu Woollen Mills Limited,WOOLLEN,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
PKGS,64554346764.0,720.47,720.03,728.0,710.0,722.25,1.78,0.25,978.0,Packages Limited,PAPER & PACKAGING,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
PSEL,37449071935.0,1222.24,1222.25,1249.95,1100.03,1151.42,-70.82,-5.79,4804.0,Pakistan Services Limited,MISC.,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
ATLH,196080032248.95,1582.26,1584.0,1584.0,1572.11,1580.17,-2.09,-0.13,1412.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
IBFL,80598300692.15,267.24,253.03,272.0,253.03,259.57,-7.67,-2.87,356.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
NESTLE,335449058864.64,7420.0,7401.15,7449.95,7386.01,7396.96,-23.04,-0.31,275.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
JDWS,51599758172.490005,906.59,906.59,906.59,871.2,893.09,-13.5,-1.49,326.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
UPFL,159248300000.0,25250.0,25300.0,25300.0,24555.0,25000.0,-250.0,-0.99,35.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
RMPL,83126861088.0,9000.0,9024.99,9024.99,8997.0,8999.92,-0.08,0.0,202.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-09-23T11:00:18+00:00,Closed,"Sep 23, 2026 4:01 PM"
