symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
SYS,189361937986.2,127.25,128.0,129.97,127.0,128.52,1.27,1.0,939361.0,Systems Limited,TECH & COMMUNICATION,2026-08-20T11:00:15+00:00
FFC,782152313594.86,542.89,543.0,548.0,540.9,543.53,0.64,0.12,741134.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-20T11:00:15+00:00
MEBL,1026593421144.3201,562.9,562.9,571.0,562.9,568.09,5.19,0.92,521627.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-20T11:00:15+00:00
GAL,35075918350.0,621.98,615.0,629.25,611.0,615.34,-6.64,-1.07,298078.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-20T11:00:15+00:00
AICL,29438500000.0,83.81,84.0,85.87,83.0,84.11,0.3,0.36,367824.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-20T11:00:15+00:00
KAPCO,24559065061.199997,28.04,28.05,28.13,27.82,27.9,-0.14,-0.5,819600.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-20T11:00:15+00:00
HUMNL,11861640000.000002,10.46,10.58,10.58,10.3,10.46,0.0,0.0,462870.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-20T11:00:15+00:00
FATIMA,327915000000.0,161.25,160.0,160.0,152.0,156.15,-5.1,-3.16,1950462.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-20T11:00:15+00:00
EFERT,244666904481.25,185.38,185.1,185.38,182.01,183.23,-2.15,-1.16,788978.0,Engro Fertilizers Limited,FERTILIZER,2026-08-20T11:00:15+00:00
AIRLINK,52060910415.01,133.93,134.0,134.9,130.8,131.71,-2.22,-1.66,613736.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-20T11:00:15+00:00
ATRL,113372521762.49998,1064.03,1047.99,1075.0,1030.0,1063.37,-0.66,-0.06,807132.0,Attock Refinery Limited,REFINERY,2026-08-20T11:00:15+00:00
FABL,145471212017.1,97.06,97.06,97.59,95.0,95.85,-1.21,-1.25,696546.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-20T11:00:15+00:00
CPHL,16666244540.0,72.04,72.48,74.2,72.31,72.95,0.91,1.26,1229316.0,Citi Pharma Ltd.,PHARMA,2026-08-20T11:00:15+00:00
JVDC,54032671615.89,143.21,143.0,144.0,140.11,141.87,-1.34,-0.94,479505.0,Javedan Corporation Limited,PROPERTY,2026-08-20T11:00:15+00:00
MARI,801619624575.0,660.72,660.98,678.53,660.98,667.67,6.95,1.05,654070.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-20T11:00:15+00:00
ILP,141011972480.8,99.72,100.01,102.8,99.9,100.6,0.88,0.88,241582.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-20T11:00:15+00:00
HCAR,32991084000.0,232.97,231.16,234.94,230.1,231.03,-1.94,-0.83,105662.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-20T11:00:15+00:00
KTML,55610337663.99999,41.31,41.37,43.74,41.05,41.3,-0.01,-0.02,1886149.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-20T11:00:15+00:00
ISL,39637200000.0,95.31,96.5,96.5,90.6,91.12,-4.19,-4.4,1118854.0,International Steels Limited,ENGINEERING,2026-08-20T11:00:15+00:00
KOHC,88428090792.15,97.09,97.98,97.98,95.51,96.19,-0.9,-0.93,132357.0,Kohat Cement Company Limited,CEMENT,2026-08-20T11:00:15+00:00
BAHL,190353831512.13,173.63,175.75,176.0,170.0,171.27,-2.36,-1.36,554562.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-20T11:00:15+00:00
DCR,86813248000.0,38.88,38.8,39.1,38.61,39.04,0.16,0.41,342782.0,Dolmen City REIT,REIT,2026-08-20T11:00:15+00:00
GHGL,40788365390.399994,41.08,41.5,41.99,38.0,40.8,-0.28,-0.68,205567.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-20T11:00:15+00:00
PIOC,60233045439.810005,268.35,269.1,269.93,264.5,265.17,-3.18,-1.18,30954.0,Pioneer Cement Limited,CEMENT,2026-08-20T11:00:15+00:00
GHNI,54598972701.600006,1311.31,1315.0,1322.8,1275.0,1281.4,-29.91,-2.28,92740.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-20T11:00:15+00:00
HMB,114245066264.4,109.95,111.5,111.5,108.5,109.03,-0.92,-0.84,153306.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-20T11:00:15+00:00
MCB,480482579432.7,405.42,407.99,408.5,404.5,405.45,0.03,0.01,77311.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-20T11:00:15+00:00
AGP,50498000000.0,181.27,184.0,184.0,179.72,180.35,-0.92,-0.51,173306.0,AGP Limited,PHARMA,2026-08-20T11:00:15+00:00
CHCC,60091569352.63999,308.38,312.0,314.0,307.0,309.28,0.9,0.29,140515.0,Cherat Cement Company Limited,CEMENT,2026-08-20T11:00:15+00:00
MTL,118979339833.98001,301.86,301.0,302.48,296.02,298.17,-3.69,-1.22,105912.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-20T11:00:15+00:00
POL,203819318876.16,715.12,715.12,720.09,714.3,718.04,2.92,0.41,204478.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-20T11:00:15+00:00
MEHT,4350900000.0,140.4,141.99,153.49,139.0,145.03,4.63,3.3,558284.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-20T11:00:15+00:00
GLAXO,108450846850.12001,340.44,340.48,347.5,339.6,340.54,0.1,0.03,554697.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-20T11:00:15+00:00
SAZEW,113640824518.44,1752.28,1752.28,1907.51,1748.0,1880.04,127.76,7.29,534801.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-20T11:00:15+00:00
HGFA,4215645000.0,14.94,15.19,15.19,14.55,14.87,-0.07,-0.47,22874.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-20T11:00:15+00:00
TGL,31163982699.879997,179.91,180.9,182.47,180.0,181.01,1.1,0.61,101081.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-20T11:00:15+00:00
INIL,21701160063.0,167.06,168.9,169.9,164.0,164.55,-2.51,-1.5,156219.0,International Industries Limited,ENGINEERING,2026-08-20T11:00:15+00:00
NATF,86124429112.5,368.1,375.98,380.0,366.85,369.45,1.35,0.37,238672.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-20T11:00:15+00:00
LCI,103442136000.0,224.49,224.9,225.99,222.55,224.0,-0.49,-0.22,52735.0,Lucky Core Industries Limited,CHEMICAL,2026-08-20T11:00:15+00:00
INDU,153842994000.0,1963.17,1970.8,1974.0,1955.0,1957.29,-5.88,-0.3,16840.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-20T11:00:15+00:00
ABL,201532994080.0,177.53,177.99,178.0,175.45,176.0,-1.53,-0.86,47092.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-20T11:00:15+00:00
GADT,8887620177.64,323.49,324.99,329.4,311.01,317.08,-6.41,-1.98,13359.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-20T11:00:15+00:00
PGLC,872175669.3,16.03,16.03,17.63,16.03,17.63,1.6,9.98,731947.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-20T11:00:15+00:00
APL,70276377600.0,557.06,556.51,566.7,556.51,564.85,7.79,1.4,33947.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-20T11:00:15+00:00
SHFA,30825229582.29,481.47,494.0,494.0,485.0,487.63,6.16,1.28,3316.0,Shifa International Hospitals Limited,MISC.,2026-08-20T11:00:15+00:00
PABC,36807764330.22,104.97,105.5,105.74,97.5,101.93,-3.04,-2.9,140258.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-20T11:00:15+00:00
SCBPL,254517999280.53998,66.88,67.79,67.79,65.51,65.74,-1.14,-1.7,12733.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-20T11:00:15+00:00
HALEON,84415028989.28,726.1,732.6,732.6,719.97,721.16,-4.94,-0.68,47690.0,Haleon Pakistan Limited,PHARMA,2026-08-20T11:00:15+00:00
FHAM,3577608540.0,32.73,32.96,32.96,32.03,32.28,-0.45,-1.37,8627.0,First Habib Modaraba,MODARABAS,2026-08-20T11:00:15+00:00
ABOT,88529285092.56,900.0,914.8,914.8,899.0,904.28,4.28,0.48,9956.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-20T11:00:15+00:00
HINOON,51780645546.399994,983.09,984.0,998.99,975.0,977.3,-5.79,-0.59,60307.0,Highnoon Laboratories Limited,PHARMA,2026-08-20T11:00:15+00:00
BWCL,297726902135.39,500.62,500.0,503.0,498.02,499.33,-1.29,-0.26,14259.0,Bestway Cement Limited,CEMENT,2026-08-20T11:00:15+00:00
SRVI,103049695875.0,2220.88,2248.99,2248.99,2181.51,2193.13,-27.75,-1.25,7673.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-20T11:00:15+00:00
SSOM,2628100464.0,450.82,453.5,495.9,447.6,464.46,13.64,3.03,138140.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-20T11:00:15+00:00
PAKT,351965692921.27997,1375.67,1360.0,1385.0,1360.0,1377.59,1.92,0.14,2501.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-20T11:00:15+00:00
THALL,44475700842.96,552.62,559.99,559.99,540.0,548.88,-3.74,-0.68,12477.0,Thal Limited,AUTO PARTS,2026-08-20T11:00:15+00:00
BNWM,654980625.0,69.91,70.25,71.0,67.11,68.9,-1.01,-1.44,5213.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-20T11:00:15+00:00
PKGS,71047767729.59999,784.2,789.99,799.99,785.13,794.9,10.7,1.36,9005.0,Packages Limited,PAPER & PACKAGING,2026-08-20T11:00:15+00:00
COLG,297322018080.72003,1218.81,1220.0,1230.0,1210.0,1224.69,5.88,0.48,7181.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-20T11:00:15+00:00
MUREB,25178053754.649998,899.99,900.0,974.0,900.0,910.15,10.16,1.13,199047.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-20T11:00:15+00:00
ATLH,199194639417.45,1601.29,1602.0,1619.97,1602.0,1605.27,3.98,0.25,3855.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-20T11:00:15+00:00
IBFL,82709748258.15,265.03,278.98,278.98,262.2,266.37,1.34,0.51,432.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-20T11:00:15+00:00
PSEL,29809776095.0,919.32,910.0,927.8,900.0,916.54,-2.78,-0.3,172.0,Pakistan Services Limited,MISC.,2026-08-20T11:00:15+00:00
JDWS,52879511213.64,891.36,900.0,917.0,897.0,915.24,23.88,2.68,522.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-20T11:00:15+00:00
NESTLE,339373158368.16,7475.2,7470.0,7550.0,7470.0,7483.49,8.29,0.11,223.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-20T11:00:15+00:00
RMPL,85741501200.0,9307.02,9203.0,9415.55,9203.0,9283.0,-24.02,-0.26,31.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-20T11:00:15+00:00
UPFL,160267489120.0,25273.97,25348.0,25348.0,25063.05,25160.0,-113.97,-0.45,26.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-20T11:00:15+00:00
