symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc,market_state,market_state_at_karachi
OGDC,1367953286904.0,316.2,317.0,320.5,315.91,318.06,1.86,0.59,2977934.0,Oil & Gas Development Company Limited,OIL & GAS EXPLORATION,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
PSO,162268751412.0,341.93,342.9,347.45,342.9,345.64,3.71,1.09,675193.0,Pakistan State Oil Company Limited,OIL & GAS MKTNG,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
DGKC,85906392539.76001,193.98,194.95,197.5,194.0,196.08,2.1,1.08,2756399.0,D.G. Khan Cement Company Limited,CEMENT,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
TPLRF1,17138900000.0,9.29,9.3,9.48,9.24,9.34,0.05,0.54,4473739.0,TPL REIT Fund I,REIT,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
NBP,362847318614.10004,166.95,168.99,171.76,168.15,170.55,3.6,2.16,2461774.0,National Bank of Pakistan,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
BAFL,180269973101.69998,56.89,56.64,57.3,56.42,57.15,0.26,0.46,1392334.0,Bank Alfalah Limited,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
TRG,27645852808.85,49.63,50.0,50.9,49.8,50.69,1.06,2.14,3636926.0,TRG Pakistan Limited,TECH & COMMUNICATION,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
NPL,22792676745.0,61.9,62.5,65.64,62.5,64.37,2.47,3.99,5902888.0,Nishat Power Limited,POWER GENERATION,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
SNGP,58087904347.35,91.09,91.65,92.89,91.1,91.59,0.5,0.55,1344400.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
AKBL,156089524593.9,106.99,107.29,109.2,107.0,107.7,0.71,0.66,1839573.0,Askari Bank Limited,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
PTC,237007200000.0,62.85,63.37,63.88,62.31,62.8,-0.05,-0.08,604292.0,Pakistan Telecommunication Company Ltd,TECH & COMMUNICATION,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
FFL,37245055194.42,14.54,14.53,14.85,14.53,14.78,0.24,1.65,1772833.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
PSX,36411081938.0,44.77,44.8,45.6,44.8,45.43,0.66,1.47,884373.0,Pakistan Stock Exchange Limited,INV. BANKS / SECURITIES,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
AHCL,63676208797.0,14.97,15.0,15.3,14.93,15.1,0.13,0.87,734883.0,Arif Habib Corporation Limited,FERTILIZER,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
HBL,444514984024.32,297.41,297.15,303.7,297.01,303.04,5.63,1.89,968658.0,Habib Bank Limited,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
SYS,179681670848.25,121.86,122.12,124.0,121.8,121.95,0.09,0.07,1074914.0,Systems Limited,TECH & COMMUNICATION,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
HUMNL,11260620000.0,9.95,10.0,10.19,9.61,9.93,-0.02,-0.2,509177.0,Hum Network Limited,TECH & COMMUNICATION,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
SEARL,46875139437.1,78.46,78.72,81.15,78.71,79.69,1.23,1.57,2349627.0,The Searle Company Limited,PHARMA,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
CPHL,17221405256.0,73.94,74.0,76.0,74.0,75.38,1.44,1.95,2022317.0,Citi Pharma Ltd.,PHARMA,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
POWER,29372318751.960003,21.83,21.72,23.0,21.72,22.76,0.93,4.26,1247520.0,Power Cement Limited,CEMENT,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
ENGROH,316737099061.88,261.5,262.0,263.55,261.0,263.02,1.52,0.58,621364.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
UBL,1075574408625.0,422.83,425.0,431.5,423.2,429.5,6.67,1.58,1105244.0,United Bank Limited,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
NML,46864743739.92,129.04,129.15,134.01,129.15,133.29,4.25,3.29,1229392.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
AICL,34296500000.0,99.2,99.0,100.0,97.0,97.99,-1.21,-1.22,908799.0,Adamjee Insurance Company Limited,INSURANCE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
LUCK,609440000000.0,406.95,406.7,417.48,406.7,416.0,9.05,2.22,924336.0,Lucky Cement Limited,CEMENT,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
YOUW,858315450.0000001,4.76,4.89,5.06,4.7,4.98,0.22,4.62,2370731.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
MEBL,998872561632.0,543.86,543.61,554.0,543.61,552.75,8.89,1.64,664646.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
ATRL,116760786187.50002,1099.69,1099.69,1109.5,1090.0,1095.15,-4.54,-0.41,239007.0,Attock Refinery Limited,REFINERY,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
EFERT,251330048362.5,187.03,187.6,188.81,187.0,188.22,1.19,0.64,229791.0,Engro Fertilizers Limited,FERTILIZER,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
KAPCO,23335513074.280003,26.26,26.3,26.79,26.0,26.51,0.25,0.95,695556.0,Kot Addu Power Company Limited,POWER GENERATION,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
FATIMA,309288000000.0,146.97,147.22,149.0,146.97,147.28,0.31,0.21,222672.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
ILP,138012314219.28,96.83,97.97,100.0,97.45,98.46,1.63,1.68,569361.0,Interloop Limited,TEXTILE COMPOSITE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
FFC,775676708915.86,531.01,530.75,540.4,530.5,539.03,8.02,1.51,712149.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
MARI,781016942475.0,650.22,654.0,658.21,648.79,650.51,0.29,0.05,654099.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
GAL,30974018450.0,546.92,550.0,554.5,539.9,543.38,-3.54,-0.65,450488.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
FABL,142967012749.2,92.99,92.99,94.75,92.7,94.2,1.21,1.3,384232.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
KTML,57899383040.0,42.98,43.01,44.05,42.8,43.0,0.02,0.05,227350.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
ISL,35665650000.0,79.99,80.4,84.2,80.02,81.99,2.0,2.5,1027999.0,International Steels Limited,ENGINEERING,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
JVDC,53926030690.73,139.73,141.0,143.75,139.5,141.59,1.86,1.33,217290.0,Javedan Corporation Limited,PROPERTY,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
GHGL,40068570707.04,40.21,40.99,41.1,40.05,40.08,-0.13,-0.32,183039.0,Ghani Glass Limited,GLASS & CERAMICS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
BAHL,171837484031.59003,151.83,151.83,155.0,151.83,154.61,2.78,1.83,263363.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
AIRLINK,51001588875.93,123.56,123.61,132.59,123.16,129.03,5.47,4.43,1009559.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
DCR,88525497000.0,39.74,39.99,39.99,39.76,39.81,0.07,0.18,222467.0,Dolmen City REIT,REIT,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
HCAR,31778712000.0,221.9,223.7,224.99,221.91,222.54,0.64,0.29,127422.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
HMB,103106617632.0,97.7,98.5,99.25,97.05,98.4,0.7,0.72,161146.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
AGP,42940800000.00001,150.9,151.0,154.5,151.0,153.36,2.46,1.63,584914.0,AGP Limited,PHARMA,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
POL,210472882513.92,740.17,740.17,746.51,739.5,741.48,1.31,0.18,115635.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
KOHC,83022568660.35,90.17,90.19,92.0,86.8,90.31,0.14,0.16,146525.0,Kohat Cement Company Limited,CEMENT,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
MCB,470895443984.16003,390.37,390.99,398.0,390.37,397.36,6.99,1.79,175935.0,MCB Bank Limited,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
INIL,21388600054.8,160.13,161.8,164.85,160.1,162.18,2.05,1.28,170649.0,International Industries Limited,ENGINEERING,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
MTL,119905093828.06,298.32,298.5,301.75,298.1,300.49,2.17,0.73,169026.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
MEHT,4176899999.9999995,137.9,137.9,142.0,137.9,139.23,1.33,0.96,48825.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
CHCC,53147464694.520004,270.64,271.06,276.0,271.06,273.54,2.9,1.07,129583.0,Cherat Cement Company Limited,CEMENT,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
GLAXO,102224811565.22,314.61,314.9,322.9,314.9,320.99,6.38,2.03,239927.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
GHNI,46070386486.56,1103.1,1106.0,1115.0,1075.11,1081.24,-21.86,-1.98,130868.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
ABL,195063326940.5,170.2,170.01,172.75,170.0,170.35,0.15,0.09,22169.0,Allied Bank Limited,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
SAZEW,105490291137.2,1732.48,1749.99,1755.0,1735.01,1745.2,12.72,0.73,62223.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
HGFA,3855600000.0,13.55,13.55,13.75,13.5,13.6,0.05,0.37,42344.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
PGLC,824188692.6,17.21,17.48,17.49,16.61,16.66,-0.55,-3.2,2004.0,Pak-Gulf Leasing Company Limited,LEASING,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
TGL,28309450722.84,163.34,164.99,171.99,162.0,164.43,1.09,0.67,189269.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
SRVI,83205465000.0,180.0,184.9,184.9,176.0,177.08,-2.92,-1.62,39413.0,Service Industries Limited,LEATHER & TANNERIES,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
PIOC,55867245638.35,242.0,241.04,248.0,241.04,245.95,3.95,1.63,40468.0,Pioneer Cement Limited,CEMENT,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
LCI,97355674605.0,208.96,213.95,213.95,210.0,210.82,1.86,0.89,72224.0,Lucky Core Industries Limited,CHEMICAL,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
NATF,81727875497.5,350.15,353.0,380.0,346.5,350.59,0.44,0.13,748360.0,National Foods Limited,FOOD & PERSONAL CARE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
INDU,144588630000.0,1822.98,1826.78,1853.0,1825.0,1839.55,16.57,0.91,82280.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
APL,71473259520.0,570.94,574.87,575.0,572.5,574.47,3.53,0.62,22628.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
GADT,8284423551.4800005,295.99,298.02,302.0,295.0,295.56,-0.43,-0.14,17087.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
ABOT,90432466963.44,915.37,928.0,928.0,920.0,923.72,8.35,0.91,2142.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
HALEON,81936985054.92,700.57,700.0,705.1,696.0,699.99,-0.58,-0.08,28831.0,Haleon Pakistan Limited,PHARMA,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
FHAM,3435745500.0,30.98,31.5,31.6,30.51,31.0,0.02,0.07,49005.0,First Habib Modaraba,MODARABAS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
PABC,33445846485.480003,93.41,94.99,94.99,92.0,92.62,-0.79,-0.85,11503.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
SHFA,27838982129.37,428.12,436.25,441.0,428.0,440.39,12.27,2.87,6841.0,Shifa International Hospitals Limited,MISC.,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
SCBPL,235198790025.75,60.75,61.5,61.5,59.96,60.75,0.0,0.0,267.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
SSOM,2461800088.0,433.34,420.2,438.89,418.0,435.07,1.73,0.4,26022.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
BWCL,262363149575.66,434.18,437.0,445.0,437.0,440.02,5.84,1.35,35206.0,Bestway Cement Limited,CEMENT,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
THALL,43488756453.9,533.01,534.0,540.0,534.0,536.7,3.69,0.69,1767.0,Thal Limited,AUTO PARTS,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
HINOON,49184460514.399994,905.2,915.0,939.0,906.0,928.3,23.1,2.55,4100.0,Highnoon Laboratories Limited,PHARMA,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
MUREB,25856919259.390003,911.14,919.99,970.0,910.0,934.69,23.55,2.59,97339.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
PAKT,347453672554.56,1351.8,1355.8,1361.0,1355.0,1359.93,8.13,0.6,935.0,Pakistan Tobacco Company Limited,TOBACCO,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
COLG,273678327562.4,1125.32,1130.0,1139.45,1120.0,1127.3,1.98,0.18,17666.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
BNWM,627127312.5,63.14,63.5,66.0,63.03,65.97,2.83,4.48,2385.0,Bannu Woollen Mills Limited,WOOLLEN,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
PKGS,63912601925.28001,714.98,701.01,718.89,701.01,715.07,0.09,0.01,545.0,Packages Limited,PAPER & PACKAGING,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
ATLH,195928644968.25,1575.69,1570.01,1588.0,1552.0,1578.95,3.26,0.21,861.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
PSEL,42056782432.5,1320.7,1320.0,1324.98,1290.0,1293.09,-27.61,-2.09,2861.0,Pakistan Services Limited,MISC.,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
IBFL,88513123994.7,289.96,291.0,292.99,278.03,285.06,-4.9,-1.69,2180.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
NESTLE,335686237188.95996,7490.0,7489.9,7500.0,7400.0,7402.19,-87.81,-1.17,459.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
JDWS,51487093683.54,883.03,898.89,898.9,889.99,891.14,8.11,0.92,59.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
UPFL,159779807126.08,24800.0,25000.0,25350.0,25000.0,25083.44,283.44,1.14,33.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
RMPL,83497056000.0,9050.0,9049.99,9050.0,9040.0,9040.0,-10.0,-0.11,48.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-09-18T12:00:17+00:00,Closed,"Sep 18, 2026 5:01 PM"
