symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc,market_state,market_state_at_karachi
TPLRF1,17028799999.999998,9.25,9.45,9.45,9.2,9.28,0.03,0.32,401590.0,TPL REIT Fund I,REIT,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
TRG,28207605193.8,52.46,52.6,52.8,51.6,51.72,-0.74,-1.41,1377529.0,TRG Pakistan Limited,TECH & COMMUNICATION,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
BAFL,177809595516.06,56.69,56.51,57.03,55.9,56.37,-0.32,-0.56,1010843.0,Bank Alfalah Limited,COMMERCIAL BANKS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
SNGP,57605899681.95,93.0,93.0,93.47,90.26,90.83,-2.17,-2.33,1206096.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
FFL,37799447085.0,14.97,15.0,15.45,14.88,15.0,0.03,0.2,2647419.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
AKBL,154973564204.51,107.48,106.7,109.75,106.6,106.93,-0.55,-0.51,3460132.0,Askari Bank Limited,COMMERCIAL BANKS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
NPL,22165940100.0,63.43,63.26,63.95,62.45,62.6,-0.83,-1.31,872165.0,Nishat Power Limited,POWER GENERATION,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
PTC,235422120000.0,62.88,63.1,63.1,62.2,62.38,-0.5,-0.79,278815.0,Pakistan Telecommunication Company Ltd,TECH & COMMUNICATION,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
AHCL,65320826110.3,15.74,15.85,15.85,15.42,15.49,-0.25,-1.59,1591861.0,Arif Habib Corporation Limited,FERTILIZER,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
PSX,37645355902.0,47.73,48.15,48.2,46.76,46.97,-0.76,-1.59,493998.0,Pakistan Stock Exchange Limited,INV. BANKS / SECURITIES,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
SEARL,49051548220.1,84.16,84.25,84.5,83.06,83.39,-0.77,-0.91,959678.0,The Searle Company Limited,PHARMA,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
HUMNL,11464740000.0,10.06,10.14,10.15,9.85,10.11,0.05,0.5,2379892.0,Hum Network Limited,TECH & COMMUNICATION,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
SYS,176027627849.45,121.69,121.69,121.98,119.0,119.47,-2.22,-1.82,1155945.0,Systems Limited,TECH & COMMUNICATION,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
HBL,446099184732.96,303.3,305.98,312.05,299.0,304.12,0.82,0.27,3704354.0,Habib Bank Limited,COMMERCIAL BANKS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
CPHL,16887851904.0,74.95,75.01,75.03,73.5,73.92,-1.03,-1.37,230970.0,Citi Pharma Ltd.,PHARMA,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
ENGROH,319265986249.28,265.54,265.9,266.88,263.9,265.12,-0.42,-0.16,641429.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
AICL,34681500000.0,99.52,99.9,99.9,97.75,99.09,-0.43,-0.43,86349.0,Adamjee Insurance Company Limited,INSURANCE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
UBL,1067460645915.0,432.68,432.89,432.89,425.01,426.26,-6.42,-1.48,352197.0,United Bank Limited,COMMERCIAL BANKS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
POWER,28701246443.039997,22.54,22.69,22.69,22.0,22.24,-0.3,-1.33,287979.0,Power Cement Limited,CEMENT,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
YOUW,844527250.0000001,5.02,5.02,5.1,4.87,4.9,-0.12,-2.39,692866.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
NML,46776843777.92,133.46,133.85,134.89,131.05,133.04,-0.42,-0.31,877293.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
LUCK,608619600000.0,424.34,424.35,425.0,414.41,415.44,-8.9,-2.1,652148.0,Lucky Cement Limited,CEMENT,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
ATRL,120585111075.0,1173.72,1175.0,1188.0,1123.0,1131.02,-42.7,-3.64,1375970.0,Attock Refinery Limited,REFINERY,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
EFERT,259194961681.25003,192.87,192.87,194.8,192.2,194.11,1.24,0.64,736425.0,Engro Fertilizers Limited,FERTILIZER,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
ILP,139428040781.96,100.77,101.0,101.49,97.0,99.47,-1.3,-1.29,383002.0,Interloop Limited,TEXTILE COMPOSITE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
MEBL,996902826503.6799,555.51,555.0,555.89,549.52,551.66,-3.85,-0.69,272765.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
FATIMA,303051000000.0,148.09,147.4,149.0,143.9,144.31,-3.78,-2.55,743284.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
KAPCO,23273895348.32,26.66,26.52,26.65,26.4,26.44,-0.22,-0.83,790569.0,Kot Addu Power Company Limited,POWER GENERATION,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
FFC,779403779164.4401,544.15,546.0,546.98,540.0,541.62,-2.53,-0.46,588056.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
GAL,31118804799.999996,538.48,539.0,559.4,539.0,545.92,7.44,1.38,846115.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
ISL,35996250000.0,83.95,84.49,84.49,82.25,82.75,-1.2,-1.43,121949.0,International Steels Limited,ENGINEERING,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
KTML,56727930406.4,42.71,42.53,43.3,41.5,42.13,-0.58,-1.36,121157.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
AIRLINK,49894835029.130005,127.85,128.5,128.5,126.0,126.23,-1.62,-1.27,150518.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
BAHL,168292036944.97998,152.82,153.99,154.0,151.0,151.42,-1.4,-0.92,169945.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
FABL,142648296478.74,94.69,94.7,94.97,93.5,93.99,-0.7,-0.74,386861.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
MARI,765312800175.0,650.23,652.0,654.83,635.0,637.43,-12.8,-1.97,611942.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
GHGL,39798647700.78,40.11,40.5,40.5,39.8,39.81,-0.3,-0.75,254272.0,Ghani Glass Limited,GLASS & CERAMICS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
JVDC,55289511090.99,146.03,145.9,147.0,145.0,145.17,-0.86,-0.59,349607.0,Javedan Corporation Limited,PROPERTY,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
DCR,87613780000.0,39.4,39.4,39.65,39.3,39.4,0.0,0.0,159066.0,Dolmen City REIT,REIT,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
HCAR,31543091999.999996,222.68,222.0,228.35,219.76,220.89,-1.79,-0.8,384422.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
AGP,44212000000.0,156.08,156.12,158.88,155.0,157.9,1.82,1.17,288353.0,AGP Limited,PHARMA,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
HMB,102687485040.0,98.98,99.02,99.46,97.8,98.0,-0.98,-0.99,206668.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
POL,212488253752.32,748.84,749.99,751.99,747.02,748.58,-0.26,-0.03,93856.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
MCB,459791431727.94,390.6,392.96,392.96,387.75,387.99,-2.61,-0.67,1066808.0,MCB Bank Limited,COMMERCIAL BANKS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
KOHC,82728390585.15,91.64,91.05,91.78,89.52,89.99,-1.65,-1.8,274352.0,Kohat Cement Company Limited,CEMENT,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
INIL,22367163456.0,167.92,169.0,170.0,166.0,169.6,1.68,1.0,469923.0,International Industries Limited,ENGINEERING,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
GLAXO,100505088264.01999,321.36,323.0,323.0,314.0,315.59,-5.77,-1.8,118541.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
CHCC,54262718212.63999,282.65,280.12,282.65,274.0,279.28,-3.37,-1.19,75484.0,Cherat Cement Company Limited,CEMENT,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
MTL,119126981634.76001,299.58,299.99,300.9,298.1,298.54,-1.04,-0.35,97459.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
GHNI,46406570265.72,1091.52,1095.0,1113.89,1086.0,1089.13,-2.39,-0.22,172211.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
ABL,194674001838.3,170.06,171.69,171.69,169.9,170.01,-0.05,-0.03,20991.0,Allied Bank Limited,COMMERCIAL BANKS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
SAZEW,104630145112.17,1742.2,1749.0,1752.0,1728.0,1730.97,-11.23,-0.64,76026.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
HGFA,3895290000.0,13.84,13.9,13.9,13.71,13.74,-0.1,-0.72,18527.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
NATF,80506351587.5,348.98,350.0,352.0,345.0,345.35,-3.63,-1.04,114032.0,National Foods Limited,FOOD & PERSONAL CARE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
SRVI,83586063750.0,180.3,179.02,180.47,175.0,177.89,-2.41,-1.34,218872.0,Service Industries Limited,LEATHER & TANNERIES,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
TGL,27434841407.8,167.11,167.13,168.98,157.51,159.35,-7.76,-4.64,282306.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
PGLC,816768026.1,16.54,16.54,16.98,16.5,16.51,-0.03,-0.18,5287.0,Pak-Gulf Leasing Company Limited,LEASING,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
MEHT,4173300000.0000005,140.21,139.0,141.97,139.0,139.11,-1.1,-0.78,31109.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
LCI,96524443155.0,209.62,210.0,210.95,208.0,209.02,-0.6,-0.29,18845.0,Lucky Core Industries Limited,CHEMICAL,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
PIOC,55889960517.65,251.84,252.0,252.0,246.02,246.05,-5.79,-2.3,16663.0,Pioneer Cement Limited,CEMENT,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
INDU,139750014000.0,1785.17,1786.0,1793.99,1773.0,1777.99,-7.18,-0.4,14616.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
APL,72086630400.0,583.86,585.0,585.0,578.0,579.4,-4.46,-0.76,23776.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
ABOT,90573443398.31999,925.4,926.0,929.99,924.9,925.16,-0.24,-0.03,2024.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
HALEON,80233841963.52,692.99,693.01,699.01,684.0,685.44,-7.55,-1.09,22496.0,Haleon Pakistan Limited,PHARMA,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
FHAM,3435745500.0,31.15,31.39,31.5,30.97,31.0,-0.15,-0.48,22455.0,First Habib Modaraba,MODARABAS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
PABC,34117507837.920002,95.02,95.9,95.9,93.95,94.48,-0.54,-0.57,5200.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
SHFA,28491354561.93,449.93,450.0,455.0,446.56,450.71,0.78,0.17,3685.0,Shifa International Hospitals Limited,MISC.,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
SSOM,2521665960.0,451.64,450.12,455.45,444.0,445.65,-5.99,-1.33,3260.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
MUREB,25991364506.05,935.6,911.05,945.0,911.03,939.55,3.95,0.42,5895.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
SCBPL,231288489154.54,60.26,61.0,61.0,59.5,59.74,-0.52,-0.86,2314.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
GADT,8234811189.570001,296.53,295.05,297.99,293.7,293.79,-2.74,-0.92,4521.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
BWCL,266274567832.13998,447.93,450.0,451.9,445.01,446.58,-1.35,-0.3,5595.0,Bestway Cement Limited,CEMENT,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
THALL,42103955172.37,529.89,534.0,534.74,518.01,519.61,-10.28,-1.94,48101.0,Thal Limited,AUTO PARTS,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
HINOON,50453412178.0,959.21,961.0,965.0,950.0,952.25,-6.96,-0.73,3336.0,Highnoon Laboratories Limited,PHARMA,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
PAKT,357747517434.24,1400.66,1412.99,1412.99,1391.19,1400.22,-0.44,-0.03,1922.0,Pakistan Tobacco Company Limited,TOBACCO,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
COLG,275542826414.24,1139.16,1138.0,1139.1,1133.0,1134.98,-4.18,-0.37,3902.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
BNWM,607924687.5,65.38,64.11,66.98,62.0,63.95,-1.43,-2.19,11622.0,Bannu Woollen Mills Limited,WOOLLEN,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
PKGS,64640151087.840004,722.25,727.99,727.99,713.5,723.21,0.96,0.13,253.0,Packages Limited,PAPER & PACKAGING,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
PSEL,37223028397.5,1151.42,1158.0,1159.98,1110.0,1144.47,-6.95,-0.6,1875.0,Pakistan Services Limited,MISC.,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
ATLH,194759736620.55,1580.17,1584.0,1584.0,1563.0,1569.53,-10.64,-0.67,4704.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
IBFL,78114244732.15,259.57,259.0,259.57,246.65,251.57,-8.0,-3.08,532.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
NESTLE,333746635481.28,7396.96,7357.0,7419.95,7350.0,7359.42,-37.54,-0.51,319.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
JDWS,50748707955.96,893.09,898.49,908.0,865.12,878.36,-14.73,-1.65,302.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
UPFL,158356573219.31998,25000.0,25000.0,25498.0,24800.0,24860.01,-139.99,-0.56,17.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
RMPL,83127600000.0,8999.92,9000.0,9049.9,8999.99,9000.0,0.08,0.0,16.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-09-24T11:00:17+00:00,Closed,"Sep 24, 2026 4:01 PM"
