symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
OGDC,1363609349220.0,321.0,320.0,320.0,316.7,317.05,-3.95,-1.23,1456028.0,Oil & Gas Development Company Limited,OIL & GAS EXPLORATION,2026-07-29T11:00:19+00:00
FFL,40495807643.73,16.21,16.18,16.25,16.01,16.07,-0.14,-0.86,2533419.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-07-29T11:00:19+00:00
SNGP,64106620498.2,103.86,103.33,103.33,100.5,101.08,-2.78,-2.68,770392.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-07-29T11:00:19+00:00
HUBC,284504874552.0,223.01,222.05,222.05,218.8,219.33,-3.68,-1.65,1670307.0,The Hub Power Company Limited,POWER GENERATION,2026-07-29T11:00:19+00:00
BAFL,180301516404.08,57.12,57.0,57.73,56.61,57.16,0.04,0.07,1048188.0,Bank Alfalah Limited,COMMERCIAL BANKS,2026-07-29T11:00:19+00:00
TRG,33268830565.0,60.39,60.39,61.32,59.55,61.0,0.61,1.01,2236812.0,TRG Pakistan Limited,TECH & COMMUNICATION,2026-07-29T11:00:19+00:00
SEARL,52886733426.9,91.98,91.4,91.4,89.78,89.91,-2.07,-2.25,2012430.0,The Searle Company Limited,PHARMA,2026-07-29T11:00:19+00:00
ENGROH,334342970814.16,282.66,281.0,281.48,276.5,277.64,-5.02,-1.78,657006.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-07-29T11:00:19+00:00
AHCL,63929226845.2,15.19,15.2,15.3,14.93,15.16,-0.03,-0.2,1562546.0,Arif Habib Corporation Limited,FERTILIZER,2026-07-29T11:00:19+00:00
UBL,1174767662002.5,473.33,469.99,470.45,465.06,469.11,-4.22,-0.89,2117163.0,United Bank Limited,COMMERCIAL BANKS,2026-07-29T11:00:19+00:00
YOUW,925532925.0,5.48,5.58,5.58,5.3,5.37,-0.11,-2.01,1990775.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-07-29T11:00:19+00:00
NML,51484765742.64,149.93,148.0,149.0,145.56,146.43,-3.5,-2.33,2064519.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-07-29T11:00:19+00:00
PSO,159789932388.0,344.59,342.75,344.0,339.6,340.36,-4.23,-1.23,1402691.0,Pakistan State Oil Company Limited,OIL & GAS MKTNG,2026-07-29T11:00:19+00:00
HBL,444823023051.0,306.84,305.89,305.89,301.01,303.25,-3.59,-1.17,825069.0,Habib Bank Limited,COMMERCIAL BANKS,2026-07-29T11:00:19+00:00
POWER,26339588125.11,21.04,21.01,21.01,19.51,20.41,-0.63,-2.99,817084.0,Power Cement Limited,CEMENT,2026-07-29T11:00:19+00:00
NPL,23458363125.0,67.3,67.49,67.49,65.0,66.25,-1.05,-1.56,813187.0,Nishat Power Limited,POWER GENERATION,2026-07-29T11:00:19+00:00
LUCK,653038400000.0,455.04,450.16,453.0,443.0,445.76,-9.28,-2.04,1291410.0,Lucky Cement Limited,CEMENT,2026-07-29T11:00:19+00:00
ILP,144221887162.52,104.16,103.16,103.3,102.11,102.89,-1.27,-1.22,224862.0,Interloop Limited,TEXTILE COMPOSITE,2026-07-29T11:00:19+00:00
HUMNL,11895660000.0,10.48,10.65,10.65,10.39,10.49,0.01,0.1,616168.0,Hum Network Limited,TECH & COMMUNICATION,2026-07-29T11:00:19+00:00
SYS,195270289770.55,135.01,134.99,134.99,131.7,132.53,-2.48,-1.84,929681.0,Systems Limited,TECH & COMMUNICATION,2026-07-29T11:00:19+00:00
JVDC,55308554113.34,145.18,144.01,145.99,142.3,145.22,0.04,0.03,218103.0,Javedan Corporation Limited,PROPERTY,2026-07-29T11:00:19+00:00
MEBL,1000784286674.6401,562.68,562.0,562.0,548.3,555.82,-6.86,-1.22,725700.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-07-29T11:00:19+00:00
AIRLINK,54179553493.17,139.32,138.85,138.85,136.11,137.07,-2.25,-1.62,612228.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-07-29T11:00:19+00:00
FATIMA,324723000000.0,157.21,157.0,157.0,153.99,154.63,-2.58,-1.64,373470.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-07-29T11:00:19+00:00
FABL,152209784592.54,100.96,101.0,101.0,99.05,100.29,-0.67,-0.66,553023.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-07-29T11:00:19+00:00
FFC,804025467177.26,547.71,547.71,564.0,547.0,558.73,11.02,2.01,4987103.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-07-29T11:00:19+00:00
GAL,33719828874.999996,597.58,593.5,596.0,586.05,591.55,-6.03,-1.01,446640.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-07-29T11:00:19+00:00
CPHL,16990659444.000002,74.55,74.21,74.54,73.5,74.37,-0.18,-0.24,137709.0,Citi Pharma Ltd.,PHARMA,2026-07-29T11:00:19+00:00
EFERT,249981395993.75,189.65,188.0,188.97,187.0,187.21,-2.44,-1.29,787746.0,Engro Fertilizers Limited,FERTILIZER,2026-07-29T11:00:19+00:00
KAPCO,24294989092.800003,27.72,27.62,27.78,27.56,27.6,-0.12,-0.43,271390.0,Kot Addu Power Company Limited,POWER GENERATION,2026-07-29T11:00:19+00:00
MARI,780740799300.0,650.85,648.99,652.99,645.11,650.28,-0.57,-0.09,408138.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-07-29T11:00:19+00:00
KOHC,87398467528.95,98.46,97.0,97.0,94.9,95.07,-3.39,-3.44,246027.0,Kohat Cement Company Limited,CEMENT,2026-07-29T11:00:19+00:00
KTML,59636364531.2,46.27,45.9,45.95,44.0,44.29,-1.98,-4.28,366024.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-07-29T11:00:19+00:00
HCAR,34946016000.0,244.5,243.88,257.5,241.01,244.72,0.22,0.09,3640071.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-07-29T11:00:19+00:00
AGP,53807600000.0,193.64,193.0,193.15,190.0,192.17,-1.47,-0.76,143417.0,AGP Limited,PHARMA,2026-07-29T11:00:19+00:00
GHGL,39508730397.76,39.07,39.0,39.8,38.32,39.52,0.45,1.15,508070.0,Ghani Glass Limited,GLASS & CERAMICS,2026-07-29T11:00:19+00:00
ATRL,102294027225.0,971.56,972.0,984.0,956.0,959.46,-12.1,-1.24,531403.0,Attock Refinery Limited,REFINERY,2026-07-29T11:00:19+00:00
AICL,31251500000.000004,90.56,89.97,95.0,86.8,89.29,-1.27,-1.4,6614789.0,Adamjee Insurance Company Limited,INSURANCE,2026-07-29T11:00:19+00:00
BAHL,188353265757.93,170.51,170.5,171.65,169.01,169.47,-1.04,-0.61,720261.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-07-29T11:00:19+00:00
ISL,37971150000.0,87.49,87.0,87.9,84.5,87.29,-0.2,-0.23,258554.0,International Steels Limited,ENGINEERING,2026-07-29T11:00:19+00:00
MCB,482177215241.27997,409.15,408.85,408.85,405.0,406.88,-2.27,-0.55,28378.0,MCB Bank Limited,COMMERCIAL BANKS,2026-07-29T11:00:19+00:00
DCRXD,84255993000.0,37.96,37.99,37.99,37.7,37.89,-0.07,-0.18,149264.0,DCRXD,Unknown,2026-07-29T11:00:19+00:00
CHCC,60278092589.12,316.58,312.0,312.99,308.0,310.24,-6.34,-2.0,77353.0,Cherat Cement Company Limited,CEMENT,2026-07-29T11:00:19+00:00
HMB,119159395905.6,113.89,113.65,114.9,112.7,113.72,-0.17,-0.15,83070.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-07-29T11:00:19+00:00
GHNI,51530283756.72,1226.94,1210.0,1229.0,1200.01,1209.38,-17.56,-1.43,154883.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-07-29T11:00:19+00:00
PIOC,62743039602.46001,287.58,286.0,286.0,274.0,276.22,-11.36,-3.95,297524.0,Pioneer Cement Limited,CEMENT,2026-07-29T11:00:19+00:00
GLAXO,111463547300.0,354.45,352.0,352.3,348.0,350.0,-4.45,-1.26,86849.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-07-29T11:00:19+00:00
MTL,118340888803.58,297.77,298.0,298.69,292.35,296.57,-1.2,-0.4,214401.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-07-29T11:00:19+00:00
HGFAXD,4252500000.0,15.3,15.9,15.9,15.0,15.0,-0.3,-1.96,93054.0,HGFAXD,Unknown,2026-07-29T11:00:19+00:00
TGL,32713487391.879997,192.92,190.0,191.99,188.15,190.01,-2.91,-1.51,86690.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-07-29T11:00:19+00:00
NATF,89269153835.0,384.42,384.0,384.0,380.01,382.94,-1.48,-0.38,29589.0,National Foods Limited,FOOD & PERSONAL CARE,2026-07-29T11:00:19+00:00
INIL,21532351282.2,166.88,166.9,166.9,161.52,163.27,-3.61,-2.16,55898.0,International Industries Limited,ENGINEERING,2026-07-29T11:00:19+00:00
SAZEW,116902488574.0,1951.9,1950.0,1950.0,1925.0,1934.0,-17.9,-0.92,53969.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-07-29T11:00:19+00:00
POL,194557126832.63998,684.19,683.0,686.0,682.0,685.41,1.22,0.18,75016.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-07-29T11:00:19+00:00
LCI,105741876345.0,229.87,230.0,231.9,228.01,228.98,-0.89,-0.39,22459.0,Lucky Core Industries Limited,CHEMICAL,2026-07-29T11:00:19+00:00
PABC,37396370784.24,104.9,104.9,105.0,103.11,103.56,-1.34,-1.28,23533.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-07-29T11:00:19+00:00
ABL,202575011265.3,178.72,177.9,178.98,176.0,176.91,-1.81,-1.01,24865.0,Allied Bank Limited,COMMERCIAL BANKS,2026-07-29T11:00:19+00:00
HALEON,88225153224.68001,760.14,760.0,760.0,750.0,753.71,-6.43,-0.85,8169.0,Haleon Pakistan Limited,PHARMA,2026-07-29T11:00:19+00:00
APL,66930831360.00001,540.96,540.97,544.0,537.0,537.96,-3.0,-0.55,6552.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-07-29T11:00:19+00:00
ABOT,90471627084.24,934.91,935.0,935.0,915.0,924.12,-10.79,-1.15,4874.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-07-29T11:00:19+00:00
HINOON,52353395754.48,996.04,995.0,998.0,983.0,988.11,-7.93,-0.8,8339.0,Highnoon Laboratories Limited,PHARMA,2026-07-29T11:00:19+00:00
PGLC,741571938.9,15.03,15.03,15.21,14.81,14.99,-0.04,-0.27,11530.0,Pak-Gulf Leasing Company Limited,LEASING,2026-07-29T11:00:19+00:00
SHFA,33244444019.699997,527.94,525.01,529.0,515.56,525.9,-2.04,-0.39,3016.0,Shifa International Hospitals Limited,MISC.,2026-07-29T11:00:19+00:00
SRVI,97009452750.0,2081.83,2089.75,2089.75,2050.0,2064.58,-17.25,-0.83,908.0,Service Industries Limited,LEATHER & TANNERIES,2026-07-29T11:00:19+00:00
MEHT,5689500000.0,196.78,183.6,196.69,183.6,189.65,-7.13,-3.62,11780.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-07-29T11:00:19+00:00
SSOM,2602241576.0,456.08,466.0,466.0,454.02,459.89,3.81,0.84,33188.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-07-29T11:00:19+00:00
SCBPL,246852260938.96,63.53,64.5,64.5,63.5,63.76,0.23,0.36,3611.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-07-29T11:00:19+00:00
BWCL,297810377525.01,501.06,502.98,502.98,498.0,499.47,-1.59,-0.32,6776.0,Bestway Cement Limited,CEMENT,2026-07-29T11:00:19+00:00
FHAM,3682897514.9999995,33.2,33.0,33.3,32.9,33.23,0.03,0.09,1406.0,First Habib Modaraba,MODARABAS,2026-07-29T11:00:19+00:00
GADT,7738967866.3,275.03,278.0,278.0,275.0,276.1,1.07,0.39,4528.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-07-29T11:00:19+00:00
THALL,47005454851.700005,589.0,588.0,588.0,561.01,580.1,-8.9,-1.51,3880.0,Thal Limited,AUTO PARTS,2026-07-29T11:00:19+00:00
INDU,152328372000.0,1916.37,1920.0,1949.0,1905.0,1938.02,21.65,1.13,74310.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-07-29T11:00:19+00:00
PAKT,372967282623.68,1457.7,1441.15,1469.99,1441.15,1459.79,2.09,0.14,2653.0,Pakistan Tobacco Company Limited,TOBACCO,2026-07-29T11:00:19+00:00
PKGS,71592982704.0,805.72,809.99,809.99,800.0,801.0,-4.72,-0.59,286.0,Packages Limited,PAPER & PACKAGING,2026-07-29T11:00:19+00:00
BNWM,628458187.5,66.11,66.99,66.99,66.02,66.11,0.0,0.0,1527.0,Bannu Woollen Mills Limited,WOOLLEN,2026-07-29T11:00:19+00:00
MUREB,25072102047.920002,909.96,909.0,909.0,890.0,906.32,-3.64,-0.4,3228.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-07-29T11:00:19+00:00
COLG,298742241815.52,1249.76,1253.99,1254.0,1228.0,1230.54,-19.22,-1.54,9180.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-07-29T11:00:19+00:00
ATLH,202404794295.90002,1628.98,1628.98,1636.0,1620.01,1631.14,2.16,0.13,2101.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-07-29T11:00:19+00:00
IBFL,90158811068.2,297.33,290.3,290.36,290.3,290.36,-6.97,-2.34,106.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-07-29T11:00:19+00:00
JDWS,53064974295.450005,910.13,910.13,919.98,895.02,918.45,8.32,0.91,112.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-07-29T11:00:19+00:00
PSEL,28959592200.0,904.73,909.6,909.99,881.0,890.4,-14.33,-1.58,346.0,Pakistan Services Limited,MISC.,2026-07-29T11:00:19+00:00
NESTLE,354730794989.76,7823.13,7822.98,7830.0,7660.0,7822.14,-0.99,-0.01,140.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-07-29T11:00:19+00:00
RMPL,85314594792.0,9275.97,9319.99,9319.99,9200.01,9236.78,-39.19,-0.42,208.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-07-29T11:00:19+00:00
UPFL,162305867360.0,25302.92,25302.92,25482.0,25300.0,25480.0,177.08,0.7,28.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-07-29T11:00:19+00:00
