symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
POWER,30146632954.559998,23.67,23.7,23.7,21.51,23.36,-0.31,-1.31,1452463.0,Power Cement Limited,CEMENT,2026-08-28T16:48:00+00:00
ENGROH,320145075604.9,265.12,265.2,268.49,264.5,265.85,0.73,0.27,821302.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-08-28T16:48:00+00:00
LUCK,647603250000.0,440.9,440.9,444.0,438.5,442.05,1.15,0.26,984191.0,Lucky Cement Limited,CEMENT,2026-08-28T16:48:00+00:00
SYS,192750768186.69998,123.08,124.89,132.0,123.79,130.82,7.74,6.29,4393315.0,Systems Limited,TECH & COMMUNICATION,2026-08-28T16:48:00+00:00
AICL,32861500000.0,94.88,95.05,98.0,93.0,93.89,-0.99,-1.04,1564763.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-28T16:48:00+00:00
CPHL,17260243660.0,76.67,76.75,76.95,75.4,75.55,-1.12,-1.46,551366.0,Citi Pharma Ltd.,PHARMA,2026-08-28T16:48:00+00:00
FFC,791505964797.86,549.81,550.0,552.11,547.02,550.03,0.22,0.04,479275.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-28T16:48:00+00:00
MEBL,1037887773944.3201,569.4,569.0,576.5,566.0,574.34,4.94,0.87,693845.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-28T16:48:00+00:00
HUMNL,11408040000.0,10.32,10.38,10.39,10.0,10.06,-0.26,-2.52,3402126.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-28T16:48:00+00:00
FATIMA,329070000000.0,157.01,157.7,159.0,156.01,156.7,-0.31,-0.2,254422.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-28T16:48:00+00:00
EFERT,243839018868.75003,184.14,184.0,185.45,181.55,182.61,-1.53,-0.83,1232014.0,Engro Fertilizers Limited,FERTILIZER,2026-08-28T16:48:00+00:00
ATRL,117712869299.99998,1090.65,1104.8,1119.0,1089.0,1104.08,13.43,1.23,1472512.0,Attock Refinery Limited,REFINERY,2026-08-28T16:48:00+00:00
AIRLINK,52732868107.71,131.92,133.0,134.39,131.51,133.41,1.49,1.13,1014707.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-28T16:48:00+00:00
KTML,58155217523.2,43.86,43.99,44.5,43.0,43.19,-0.67,-1.53,259656.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-28T16:48:00+00:00
KAPCO,24206963770.0,27.73,27.64,27.99,27.4,27.5,-0.23,-0.83,420186.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-28T16:48:00+00:00
GAL,36213118225.0,643.04,644.26,644.26,633.45,635.29,-7.75,-1.2,226511.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-28T16:48:00+00:00
FABL,146336299036.92,96.96,97.29,98.0,96.01,96.42,-0.54,-0.56,547698.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-28T16:48:00+00:00
MARI,798053775750.0,664.3,667.0,667.0,662.0,664.7,0.4,0.06,312049.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-28T16:48:00+00:00
ILP,146730947110.24002,100.94,101.01,105.99,101.0,104.68,3.74,3.71,1212973.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-28T16:48:00+00:00
ISL,39885150000.0,95.39,95.39,95.39,90.0,91.69,-3.7,-3.88,319079.0,International Steels Limited,ENGINEERING,2026-08-28T16:48:00+00:00
JVDC,55201913188.18,142.6,143.5,145.75,141.03,144.94,2.34,1.64,572105.0,Javedan Corporation Limited,PROPERTY,2026-08-28T16:48:00+00:00
HCAR,33997824000.0,227.18,228.0,242.0,227.0,238.08,10.9,4.8,872660.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-28T16:48:00+00:00
GHGL,42757803621.26,43.73,43.77,43.88,42.33,42.77,-0.96,-2.2,665249.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-28T16:48:00+00:00
BAHL,186675013375.24002,167.46,168.59,169.0,166.0,167.96,0.5,0.3,585235.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-28T16:48:00+00:00
DCR,91838810000.0,40.98,41.2,41.98,41.0,41.3,0.32,0.78,726965.0,Dolmen City REIT,REIT,2026-08-28T16:48:00+00:00
KOHC,89558837768.7,97.8,97.7,98.45,97.0,97.42,-0.38,-0.39,113038.0,Kohat Cement Company Limited,CEMENT,2026-08-28T16:48:00+00:00
PIOC,59615200722.85,265.64,265.98,266.0,262.0,262.45,-3.19,-1.2,113876.0,Pioneer Cement Limited,CEMENT,2026-08-28T16:48:00+00:00
HMB,106889289274.8,101.87,102.98,102.98,101.0,102.01,0.14,0.14,271867.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-28T16:48:00+00:00
AGP,47376000000.0,169.68,169.68,170.5,168.12,169.2,-0.48,-0.28,201429.0,AGP Limited,PHARMA,2026-08-28T16:48:00+00:00
POL,209882463897.6,747.47,750.0,750.99,738.5,739.4,-8.07,-1.08,439594.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-28T16:48:00+00:00
MCB,477199963216.08,402.99,402.99,406.0,401.0,402.68,-0.31,-0.08,83540.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-28T16:48:00+00:00
CHCC,58933570926.159996,307.22,308.95,310.99,302.0,303.32,-3.9,-1.27,317745.0,Cherat Cement Company Limited,CEMENT,2026-08-28T16:48:00+00:00
INIL,22595319073.800003,172.84,172.84,174.99,171.0,171.33,-1.51,-0.87,11645.0,International Industries Limited,ENGINEERING,2026-08-28T16:48:00+00:00
MTL,120188406472.8,301.71,303.0,303.89,300.52,301.2,-0.51,-0.17,142763.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-28T16:48:00+00:00
MEHT,4259100000.0,143.07,144.44,145.0,141.28,141.97,-1.1,-0.77,77286.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-28T16:48:00+00:00
GHNI,55531680296.76,1310.24,1310.0,1318.89,1296.98,1303.29,-6.95,-0.53,140969.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-28T16:48:00+00:00
GLAXO,107890344440.84,343.41,345.0,345.0,337.91,338.78,-4.63,-1.35,240952.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-28T16:48:00+00:00
HGFA,4068225000.0,14.51,14.89,14.89,14.01,14.35,-0.16,-1.1,22842.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-28T16:48:00+00:00
SAZEW,112938442451.62001,1895.33,1913.99,1919.0,1865.02,1868.42,-26.91,-1.42,116212.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-28T16:48:00+00:00
NATF,86478764292.5,371.54,372.5,373.0,370.0,370.97,-0.57,-0.15,36995.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-28T16:48:00+00:00
TGL,30988372168.120003,179.99,181.2,181.2,179.55,179.99,0.0,0.0,96678.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-28T16:48:00+00:00
PGLC,772244027.1,15.74,15.98,16.0,15.54,15.61,-0.13,-0.83,13343.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-28T16:48:00+00:00
LCI,103414428285.0,222.99,224.8,224.87,223.01,223.94,0.95,0.43,34472.0,Lucky Core Industries Limited,CHEMICAL,2026-08-28T16:48:00+00:00
ABL,194055661970.1,167.25,168.19,171.0,166.5,169.47,2.22,1.33,2268999.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-28T16:48:00+00:00
INDU,153197688000.0,1944.87,1940.04,1986.0,1940.0,1949.08,4.21,0.22,44292.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-28T16:48:00+00:00
SRVI,93984397500.0,208.85,208.49,210.0,199.0,200.02,-8.83,-4.23,263978.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-28T16:48:00+00:00
GADT,9189498786.550001,326.17,334.95,334.95,323.05,327.85,1.68,0.52,17550.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-28T16:48:00+00:00
APL,73541053440.0,589.19,595.0,607.0,589.51,591.09,1.9,0.32,231216.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-28T16:48:00+00:00
PABC,36713876184.18,101.98,101.7,102.4,100.0,101.67,-0.31,-0.3,42671.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-28T16:48:00+00:00
HALEON,83981927309.68001,719.38,720.0,724.0,715.0,717.46,-1.92,-0.27,44175.0,Haleon Pakistan Limited,PHARMA,2026-08-28T16:48:00+00:00
FHAM,3624157350.0000005,32.86,33.24,33.49,32.54,32.7,-0.16,-0.49,10905.0,First Habib Modaraba,MODARABAS,2026-08-28T16:48:00+00:00
ABOT,95126786444.34,949.78,950.99,979.9,945.0,971.67,21.89,2.31,209065.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-28T16:48:00+00:00
SHFA,31100844292.170002,489.33,494.4,494.4,485.0,491.99,2.66,0.54,4684.0,Shifa International Hospitals Limited,MISC.,2026-08-28T16:48:00+00:00
HINOON,50359101782.96,955.47,957.44,959.9,940.0,950.47,-5.0,-0.52,14864.0,Highnoon Laboratories Limited,PHARMA,2026-08-28T16:48:00+00:00
SSOM,2604901024.0,469.61,460.11,472.5,456.0,460.36,-9.25,-1.97,9526.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-28T16:48:00+00:00
BWCL,289188562282.83,485.19,489.87,489.9,482.02,485.01,-0.18,-0.04,9635.0,Bestway Cement Limited,CEMENT,2026-08-28T16:48:00+00:00
MUREB,25588858675.0,920.52,930.0,960.0,920.04,925.0,4.48,0.49,37428.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-28T16:48:00+00:00
SCBPL,261331988917.5,66.95,66.95,67.99,65.11,67.5,0.55,0.82,22902.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-28T16:48:00+00:00
THALL,45721940966.42,555.41,545.0,610.95,545.0,564.26,8.85,1.59,4762.0,Thal Limited,AUTO PARTS,2026-08-28T16:48:00+00:00
PAKT,356705102762.88,1392.46,1392.46,1399.9,1375.0,1396.14,3.68,0.26,10667.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-28T16:48:00+00:00
BNWM,636728625.0,67.58,67.6,68.57,65.05,66.98,-0.6,-0.89,7165.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-28T16:48:00+00:00
COLG,295285150194.39996,1213.23,1224.98,1224.98,1215.0,1216.3,3.07,0.25,4467.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-28T16:48:00+00:00
PKGS,71280154440.0,809.93,815.0,825.0,794.0,797.5,-12.43,-1.53,108666.0,Packages Limited,PAPER & PACKAGING,2026-08-28T16:48:00+00:00
ATLH,198081570640.5,1590.69,1590.7,1609.95,1590.7,1596.3,5.61,0.35,1580.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-28T16:48:00+00:00
IBFL,82377505773.5,265.3,265.0,265.0,264.0,265.3,0.0,0.0,35.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-28T16:48:00+00:00
PSEL,28962519382.5,893.49,904.95,905.0,871.0,890.49,-3.0,-0.34,389.0,Pakistan Services Limited,MISC.,2026-08-28T16:48:00+00:00
JDWS,52160191784.189995,902.79,908.0,908.0,908.0,902.79,0.0,0.0,1.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-28T16:48:00+00:00
NESTLE,341073767768.16,7529.95,7529.95,7538.98,7400.0,7520.99,-8.96,-0.12,316.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-28T16:48:00+00:00
RMPL,85898520000.0,9247.0,9285.0,9300.0,9248.0,9300.0,53.0,0.57,80.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-28T16:48:00+00:00
UPFL,162633027067.52,25960.58,25514.0,25900.0,25325.0,25531.36,-429.22,-1.65,178.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-28T16:48:00+00:00
