symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
AKBL,150799582488.35,103.4,104.0,104.5,103.0,104.05,0.65,0.63,580527.0,Askari Bank Limited,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
BAFL,180900839149.30002,57.06,57.49,57.69,56.52,57.35,0.29,0.51,2424501.0,Bank Alfalah Limited,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
TRG,30116472521.3,58.24,58.3,59.89,53.69,55.22,-3.02,-5.18,11701169.0,TRG Pakistan Limited,TECH & COMMUNICATION,2026-08-25T11:00:16+00:00
SNGP,65590687494.3,103.52,104.51,104.7,102.11,103.42,-0.1,-0.1,1604178.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-08-25T11:00:16+00:00
NBP,429885248895.72003,202.26,203.1,203.8,200.9,202.06,-0.2,-0.1,1258928.0,National Bank of Pakistan,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
AHCL,68610060736.9,16.22,16.28,16.39,16.18,16.27,0.05,0.31,641177.0,Arif Habib Corporation Limited,FERTILIZER,2026-08-25T11:00:16+00:00
NPL,23656652685.0,67.14,67.5,67.7,66.5,66.81,-0.33,-0.49,480833.0,Nishat Power Limited,POWER GENERATION,2026-08-25T11:00:16+00:00
FFL,39689419439.25,16.02,16.05,16.12,15.62,15.75,-0.27,-1.68,7015701.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-08-25T11:00:16+00:00
HBL,467383214624.04,316.61,316.61,320.88,316.0,318.63,2.02,0.64,551373.0,Habib Bank Limited,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
YOUW,891062425.0,5.14,5.16,5.2,5.08,5.17,0.03,0.58,308430.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-08-25T11:00:16+00:00
NML,50767502052.71999,143.98,144.78,144.9,142.45,144.39,0.41,0.29,593005.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-08-25T11:00:16+00:00
UBL,1144366094317.5,444.89,449.49,463.13,444.89,456.97,12.08,2.72,1572644.0,United Bank Limited,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
ENGROH,314942793390.81995,263.55,263.0,266.4,260.13,261.53,-2.02,-0.77,1477012.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-08-25T11:00:16+00:00
LUCK,648540850000.0,440.03,442.0,444.0,436.3,442.69,2.66,0.61,1473601.0,Lucky Cement Limited,CEMENT,2026-08-25T11:00:16+00:00
SEARL,52222046420.2,87.79,88.01,90.4,88.01,88.78,0.99,1.13,5305167.0,The Searle Company Limited,PHARMA,2026-08-25T11:00:16+00:00
POWER,30675747659.67,22.93,23.29,23.95,23.2,23.77,0.84,3.66,4007883.0,Power Cement Limited,CEMENT,2026-08-25T11:00:16+00:00
SYS,184087150108.9,126.51,127.0,127.25,124.0,124.94,-1.57,-1.24,2251663.0,Systems Limited,TECH & COMMUNICATION,2026-08-25T11:00:16+00:00
FFC,788210601527.88,544.83,545.26,550.2,545.01,547.74,2.91,0.53,635125.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-25T11:00:16+00:00
AICL,31276000000.0,87.17,86.75,90.44,85.51,89.36,2.19,2.51,742137.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-25T11:00:16+00:00
MEBL,1033351961859.8401,563.8,564.0,574.57,561.5,571.83,8.03,1.42,766444.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
CPHL,17404174216.0,75.27,75.52,79.3,75.49,76.18,0.91,1.21,6460787.0,Citi Pharma Ltd.,PHARMA,2026-08-25T11:00:16+00:00
FATIMA,330225000000.0,158.07,157.6,160.0,155.8,157.25,-0.82,-0.52,742436.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-25T11:00:16+00:00
EFERT,243064545231.25,182.77,182.99,183.5,180.75,182.03,-0.74,-0.4,390626.0,Engro Fertilizers Limited,FERTILIZER,2026-08-25T11:00:16+00:00
HUMNL,11623500000.0,10.21,10.3,10.4,10.2,10.25,0.04,0.39,907433.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-25T11:00:16+00:00
ATRL,116894056500.00002,1105.21,1098.99,1118.0,1082.0,1096.4,-8.81,-0.8,945021.0,Attock Refinery Limited,REFINERY,2026-08-25T11:00:16+00:00
AIRLINK,51191318106.81,131.37,131.4,132.08,128.99,129.51,-1.86,-1.42,1222041.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-25T11:00:16+00:00
GAL,36352774350.0,616.92,619.0,644.0,615.0,637.74,20.82,3.38,792575.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-25T11:00:16+00:00
KAPCO,24567867593.48,28.0,28.04,28.1,27.6,27.91,-0.09,-0.32,418074.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-25T11:00:16+00:00
FABL,147064793369.4,96.56,96.8,97.04,96.35,96.9,0.34,0.35,382117.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
KTML,56270121331.2,40.62,40.99,42.38,40.72,41.79,1.17,2.88,672796.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-25T11:00:16+00:00
MARI,802087867349.9999,671.86,675.0,675.88,666.0,668.06,-3.8,-0.57,246600.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-25T11:00:16+00:00
ILP,140899835723.36,100.4,100.6,101.45,100.0,100.52,0.12,0.12,186120.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-25T11:00:16+00:00
JVDC,55300936904.399994,144.54,145.0,145.85,142.5,145.2,0.66,0.46,206727.0,Javedan Corporation Limited,PROPERTY,2026-08-25T11:00:16+00:00
HCAR,32566968000.0,228.48,229.99,229.99,227.06,228.06,-0.42,-0.18,87818.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-25T11:00:16+00:00
ISL,41194500000.0,91.34,91.1,95.08,91.0,94.7,3.36,3.68,1026028.0,International Steels Limited,ENGINEERING,2026-08-25T11:00:16+00:00
KOHC,89797857454.8,97.52,97.52,98.2,97.0,97.68,0.16,0.16,239702.0,Kohat Cement Company Limited,CEMENT,2026-08-25T11:00:16+00:00
BAHL,187352982880.83,168.96,168.02,170.47,165.03,168.57,-0.39,-0.23,624471.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
GHGL,41948034602.48,42.11,42.5,43.0,41.9,41.96,-0.15,-0.36,284829.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-25T11:00:16+00:00
DCR,88725630000.0,39.35,39.48,40.0,39.44,39.9,0.55,1.4,696352.0,Dolmen City REIT,REIT,2026-08-25T11:00:16+00:00
PIOC,60314819005.28999,268.26,268.98,272.0,264.99,265.53,-2.73,-1.02,160492.0,Pioneer Cement Limited,CEMENT,2026-08-25T11:00:16+00:00
HMB,106868332645.2,103.61,104.0,104.98,101.75,101.99,-1.62,-1.56,345895.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
AGP,47681200000.0,172.95,173.49,173.99,168.11,170.29,-2.66,-1.54,955140.0,AGP Limited,PHARMA,2026-08-25T11:00:16+00:00
GHNI,55229157504.36,1277.97,1290.0,1311.0,1255.12,1296.19,18.22,1.43,143717.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-25T11:00:16+00:00
MCB,474272865001.25995,400.82,401.97,403.5,398.51,400.21,-0.61,-0.15,143109.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
CHCC,59879787761.22,307.02,307.98,312.98,303.98,308.19,1.17,0.38,219624.0,Cherat Cement Company Limited,CEMENT,2026-08-25T11:00:16+00:00
POL,205196016130.56,719.41,723.9,724.99,717.0,722.89,3.48,0.48,214891.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-25T11:00:16+00:00
MTL,121413434387.37999,299.26,299.0,305.15,298.5,304.27,5.01,1.67,255909.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-25T11:00:16+00:00
INIL,22848532245.0,174.95,174.95,177.0,171.22,173.25,-1.7,-0.97,239498.0,International Industries Limited,ENGINEERING,2026-08-25T11:00:16+00:00
MEHT,4328400000.0,143.98,144.02,146.0,143.98,144.28,0.3,0.21,37478.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-25T11:00:16+00:00
GLAXO,109183321589.51999,340.99,342.95,346.45,335.7,342.84,1.85,0.54,596822.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-25T11:00:16+00:00
SAZEW,112086758861.12999,1861.49,1862.0,1870.0,1848.02,1854.33,-7.16,-0.38,53613.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-25T11:00:16+00:00
HGFA,4102245000.0,14.78,14.78,14.78,14.25,14.47,-0.31,-2.1,50313.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-25T11:00:16+00:00
TGL,30745616433.04,179.96,181.68,181.68,178.13,178.58,-1.38,-0.77,149419.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-25T11:00:16+00:00
NATF,86455452767.5,370.9,372.5,376.0,370.0,370.87,-0.03,-0.01,127953.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-25T11:00:16+00:00
PGLC,789064204.5,17.45,16.75,16.94,15.77,15.95,-1.5,-8.6,102753.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-25T11:00:16+00:00
LCI,103382102617.5,223.69,224.9,224.9,223.0,223.87,0.18,0.08,24393.0,Lucky Core Industries Limited,CHEMICAL,2026-08-25T11:00:16+00:00
INDU,152876214000.0,1950.21,1950.2,1962.65,1941.0,1944.99,-5.22,-0.27,47076.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-25T11:00:16+00:00
ABL,198120674066.6,175.72,176.99,177.0,172.95,173.02,-2.7,-1.54,174920.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
GADT,8846136394.800001,314.82,317.98,317.98,313.0,315.6,0.78,0.25,4945.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-25T11:00:16+00:00
APL,70150717440.0,562.57,566.0,570.0,561.61,563.84,1.27,0.23,39812.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-25T11:00:16+00:00
PABC,36865541650.86,102.16,102.5,102.5,101.11,102.09,-0.07,-0.07,3341.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-25T11:00:16+00:00
HALEON,84513354776.0,722.59,725.0,729.98,719.0,722.0,-0.59,-0.08,21033.0,Haleon Pakistan Limited,PHARMA,2026-08-25T11:00:16+00:00
SHFA,31034469190.02,493.75,495.01,495.01,480.0,490.94,-2.81,-0.57,8174.0,Shifa International Hospitals Limited,MISC.,2026-08-25T11:00:16+00:00
SRVI,98208573750.0,215.19,215.51,217.0,202.56,209.01,-6.18,-2.87,381544.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-25T11:00:16+00:00
FHAM,3600882945.0,32.91,33.0,33.0,32.33,32.49,-0.42,-1.28,67279.0,First Habib Modaraba,MODARABAS,2026-08-25T11:00:16+00:00
ABOT,91596501554.22,911.28,911.28,940.0,910.0,935.61,24.33,2.67,122077.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-25T11:00:16+00:00
BWCL,289427063396.03,486.8,487.0,487.0,485.0,485.41,-1.39,-0.29,6806.0,Bestway Cement Limited,CEMENT,2026-08-25T11:00:16+00:00
SSOM,2657807064.0,469.98,472.0,479.0,465.0,469.71,-0.27,-0.06,24940.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-25T11:00:16+00:00
HINOON,51414530473.52,975.15,978.49,985.0,968.0,970.39,-4.76,-0.49,55433.0,Highnoon Laboratories Limited,PHARMA,2026-08-25T11:00:16+00:00
MUREB,25499781783.18,934.86,935.0,942.98,912.0,921.78,-13.08,-1.4,1923.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-25T11:00:16+00:00
SCBPL,256337644240.40997,66.3,66.98,66.98,65.5,66.21,-0.09,-0.14,34542.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-25T11:00:16+00:00
THALL,43589233550.98,531.88,538.27,541.98,534.1,537.94,6.06,1.14,19242.0,Thal Limited,AUTO PARTS,2026-08-25T11:00:16+00:00
PAKT,352039786120.96,1380.05,1380.05,1400.0,1370.0,1377.88,-2.17,-0.16,1495.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-25T11:00:16+00:00
BNWM,638249625.0,68.98,67.41,69.0,67.1,67.14,-1.84,-2.67,5936.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-25T11:00:16+00:00
COLG,294981683584.39996,1216.3,1218.0,1218.5,1214.0,1215.05,-1.25,-0.1,4917.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-25T11:00:16+00:00
PKGS,71480364528.96,797.54,801.0,814.0,796.0,799.74,2.2,0.28,4748.0,Packages Limited,PAPER & PACKAGING,2026-08-25T11:00:16+00:00
ATLH,196664486422.80002,1599.48,1599.5,1599.5,1580.0,1584.88,-14.6,-0.91,3163.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-25T11:00:16+00:00
IBFL,82349560143.95,265.21,261.01,267.0,260.0,265.21,0.0,0.0,85.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-25T11:00:16+00:00
PSEL,28973577627.5,910.66,918.0,919.9,871.0,890.83,-19.83,-2.18,357.0,Pakistan Services Limited,MISC.,2026-08-25T11:00:16+00:00
JDWS,52552495312.380005,909.58,909.58,909.58,885.01,909.58,0.0,0.0,25.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-25T11:00:16+00:00
NESTLE,340272894114.72,7518.89,7518.89,7550.0,7450.0,7503.33,-15.56,-0.21,67.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-25T11:00:16+00:00
RMPL,86072071956.00002,9212.4,9320.0,9320.0,9315.0,9318.79,106.39,1.16,46.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-25T11:00:16+00:00
UPFL,160611465448.0,25169.99,25100.0,25228.0,25025.15,25214.0,44.01,0.18,17.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-25T11:00:16+00:00
