symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
POWER,29643328722.87,22.5,22.5,23.28,22.33,22.97,0.47,2.09,3005005.0,Power Cement Limited,CEMENT,2026-08-06T11:00:18+00:00
HUMNL,12190500000.0,10.74,10.76,10.85,10.7,10.75,0.01,0.09,1051719.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-06T11:00:18+00:00
MEBL,1058600096550.3599,590.64,594.99,601.5,585.0,587.93,-2.71,-0.46,4052268.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-06T11:00:18+00:00
JVDC,57079555191.89,148.44,150.0,153.0,149.0,149.87,1.43,0.96,1259175.0,Javedan Corporation Limited,PROPERTY,2026-08-06T11:00:18+00:00
FABL,152604385689.3,102.34,102.99,103.53,100.2,100.55,-1.79,-1.75,4176097.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-06T11:00:18+00:00
AIRLINK,54934517724.38,137.71,138.51,139.5,138.0,138.98,1.27,0.92,594489.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-06T11:00:18+00:00
GAL,35083328675.0,608.16,612.0,621.99,612.0,615.47,7.31,1.2,973196.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-06T11:00:18+00:00
EFERT,257605955424.99997,189.94,190.01,193.59,189.94,192.92,2.98,1.57,1441457.0,Engro Fertilizers Limited,FERTILIZER,2026-08-06T11:00:18+00:00
FATIMA,349356000000.0,165.63,166.66,169.01,165.0,166.36,0.73,0.44,748590.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-06T11:00:18+00:00
KAPCO,25395305627.800003,28.53,28.25,29.06,28.25,28.85,0.32,1.12,1868231.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-06T11:00:18+00:00
AICL,33610500000.0,92.04,92.89,97.88,91.4,96.03,3.99,4.34,2126245.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-06T11:00:18+00:00
HCAR,34503336000.0,244.14,244.13,244.9,241.4,241.62,-2.52,-1.03,378334.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-06T11:00:18+00:00
CPHL,17303651288.0,74.68,75.2,76.95,75.1,75.74,1.06,1.42,1049180.0,Citi Pharma Ltd.,PHARMA,2026-08-06T11:00:18+00:00
MARI,812965507200.0,657.49,658.11,678.85,658.0,677.12,19.63,2.99,1550329.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-06T11:00:18+00:00
KTML,59218950374.399994,43.53,43.99,44.2,43.5,43.98,0.45,1.03,587584.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-06T11:00:18+00:00
GHGL,40128553597.32,40.11,40.8,40.8,40.05,40.14,0.03,0.08,121090.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-06T11:00:18+00:00
KOHC,93346380486.90001,100.97,101.99,102.99,100.0,101.54,0.57,0.57,325474.0,Kohat Cement Company Limited,CEMENT,2026-08-06T11:00:18+00:00
ATRL,104373044100.0,968.62,968.62,982.1,968.53,978.96,10.34,1.07,338167.0,Attock Refinery Limited,REFINERY,2026-08-06T11:00:18+00:00
BAHL,197089069551.27002,173.99,175.0,179.8,175.0,177.33,3.34,1.92,803503.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-06T11:00:18+00:00
DCR,85857057000.0,38.6,38.6,38.8,38.4,38.61,0.01,0.03,314028.0,Dolmen City REIT,REIT,2026-08-06T11:00:18+00:00
AGP,53838400000.0,191.78,192.5,193.49,191.09,192.28,0.5,0.26,189689.0,AGP Limited,PHARMA,2026-08-06T11:00:18+00:00
MCB,501683302940.04,417.12,417.12,429.0,417.12,423.34,6.22,1.49,827520.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-06T11:00:18+00:00
ISL,38471400000.0,86.18,86.18,88.97,86.18,88.44,2.26,2.62,222318.0,International Steels Limited,ENGINEERING,2026-08-06T11:00:18+00:00
PIOC,62661266036.98,269.38,271.34,278.05,268.2,275.86,6.48,2.41,314347.0,Pioneer Cement Limited,CEMENT,2026-08-06T11:00:18+00:00
HMB,120825447958.8,114.0,115.0,116.0,113.5,115.31,1.31,1.15,164385.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-06T11:00:18+00:00
GHNI,52579313496.0,1216.11,1225.0,1240.0,1208.0,1234.0,17.89,1.47,235406.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-06T11:00:18+00:00
CHCC,64925629898.08,332.92,331.5,338.85,331.5,334.16,1.24,0.37,551243.0,Cherat Cement Company Limited,CEMENT,2026-08-06T11:00:18+00:00
GLAXO,112508119971.84,353.14,353.98,356.0,352.53,353.28,0.14,0.04,136230.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-06T11:00:18+00:00
MTL,124210647964.31999,310.45,312.97,314.93,309.05,311.28,0.83,0.27,760939.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-06T11:00:18+00:00
NATF,91574663657.5,385.09,386.94,399.0,384.51,392.83,7.74,2.01,209628.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-06T11:00:18+00:00
INIL,21975474331.8,158.98,159.8,167.5,159.79,166.63,7.65,4.81,273359.0,International Industries Limited,ENGINEERING,2026-08-06T11:00:18+00:00
HGFA,4003020000.0,14.39,15.19,15.19,14.0,14.12,-0.27,-1.88,65279.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-06T11:00:18+00:00
TGL,33304020846.72,192.12,192.99,194.5,188.0,193.44,1.32,0.69,53520.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-06T11:00:18+00:00
POL,195780542330.88,688.27,690.0,692.8,688.0,689.72,1.45,0.21,315522.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-06T11:00:18+00:00
SAZEW,116545857404.09999,1921.08,1921.08,1934.89,1915.0,1928.1,7.02,0.37,69889.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-06T11:00:18+00:00
LCI,105372440145.0,227.34,229.0,230.0,227.0,228.18,0.84,0.37,104163.0,Lucky Core Industries Limited,CHEMICAL,2026-08-06T11:00:18+00:00
ABL,207098052893.80002,179.06,179.5,181.99,178.13,180.86,1.8,1.01,64412.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-06T11:00:18+00:00
MEHT,4479000000.0,152.98,145.0,155.97,139.25,149.3,-3.68,-2.41,2001561.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-06T11:00:18+00:00
PABC,37945255330.32,104.57,104.57,106.5,104.57,105.08,0.51,0.49,11389.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-06T11:00:18+00:00
PGLC,754929138.6,15.09,15.51,15.51,14.86,15.26,0.17,1.13,15895.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-06T11:00:18+00:00
HALEON,88913433731.72,760.43,763.99,763.99,756.0,759.59,-0.84,-0.11,13445.0,Haleon Pakistan Limited,PHARMA,2026-08-06T11:00:18+00:00
APL,67771883520.0,546.42,546.0,548.4,544.0,544.72,-1.7,-0.31,14482.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-06T11:00:18+00:00
ABOT,91487832219.0,925.86,929.9,939.0,922.8,934.5,8.64,0.93,9664.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-06T11:00:18+00:00
SHFA,32318985452.579998,516.46,517.0,519.85,511.0,511.26,-5.2,-1.01,16636.0,Shifa International Hospitals Limited,MISC.,2026-08-06T11:00:18+00:00
GADT,10149231708.47,340.0,352.0,374.0,352.0,362.09,22.09,6.5,415783.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-06T11:00:18+00:00
HINOON,53442203966.88,992.3,981.0,1010.11,981.0,1008.66,16.36,1.65,25841.0,Highnoon Laboratories Limited,PHARMA,2026-08-06T11:00:18+00:00
SCBPL,252582206770.03998,65.0,64.1,65.8,64.1,65.24,0.24,0.37,12708.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-06T11:00:18+00:00
INDU,151600536000.0,1928.94,1935.0,1944.0,1927.5,1928.76,-0.18,-0.01,7670.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-06T11:00:18+00:00
SRVI,98108960250.0,2088.01,2082.0,2098.0,2070.0,2087.98,-0.03,0.0,8371.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-06T11:00:18+00:00
BWCL,297852115219.82,499.94,500.0,501.0,497.25,499.54,-0.4,-0.08,18464.0,Bestway Cement Limited,CEMENT,2026-08-06T11:00:18+00:00
SSOM,2590189184.0,458.58,456.11,460.95,456.11,457.76,-0.82,-0.18,15996.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-06T11:00:18+00:00
PAKT,372055169786.24,1457.16,1460.0,1461.0,1450.0,1456.22,-0.94,-0.06,3246.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-06T11:00:18+00:00
PKGS,71720795394.72,801.07,796.17,808.85,792.0,802.43,1.36,0.17,1659.0,Packages Limited,PAPER & PACKAGING,2026-08-06T11:00:18+00:00
THALL,47402501445.0,580.52,585.0,585.0,581.5,585.0,4.48,0.77,6980.0,Thal Limited,AUTO PARTS,2026-08-06T11:00:18+00:00
FHAM,3732771240.0,33.87,33.99,34.5,32.9,33.68,-0.19,-0.56,119152.0,First Habib Modaraba,MODARABAS,2026-08-06T11:00:18+00:00
BNWM,636728625.0,67.9,66.32,68.49,66.32,66.98,-0.92,-1.35,897.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-06T11:00:18+00:00
MUREB,25028116874.63,905.6,899.0,911.96,899.0,904.73,-0.87,-0.1,283.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-06T11:00:18+00:00
COLG,301031593921.36,1233.37,1233.37,1247.0,1229.0,1239.97,6.6,0.53,5813.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-06T11:00:18+00:00
ATLH,201726033291.45,1625.17,1632.88,1640.0,1625.0,1625.67,0.5,0.03,11018.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-06T11:00:18+00:00
IBFL,86330259819.84999,282.8,281.0,294.94,274.99,278.03,-4.77,-1.69,3460.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-06T11:00:18+00:00
JDWS,52366454463.96,907.6,919.99,919.99,900.0,906.36,-1.24,-0.14,100.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-06T11:00:18+00:00
PSEL,28466524570.0,875.81,888.95,888.95,861.01,875.24,-0.57,-0.06,334.0,Pakistan Services Limited,MISC.,2026-08-06T11:00:18+00:00
NESTLE,344592441990.72,7577.68,7664.94,7664.94,7556.15,7598.58,20.9,0.28,335.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-06T11:00:18+00:00
RMPL,87473603292.0,9293.81,9398.0,9550.0,9398.0,9470.53,176.72,1.9,107.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-06T11:00:18+00:00
UPFL,160592355652.0,25300.0,25300.0,25300.0,25207.0,25211.0,-89.0,-0.35,20.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-06T11:00:18+00:00
