symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc,market_state,market_state_at_karachi
UBL,1036933865842.5,425.53,423.0,423.0,411.11,414.07,-11.46,-2.69,1746351.0,United Bank Limited,COMMERCIAL BANKS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
CPHL,16394375712.000002,71.08,70.21,72.9,70.0,71.76,0.68,0.96,642902.0,Citi Pharma Ltd.,PHARMA,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
ENGROH,314641735392.31995,264.12,262.99,263.88,261.0,261.28,-2.84,-1.07,1303500.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
NML,45046972525.76,133.56,132.7,133.85,127.0,128.12,-5.44,-4.07,1475121.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
AICL,32133500000.0,97.43,98.26,99.57,91.2,91.81,-5.62,-5.77,1722822.0,Adamjee Insurance Company Limited,INSURANCE,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
HUMNL,11408040000.0,10.17,10.17,10.4,9.93,10.06,-0.11,-1.08,6530195.0,Hum Network Limited,TECH & COMMUNICATION,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
LUCK,595053700000.0,416.68,414.65,414.65,404.0,406.18,-10.5,-2.52,975763.0,Lucky Cement Limited,CEMENT,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
YOUW,792821499.9999999,4.77,4.8,4.9,4.56,4.6,-0.17,-3.56,831028.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
EFERT,249781101087.5,189.19,188.5,190.01,186.17,187.06,-2.13,-1.13,427992.0,Engro Fertilizers Limited,FERTILIZER,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
KAPCO,22675323153.280003,26.0,26.01,26.02,25.74,25.76,-0.24,-0.92,474681.0,Kot Addu Power Company Limited,POWER GENERATION,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
MEBL,998005155336.96,554.09,552.8,570.0,540.5,552.27,-1.82,-0.33,936384.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
ATRL,119196967500.0,1095.05,1070.6,1170.01,1070.6,1118.0,22.95,2.1,1436591.0,Attock Refinery Limited,REFINERY,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
FATIMA,300636000000.0,150.02,150.0,152.0,140.0,143.16,-6.86,-4.57,1195050.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
ILP,136764792792.76,100.95,101.05,101.05,97.21,97.57,-3.38,-3.35,619697.0,Interloop Limited,TEXTILE COMPOSITE,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
FFC,770035737728.8201,541.37,538.95,540.95,532.0,535.11,-6.26,-1.16,684779.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
KTML,56943369971.2,42.08,41.95,44.1,41.5,42.29,0.21,0.5,533030.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
MARI,770079271500.0,649.6,649.6,650.0,640.0,641.4,-8.2,-1.26,330008.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
FABL,138049676004.96,91.31,91.31,92.08,90.5,90.96,-0.35,-0.38,355540.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
GAL,32294196349.999996,594.49,575.11,591.89,564.6,566.54,-27.95,-4.7,364953.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
JVDC,52760597722.91,139.68,138.9,139.5,136.05,138.53,-1.15,-0.82,258070.0,Javedan Corporation Limited,PROPERTY,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
ISL,33786450000.0,81.89,81.49,81.84,77.2,77.67,-4.22,-5.15,340545.0,International Steels Limited,ENGINEERING,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
AIRLINK,48661595028.409996,125.79,125.4,125.4,122.11,123.11,-2.68,-2.13,529307.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
GHGL,39058858720.66,40.5,40.06,40.8,39.0,39.07,-1.43,-3.53,273771.0,Ghani Glass Limited,GLASS & CERAMICS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
BAHL,166924983679.61,152.91,153.49,153.5,149.51,150.19,-2.72,-1.78,567102.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
DCR,88948000000.0,40.21,40.2,40.3,39.9,40.0,-0.21,-0.52,308545.0,Dolmen City REIT,REIT,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
HCAR,30496368000.0,220.93,220.0,220.0,212.99,213.56,-7.37,-3.34,128881.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
AGP,42999600000.0,155.7,155.7,155.75,152.0,153.57,-2.13,-1.37,103125.0,AGP Limited,PHARMA,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
KOHC,80889777615.15,90.18,88.7,90.0,87.0,87.99,-2.19,-2.43,132780.0,Kohat Cement Company Limited,CEMENT,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
POL,204074788469.76,715.84,715.8,720.75,714.8,718.94,3.1,0.43,110944.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
HMB,102362657281.2,98.46,98.47,99.4,97.25,97.69,-0.77,-0.78,132374.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
CHCC,50487565624.3,269.84,267.99,267.99,259.0,259.85,-9.99,-3.7,329545.0,Cherat Cement Company Limited,CEMENT,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
MCB,456449562511.02,392.23,392.23,392.23,384.0,385.17,-7.06,-1.8,1107317.0,MCB Bank Limited,COMMERCIAL BANKS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
MEHT,4027500000.0,137.33,135.02,136.9,133.2,134.25,-3.08,-2.24,27662.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
INIL,20585439527.4,160.29,160.69,163.48,155.11,156.09,-4.2,-2.62,197790.0,International Industries Limited,ENGINEERING,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
MTL,120619360918.31999,302.93,302.0,309.94,298.1,302.28,-0.65,-0.21,359945.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
GLAXO,95562476109.45999,305.87,305.5,307.0,299.8,300.07,-5.8,-1.9,367867.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
GHNI,49359363154.920006,1192.49,1170.0,1190.0,1153.21,1158.43,-34.06,-2.86,158489.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
HGFA,3832920000.0,13.85,13.9,13.97,13.44,13.52,-0.33,-2.38,16910.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
ABL,193586181699.8,170.21,170.9,172.45,168.0,169.06,-1.15,-0.68,22225.0,Allied Bank Limited,COMMERCIAL BANKS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
PIOC,54656542571.66,247.55,245.01,245.01,240.0,240.62,-6.93,-2.8,166621.0,Pioneer Cement Limited,CEMENT,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
SAZEW,107599250716.48999,1819.96,1818.0,1818.0,1768.0,1780.09,-39.87,-2.19,99467.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
PGLC,780159404.6999999,16.32,16.25,17.0,15.76,15.77,-0.55,-3.37,15351.0,Pak-Gulf Leasing Company Limited,LEASING,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
TGL,28157943597.4,171.13,171.11,171.11,160.12,163.55,-7.58,-4.43,160896.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
NATF,82555434635.0,359.85,358.0,359.98,353.5,354.14,-5.71,-1.59,49884.0,National Foods Limited,FOOD & PERSONAL CARE,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
LCI,99798571477.5,219.26,219.85,219.85,216.0,216.11,-3.15,-1.44,42211.0,Lucky Core Industries Limited,CHEMICAL,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
SRVI,82881251250.0,180.89,178.0,180.0,170.65,176.39,-4.5,-2.49,308557.0,Service Industries Limited,LEATHER & TANNERIES,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
INDU,142005048000.0,1833.2,1833.0,1853.0,1799.0,1806.68,-26.52,-1.45,14619.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
APL,71819136000.0,576.38,574.95,584.0,570.01,577.25,0.87,0.15,37213.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
GADT,8331513250.92,301.15,298.0,301.0,295.0,297.24,-3.91,-1.3,2147.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
ABOT,88924802312.64,917.92,917.99,920.0,907.0,908.32,-9.6,-1.05,29791.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
HALEON,81295526351.08,698.06,695.0,707.0,693.0,694.51,-3.55,-0.51,9155.0,Haleon Pakistan Limited,PHARMA,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
PABC,35078055793.56,97.2,104.4,104.4,92.17,97.14,-0.06,-0.06,41093.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
FHAM,3406929570.0,31.19,31.13,32.44,28.4,30.74,-0.45,-1.44,43601.0,First Habib Modaraba,MODARABAS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
SHFA,28028625278.37,445.0,448.0,453.0,436.0,443.39,-1.61,-0.36,104718.0,Shifa International Hospitals Limited,MISC.,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
SCBPL,231946658608.11,60.15,58.01,61.99,58.01,59.91,-0.24,-0.4,5566.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
HINOON,48823113944.64,924.6,925.5,929.98,915.0,921.48,-3.12,-0.34,3568.0,Highnoon Laboratories Limited,PHARMA,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
THALL,42589324375.200005,549.75,542.53,564.0,522.0,525.6,-24.15,-4.39,21090.0,Thal Limited,AUTO PARTS,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
BWCL,261880184821.43,448.3,447.99,447.99,438.0,439.21,-9.09,-2.03,26891.0,Bestway Cement Limited,CEMENT,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
MUREB,24959511069.75,908.55,940.0,940.0,865.02,902.25,-6.3,-0.69,1756.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
PAKT,337067849909.76,1337.39,1337.0,1337.0,1310.0,1319.28,-18.11,-1.35,22413.0,Pakistan Tobacco Company Limited,TOBACCO,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
SSOM,2344218536.0,417.59,420.0,424.94,410.0,414.29,-3.3,-0.79,2250.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
COLG,285829130626.8,1177.64,1179.0,1181.0,1170.0,1177.35,-0.29,-0.02,2616.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
BNWM,598893750.0,62.95,64.79,64.79,62.7,63.0,0.05,0.08,2476.0,Bannu Woollen Mills Limited,WOOLLEN,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
PKGS,64976218022.880005,735.17,746.99,746.99,715.0,726.97,-8.2,-1.11,475.0,Packages Limited,PAPER & PACKAGING,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
ATLH,196116017750.1,1582.6,1588.98,1598.0,1575.1,1580.46,-2.14,-0.13,2460.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
PSEL,38906158335.0,1087.47,1080.0,1196.22,1080.0,1196.22,108.75,10.0,16894.0,Pakistan Services Limited,MISC.,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
IBFL,72102829308.95,247.0,247.5,247.5,231.0,232.21,-14.79,-5.99,1931.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
NESTLE,340518688860.0,7424.22,7360.12,7518.0,7360.12,7508.75,84.53,1.14,221.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
JDWS,50982703433.009995,882.41,796.14,904.99,796.14,882.41,0.0,0.0,31.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
UPFL,153574091973.04,24797.77,24700.0,25497.0,23300.0,24109.22,-688.55,-2.78,80.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
RMPL,84051886548.0,9091.0,9100.01,9137.99,9100.0,9100.07,9.07,0.1,8.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-09-14T11:00:15+00:00,Closed,"Sep 14, 2026 3:59 PM"
