symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
PPL,654828050101.6799,237.89,239.26,241.75,235.01,240.66,2.77,1.16,8164123.0,Pakistan Petroleum Limited,OIL & GAS EXPLORATION,2026-08-21T12:00:16+00:00
DGKC,92819911890.42001,211.64,212.25,213.98,210.0,211.86,0.22,0.1,2539244.0,D.G. Khan Cement Company Limited,CEMENT,2026-08-21T12:00:16+00:00
HUBC,268459074624.0,204.41,205.0,208.7,199.99,206.96,2.55,1.25,8087814.0,The Hub Power Company Limited,POWER GENERATION,2026-08-21T12:00:16+00:00
BAFL,177651879004.16,56.75,56.89,56.89,56.0,56.32,-0.43,-0.76,3516091.0,Bank Alfalah Limited,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
PSO,176263750485.0,371.88,374.0,377.25,367.1,375.45,3.57,0.96,4134446.0,Pakistan State Oil Company Limited,OIL & GAS MKTNG,2026-08-21T12:00:16+00:00
PTC,268104960000.00003,70.5,70.5,71.89,69.65,71.04,0.54,0.77,2448801.0,Pakistan Telecommunication Company Ltd,TECH & COMMUNICATION,2026-08-21T12:00:16+00:00
OGDC,1401328491288.0,319.46,320.02,328.5,317.0,325.82,6.36,1.99,7375968.0,Oil & Gas Development Company Limited,OIL & GAS EXPLORATION,2026-08-21T12:00:16+00:00
AKBL,150451750678.67,104.56,105.2,105.2,100.0,103.81,-0.75,-0.72,3816437.0,Askari Bank Limited,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
TRG,32805248499.75,61.91,62.08,62.29,59.72,60.15,-1.76,-2.84,3813016.0,TRG Pakistan Limited,TECH & COMMUNICATION,2026-08-21T12:00:16+00:00
NBP,430949005326.72003,204.26,204.5,205.8,197.1,202.56,-1.7,-0.83,2506838.0,National Bank of Pakistan,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
SNGP,65000865995.85,101.96,102.49,103.3,100.44,102.49,0.53,0.52,2962148.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-08-21T12:00:16+00:00
AHCL,68399212363.399994,16.18,16.38,16.44,16.08,16.22,0.04,0.25,1107049.0,Arif Habib Corporation Limited,FERTILIZER,2026-08-21T12:00:16+00:00
FFL,40596606169.29,16.14,16.1,16.4,15.97,16.11,-0.03,-0.19,1635307.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-08-21T12:00:16+00:00
NPL,23830156050.0,67.48,67.48,67.89,66.5,67.3,-0.18,-0.27,771896.0,Nishat Power Limited,POWER GENERATION,2026-08-21T12:00:16+00:00
HBL,464581526333.76,317.14,318.99,320.89,313.3,316.72,-0.42,-0.13,1027545.0,Habib Bank Limited,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
NML,50472158180.4,143.55,144.49,144.89,143.0,143.55,0.0,0.0,478463.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-08-21T12:00:16+00:00
YOUW,892785950.0,5.18,5.24,5.25,5.14,5.18,0.0,0.0,1205364.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-08-21T12:00:16+00:00
UBL,1117971323032.5,447.93,448.01,453.49,442.01,446.43,-1.5,-0.33,1896516.0,United Bank Limited,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
ENGROH,322324735514.04004,268.41,269.48,270.8,266.0,267.66,-0.75,-0.28,1262393.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-08-21T12:00:16+00:00
SEARL,51569123785.3,88.55,88.66,88.9,87.35,87.67,-0.88,-0.99,1507752.0,The Searle Company Limited,PHARMA,2026-08-21T12:00:16+00:00
LUCK,645200650000.0,436.66,437.2,441.5,434.0,440.41,3.75,0.86,581614.0,Lucky Cement Limited,CEMENT,2026-08-21T12:00:16+00:00
POWER,28094700317.67,21.81,21.99,22.07,21.25,21.77,-0.04,-0.18,299272.0,Power Cement Limited,CEMENT,2026-08-21T12:00:16+00:00
SYS,189789225272.35,128.52,128.55,129.7,128.06,128.81,0.29,0.23,740936.0,Systems Limited,TECH & COMMUNICATION,2026-08-21T12:00:16+00:00
FFC,783174020110.88,543.53,545.95,546.74,542.0,544.24,0.71,0.13,372619.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-21T12:00:16+00:00
MEBL,1029900407644.1599,568.09,568.1,574.44,567.0,569.92,1.83,0.32,379873.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
GAL,35075348325.0,615.34,615.0,625.0,608.11,615.33,-0.01,0.0,312383.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-21T12:00:16+00:00
AICL,30187500000.0,84.11,84.6,87.0,84.1,86.25,2.14,2.54,596303.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-21T12:00:16+00:00
KAPCO,24585472658.04,27.9,27.94,28.04,27.85,27.93,0.03,0.11,359687.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-21T12:00:16+00:00
HUMNL,11838960000.0,10.46,10.46,10.98,10.01,10.44,-0.02,-0.19,1171454.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-21T12:00:16+00:00
FATIMA,334929000000.0,156.15,156.14,160.44,156.14,159.49,3.34,2.14,1616746.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-21T12:00:16+00:00
EFERT,245708437993.75,183.23,183.23,184.5,182.0,184.01,0.78,0.43,355603.0,Engro Fertilizers Limited,FERTILIZER,2026-08-21T12:00:16+00:00
AIRLINK,52124153491.97,131.71,131.8,132.78,131.0,131.87,0.16,0.12,258172.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-21T12:00:16+00:00
ATRL,119140460887.5,1063.37,1070.02,1125.0,1070.02,1117.47,54.1,5.09,1156776.0,Attock Refinery Limited,REFINERY,2026-08-21T12:00:16+00:00
FABL,145805105252.81998,95.85,96.0,96.9,95.75,96.07,0.22,0.23,399974.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
CPHL,16769052080.000002,72.95,73.0,74.75,73.0,73.4,0.45,0.62,3098751.0,Citi Pharma Ltd.,PHARMA,2026-08-21T12:00:16+00:00
JVDC,55323788531.21999,141.87,142.4,146.0,140.05,145.26,3.39,2.39,388298.0,Javedan Corporation Limited,PROPERTY,2026-08-21T12:00:16+00:00
MARI,810492224849.9999,667.67,667.98,677.99,665.0,675.06,7.39,1.11,500451.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-21T12:00:16+00:00
KTML,54142655628.8,41.3,41.7,42.0,38.81,40.21,-1.09,-2.64,1349590.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-21T12:00:16+00:00
ILP,140227015178.72,100.6,100.6,102.5,99.9,100.04,-0.56,-0.56,1744510.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-21T12:00:16+00:00
HCAR,32586960000.0,231.03,232.9,232.9,227.8,228.2,-2.83,-1.22,174303.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-21T12:00:16+00:00
ISL,39524100000.0,91.12,92.24,93.7,90.5,90.86,-0.26,-0.29,694750.0,International Steels Limited,ENGINEERING,2026-08-21T12:00:16+00:00
KOHC,88271808689.7,96.19,96.98,97.5,95.51,96.02,-0.17,-0.18,292021.0,Kohat Cement Company Limited,CEMENT,2026-08-21T12:00:16+00:00
BAHL,189220177584.75,171.27,173.8,173.8,167.51,170.25,-1.02,-0.6,680391.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
DCR,87102329000.0,39.04,39.02,39.4,38.97,39.17,0.13,0.33,276889.0,Dolmen City REIT,REIT,2026-08-21T12:00:16+00:00
GHGL,40928325467.72,40.8,41.49,41.49,40.5,40.94,0.14,0.34,115367.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-21T12:00:16+00:00
PIOC,60605569460.33,265.17,266.0,274.0,263.5,266.81,1.64,0.62,43286.0,Pioneer Cement Limited,CEMENT,2026-08-21T12:00:16+00:00
GHNI,54570424776.12,1281.4,1281.98,1300.0,1265.0,1280.73,-0.67,-0.05,73841.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-21T12:00:16+00:00
HMB,113406801080.40001,109.03,109.03,110.85,107.65,108.23,-0.8,-0.73,331375.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
MCB,480233716831.44,405.45,404.5,409.0,401.55,405.24,-0.21,-0.05,76004.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
AGP,49823200000.0,180.35,181.11,182.0,175.5,177.94,-2.41,-1.34,510220.0,AGP Limited,PHARMA,2026-08-21T12:00:16+00:00
CHCC,59143409567.2,309.28,310.0,313.0,300.0,304.4,-4.88,-1.58,178452.0,Cherat Cement Company Limited,CEMENT,2026-08-21T12:00:16+00:00
MTL,119330487900.7,298.17,299.8,300.99,296.0,299.05,0.88,0.3,97037.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-21T12:00:16+00:00
MEHT,4391100000.0,145.03,149.98,149.98,145.0,146.37,1.34,0.92,327510.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-21T12:00:16+00:00
POL,203751193651.19998,718.04,719.98,719.98,709.0,717.8,-0.24,-0.03,378874.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-21T12:00:16+00:00
GLAXO,110176939496.87999,340.54,343.99,346.9,341.02,345.96,5.42,1.59,140389.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-21T12:00:16+00:00
SAZEW,113003724089.5,1880.04,1895.0,1909.0,1863.3,1869.5,-10.54,-0.56,200261.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-21T12:00:16+00:00
HGFA,4178790000.0,14.87,15.09,15.09,14.5,14.74,-0.13,-0.87,18525.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-21T12:00:16+00:00
TGL,31026248949.48,181.01,181.9,183.0,179.0,180.21,-0.8,-0.44,84894.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-21T12:00:16+00:00
NATF,87441530275.0,369.45,370.02,375.55,369.52,375.1,5.65,1.53,77932.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-21T12:00:16+00:00
INIL,23426174791.8,164.55,166.01,181.01,166.0,177.63,13.08,7.95,3245531.0,International Industries Limited,ENGINEERING,2026-08-21T12:00:16+00:00
LCI,103534495050.0,224.0,223.01,224.9,223.0,224.2,0.2,0.09,28058.0,Lucky Core Industries Limited,CHEMICAL,2026-08-21T12:00:16+00:00
PGLC,959244822.9,17.63,19.35,19.39,16.55,19.39,1.76,9.98,349369.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-21T12:00:16+00:00
INDU,153856356000.0,1957.29,1974.0,1974.0,1950.0,1957.46,0.17,0.01,108986.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-21T12:00:16+00:00
ABL,201292528575.69998,176.0,177.96,177.96,175.0,175.79,-0.21,-0.12,60796.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
GADT,8948164076.92,317.08,323.0,323.0,312.06,319.24,2.16,0.68,3828.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-21T12:00:16+00:00
APL,69791155200.0,564.85,566.0,567.02,555.11,560.95,-3.9,-0.69,12796.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-21T12:00:16+00:00
PABC,36638043450.84,101.93,102.0,102.9,100.57,101.46,-0.47,-0.46,28636.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-21T12:00:16+00:00
SHFA,31138140778.14,487.63,498.0,500.25,480.0,492.58,4.95,1.02,6629.0,Shifa International Hospitals Limited,MISC.,2026-08-21T12:00:16+00:00
HALEON,85466178471.12,721.16,726.0,734.0,711.0,730.14,8.98,1.24,19063.0,Haleon Pakistan Limited,PHARMA,2026-08-21T12:00:16+00:00
SCBPL,256724802742.51,65.74,65.01,67.0,65.0,66.31,0.57,0.87,18978.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-21T12:00:16+00:00
FHAM,3616399215.0000005,32.28,32.3,32.83,31.76,32.63,0.35,1.08,5565.0,First Habib Modaraba,MODARABAS,2026-08-21T12:00:16+00:00
HINOON,52317367064.24,977.3,977.4,993.77,977.4,987.43,10.13,1.04,4995.0,Highnoon Laboratories Limited,PHARMA,2026-08-21T12:00:16+00:00
ABOT,89100043853.22,904.28,905.01,912.4,901.55,910.11,5.83,0.65,22939.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-21T12:00:16+00:00
SSOM,2598450448.0,464.46,466.12,469.0,456.03,459.22,-5.24,-1.13,10603.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-21T12:00:16+00:00
BWCL,299652798624.48,499.33,501.7,503.89,498.02,502.56,3.23,0.65,24867.0,Bestway Cement Limited,CEMENT,2026-08-21T12:00:16+00:00
SRVI,107319450000.0,2193.13,2222.0,2289.98,2190.0,2284.0,90.87,4.14,72789.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-21T12:00:16+00:00
PAKT,352578878022.08,1377.59,1375.0,1380.0,1350.0,1379.99,2.4,0.17,9060.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-21T12:00:16+00:00
MUREB,25644185937.0,910.15,927.0,930.0,901.12,927.0,16.85,1.85,105862.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-21T12:00:16+00:00
THALL,42226310347.04,548.88,554.0,554.0,506.0,521.12,-27.76,-5.06,93970.0,Thal Limited,AUTO PARTS,2026-08-21T12:00:16+00:00
BNWM,664486875.0,68.9,69.8,71.0,68.0,69.9,1.0,1.45,4672.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-21T12:00:16+00:00
COLG,295042376906.39996,1224.69,1225.0,1225.0,1213.0,1215.3,-9.39,-0.77,6093.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-21T12:00:16+00:00
PKGS,71836988749.92,794.9,799.99,820.0,790.12,803.73,8.83,1.11,10225.0,Packages Limited,PAPER & PACKAGING,2026-08-21T12:00:16+00:00
ATLH,198943981788.75,1605.27,1602.52,1607.99,1600.0,1603.25,-2.02,-0.13,2684.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-21T12:00:16+00:00
IBFL,82321614514.4,266.37,288.98,288.98,265.0,265.12,-1.25,-0.47,996.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-21T12:00:16+00:00
PSEL,29809776095.0,916.54,903.55,924.85,903.55,916.54,0.0,0.0,10.0,Pakistan Services Limited,MISC.,2026-08-21T12:00:16+00:00
JDWS,52226057177.729996,915.24,918.5,945.0,900.0,903.93,-11.31,-1.24,438.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-21T12:00:16+00:00
NESTLE,341028871680.0,7483.49,7465.01,7542.84,7465.01,7520.0,36.51,0.49,80.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-21T12:00:16+00:00
RMPL,85908402948.0,9283.0,9284.0,9361.0,9284.0,9301.07,18.07,0.19,21.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-21T12:00:16+00:00
UPFL,160667520849.6,25160.0,25150.01,25275.0,25025.0,25222.8,62.8,0.25,12.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-21T12:00:16+00:00
