symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
DGKC,93621669837.93,210.69,210.0,215.0,209.0,213.69,3.0,1.42,4567270.0,D.G. Khan Cement Company Limited,CEMENT,2026-08-19T11:00:16+00:00
PPL,643427196075.5599,233.06,237.0,243.5,235.05,236.47,3.41,1.46,16431717.0,Pakistan Petroleum Limited,OIL & GAS EXPLORATION,2026-08-19T11:00:16+00:00
BAFL,179008241006.5,57.35,57.4,57.48,56.5,56.75,-0.6,-1.05,2434687.0,Bank Alfalah Limited,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
HUBC,268407188447.99997,207.89,208.0,210.5,206.0,206.92,-0.97,-0.47,3426206.0,The Hub Power Company Limited,POWER GENERATION,2026-08-19T11:00:16+00:00
PTC,270218399999.99997,70.09,70.5,72.5,69.7,71.6,1.51,2.15,8891740.0,Pakistan Telecommunication Company Ltd,TECH & COMMUNICATION,2026-08-19T11:00:16+00:00
PSO,176451539805.0,376.11,385.0,387.99,373.0,375.85,-0.26,-0.07,9055668.0,Pakistan State Oil Company Limited,OIL & GAS MKTNG,2026-08-19T11:00:16+00:00
AKBL,152321346655.69998,104.08,104.08,106.19,103.6,105.1,1.02,0.98,3136392.0,Askari Bank Limited,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
OGDC,1351953833256.0,314.95,316.1,319.75,313.21,314.34,-0.61,-0.19,4560170.0,Oil & Gas Development Company Limited,OIL & GAS EXPLORATION,2026-08-19T11:00:16+00:00
NBP,432927592288.38,205.43,204.5,208.5,202.5,203.49,-1.94,-0.94,2097803.0,National Bank of Pakistan,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
AHCL,69284775532.1,16.49,16.69,16.69,16.3,16.43,-0.06,-0.36,1650124.0,Arif Habib Corporation Limited,FERTILIZER,2026-08-19T11:00:16+00:00
FFL,40521007275.119995,16.12,16.12,16.3,16.04,16.08,-0.04,-0.25,2249311.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-08-19T11:00:16+00:00
SNGP,64918417829.4,103.84,104.1,106.6,101.14,102.36,-1.48,-1.42,4315958.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-08-19T11:00:16+00:00
TRG,32707078180.05,58.88,59.49,60.25,58.4,59.97,1.09,1.85,2663492.0,TRG Pakistan Limited,TECH & COMMUNICATION,2026-08-19T11:00:16+00:00
NPL,24159458355.0,68.71,68.5,69.45,67.91,68.23,-0.48,-0.7,1126485.0,Nishat Power Limited,POWER GENERATION,2026-08-19T11:00:16+00:00
HBL,469920869462.88,325.45,325.45,326.01,318.06,320.36,-5.09,-1.56,630290.0,Habib Bank Limited,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
NML,51136681893.12,146.85,147.15,148.5,144.49,145.44,-1.41,-0.96,1395022.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-08-19T11:00:16+00:00
SEARL,52122049259.9,89.52,89.52,90.1,88.12,88.61,-0.91,-1.02,1218638.0,The Searle Company Limited,PHARMA,2026-08-19T11:00:16+00:00
YOUW,891062425.0,5.2,5.28,5.28,5.1,5.17,-0.03,-0.58,731051.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-08-19T11:00:16+00:00
UBL,1136077034265.0,461.98,458.5,461.5,452.0,453.66,-8.32,-1.8,2298632.0,United Bank Limited,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
LUCK,640498000000.0,439.3,439.3,443.21,435.0,437.2,-2.1,-0.48,981329.0,Lucky Cement Limited,CEMENT,2026-08-19T11:00:16+00:00
ENGROH,319133520729.94,268.75,268.0,269.0,264.0,265.01,-3.74,-1.39,2853920.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-08-19T11:00:16+00:00
SYS,187490714353.75,128.77,128.75,130.48,126.0,127.25,-1.52,-1.18,1460718.0,Systems Limited,TECH & COMMUNICATION,2026-08-19T11:00:16+00:00
POWER,28120510791.09,21.8,21.8,22.5,21.7,21.79,-0.01,-0.05,1261851.0,Power Cement Limited,CEMENT,2026-08-19T11:00:16+00:00
FFC,781231338707.1799,545.72,548.0,550.0,541.07,542.89,-2.83,-0.52,595755.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-19T11:00:16+00:00
MEBL,1017214590579.2,567.49,567.49,572.89,560.06,562.9,-4.59,-0.81,466878.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
AICL,29333500000.0,86.6,87.39,87.39,83.01,83.81,-2.79,-3.22,393096.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-19T11:00:16+00:00
GAL,35454414950.0,632.89,634.51,640.0,618.0,621.98,-10.91,-1.72,667654.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-19T11:00:16+00:00
KAPCO,24682300513.12,27.92,27.94,28.12,27.9,28.04,0.12,0.43,448550.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-19T11:00:16+00:00
HUMNL,11861640000.000002,10.41,10.4,10.58,10.35,10.46,0.05,0.48,183353.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-19T11:00:16+00:00
EFERT,247537798137.5,185.98,185.8,185.99,184.0,185.38,-0.6,-0.32,631338.0,Engro Fertilizers Limited,FERTILIZER,2026-08-19T11:00:16+00:00
AIRLINK,52938408107.83,133.11,132.71,136.0,132.71,133.93,0.82,0.62,401421.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-19T11:00:16+00:00
FABL,147307624813.56,96.93,97.6,97.6,96.91,97.06,0.13,0.13,694579.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
CPHL,16458344848.000002,72.66,72.87,73.14,71.91,72.04,-0.62,-0.85,961560.0,Citi Pharma Ltd.,PHARMA,2026-08-19T11:00:16+00:00
FATIMA,338625000000.0,159.59,160.0,166.5,160.0,161.25,1.66,1.04,1625320.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-19T11:00:16+00:00
ATRL,113442888487.5,1115.34,1116.0,1124.0,1055.0,1064.03,-51.31,-4.6,928208.0,Attock Refinery Limited,REFINERY,2026-08-19T11:00:16+00:00
JVDC,54543024614.87,142.82,143.0,145.0,141.11,143.21,0.39,0.27,312755.0,Javedan Corporation Limited,PROPERTY,2026-08-19T11:00:16+00:00
MARI,793275298200.0,667.32,667.32,675.0,658.99,660.72,-6.6,-0.99,724869.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-19T11:00:16+00:00
ILP,139778468148.96,100.89,100.75,102.0,99.1,99.72,-1.17,-1.16,441861.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-19T11:00:16+00:00
HCAR,33268116000.0,234.55,232.0,236.48,232.0,232.97,-1.58,-0.67,127563.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-19T11:00:16+00:00
KTML,55623802636.8,41.58,41.8,42.75,41.0,41.31,-0.27,-0.65,986353.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-19T11:00:16+00:00
KOHC,89255466628.65001,96.66,97.0,98.33,96.68,97.09,0.43,0.45,122134.0,Kohat Cement Company Limited,CEMENT,2026-08-19T11:00:16+00:00
BAHL,192976795500.97,174.06,173.05,176.97,172.26,173.63,-0.43,-0.25,191811.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
ISL,41459850000.0,91.19,91.1,96.93,91.1,95.31,4.12,4.52,3197895.0,International Steels Limited,ENGINEERING,2026-08-19T11:00:16+00:00
DCR,86457456000.0,38.87,38.8,38.98,38.68,38.88,0.01,0.03,313709.0,Dolmen City REIT,REIT,2026-08-19T11:00:16+00:00
GHGL,41068285545.04,41.01,41.5,41.5,40.71,41.08,0.07,0.17,218289.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-19T11:00:16+00:00
PIOC,60955378601.55,268.67,269.0,272.0,260.1,268.35,-0.32,-0.12,66496.0,Pioneer Cement Limited,CEMENT,2026-08-19T11:00:16+00:00
GHNI,55873403225.64,1321.37,1328.0,1344.88,1295.11,1311.31,-10.06,-0.76,118721.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-19T11:00:16+00:00
MCB,480447027632.52,407.26,407.0,409.5,404.0,405.42,-1.84,-0.45,78737.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
HMB,115209071226.0,109.99,111.97,111.98,109.85,109.95,-0.04,-0.04,167577.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
AGP,50755600000.0,179.56,180.0,185.99,180.0,181.27,1.71,0.95,502634.0,AGP Limited,PHARMA,2026-08-19T11:00:16+00:00
MTL,120451767522.84001,299.95,299.99,303.51,299.01,301.86,1.91,0.64,91079.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-19T11:00:16+00:00
CHCC,59916703818.44,313.71,315.0,318.0,307.0,308.38,-5.33,-1.7,214715.0,Cherat Cement Company Limited,CEMENT,2026-08-19T11:00:16+00:00
POL,202990461972.48,717.39,716.0,721.88,712.5,715.12,-2.27,-0.32,196704.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-19T11:00:16+00:00
MEHT,4212000000.0,142.16,140.0,143.97,139.55,140.4,-1.76,-1.24,77417.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-19T11:00:16+00:00
GLAXO,108419000122.31999,343.21,344.19,346.74,340.0,340.44,-2.77,-0.81,194033.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-19T11:00:16+00:00
SAZEW,105918248541.08,1779.13,1779.1,1779.1,1745.0,1752.28,-26.85,-1.51,212715.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-19T11:00:16+00:00
INIL,22032183531.6,165.05,166.0,170.94,165.0,167.06,2.01,1.22,357055.0,International Industries Limited,ENGINEERING,2026-08-19T11:00:16+00:00
HGFA,4235490000.0,14.95,15.49,15.5,14.85,14.94,-0.01,-0.07,76774.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-19T11:00:16+00:00
TGL,30974598793.079998,183.5,183.5,190.1,178.2,179.91,-3.59,-1.96,251178.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-19T11:00:16+00:00
NATF,85809723525.0,375.37,377.51,378.79,361.12,368.1,-7.27,-1.94,156402.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-19T11:00:16+00:00
LCI,103668415672.5,222.75,222.5,226.99,222.5,224.49,1.74,0.78,108856.0,Lucky Core Industries Limited,CHEMICAL,2026-08-19T11:00:16+00:00
ABL,203284957039.9,177.99,177.98,179.25,176.51,177.53,-0.46,-0.26,51157.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
GADT,9067289804.67,320.67,320.0,327.0,319.01,323.49,2.82,0.88,13252.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-19T11:00:16+00:00
INDU,154305162000.0,1964.05,1970.0,1977.99,1960.0,1963.17,-0.88,-0.04,283109.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-19T11:00:16+00:00
PGLC,793021893.3000001,16.38,16.55,16.56,15.5,16.03,-0.35,-2.14,82060.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-19T11:00:16+00:00
APL,69307176960.0,558.9,558.05,560.95,556.51,557.06,-1.84,-0.33,23527.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-19T11:00:16+00:00
SHFA,30435828983.010002,486.9,494.94,495.99,471.0,481.47,-5.43,-1.11,18363.0,Shifa International Hospitals Limited,MISC.,2026-08-19T11:00:16+00:00
PABC,37905533422.38,105.03,105.5,106.99,104.9,104.97,-0.06,-0.06,23442.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-19T11:00:16+00:00
HALEON,84993278258.8,730.57,733.2,737.0,720.0,726.1,-4.47,-0.61,21247.0,Haleon Pakistan Limited,PHARMA,2026-08-19T11:00:16+00:00
SCBPL,258931606204.47998,66.6,66.01,68.0,65.11,66.88,0.28,0.42,54773.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-19T11:00:16+00:00
ABOT,88110271800.0,896.88,900.0,913.98,899.0,900.0,3.12,0.35,9821.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-19T11:00:16+00:00
FHAM,3627482264.9999995,32.8,32.8,32.99,32.0,32.73,-0.07,-0.21,27663.0,First Habib Modaraba,MODARABAS,2026-08-19T11:00:16+00:00
HINOON,52087419247.12,989.29,990.0,1000.0,981.0,983.09,-6.2,-0.63,13575.0,Highnoon Laboratories Limited,PHARMA,2026-08-19T11:00:16+00:00
BWCL,298496068225.46,500.36,502.99,502.99,500.0,500.62,0.26,0.05,18304.0,Bestway Cement Limited,CEMENT,2026-08-19T11:00:16+00:00
SRVI,104353599000.0,2227.89,2212.0,2269.99,2212.0,2220.88,-7.01,-0.31,14468.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-19T11:00:16+00:00
SSOM,2550919888.0,450.0,454.49,454.49,446.2,450.82,0.82,0.18,2825.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-19T11:00:16+00:00
PAKT,351475144840.64,1379.95,1398.89,1398.89,1370.0,1375.67,-4.28,-0.31,4776.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-19T11:00:16+00:00
THALL,44778752732.54,559.77,564.0,566.98,550.0,552.62,-7.15,-1.28,13850.0,Thal Limited,AUTO PARTS,2026-08-19T11:00:16+00:00
PKGS,70091407036.8,779.59,784.0,794.0,784.0,784.2,4.61,0.59,7001.0,Packages Limited,PAPER & PACKAGING,2026-08-19T11:00:16+00:00
BNWM,664581937.5,66.99,67.8,72.89,65.59,69.91,2.92,4.36,50845.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-19T11:00:16+00:00
COLG,295894511147.27997,1228.47,1230.01,1230.01,1217.2,1218.81,-9.66,-0.79,11316.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-19T11:00:16+00:00
MUREB,24896991263.69,899.9,900.0,908.0,896.0,899.99,0.09,0.01,4489.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-19T11:00:16+00:00
ATLH,198700769436.15,1612.68,1612.68,1615.0,1600.12,1601.29,-11.39,-0.71,1913.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-19T11:00:16+00:00
IBFL,82293668884.84999,265.03,280.0,280.0,265.05,265.03,0.0,0.0,43.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-19T11:00:16+00:00
PSEL,29900193510.0,919.16,933.9,933.9,918.0,919.32,0.16,0.02,36.0,Pakistan Services Limited,MISC.,2026-08-19T11:00:16+00:00
JDWS,51499804548.96,888.55,868.0,898.99,860.0,891.36,2.81,0.32,550.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-19T11:00:16+00:00
NESTLE,338997210316.8,7512.31,7540.0,7579.84,7300.0,7475.2,-37.11,-0.49,567.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-19T11:00:16+00:00
RMPL,85963359528.0,9263.67,9497.0,9497.0,9201.0,9307.02,43.35,0.47,43.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-19T11:00:16+00:00
UPFL,160993470270.04,25198.09,25200.0,25295.0,25051.0,25273.97,75.88,0.3,24.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-19T11:00:16+00:00
