symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
HUBC,271974363047.99997,210.76,210.71,211.49,209.0,209.67,-1.09,-0.52,2360932.0,The Hub Power Company Limited,POWER GENERATION,2026-08-31T17:23:06+00:00
PSO,170813165472.0,361.14,360.88,368.9,357.51,363.84,2.7,0.75,2541456.0,Pakistan State Oil Company Limited,OIL & GAS MKTNG,2026-08-31T17:23:06+00:00
OGDC,1413715165080.0,325.2,325.5,329.99,323.1,328.7,3.5,1.08,2824524.0,Oil & Gas Development Company Limited,OIL & GAS EXPLORATION,2026-08-31T17:23:06+00:00
PTC,261991080000.0,69.64,69.64,70.2,68.5,69.42,-0.22,-0.32,869575.0,Pakistan Telecommunication Company Ltd,TECH & COMMUNICATION,2026-08-31T17:23:06+00:00
TRG,30890927265.6,54.99,55.0,57.0,54.71,56.64,1.65,3.0,6570328.0,TRG Pakistan Limited,TECH & COMMUNICATION,2026-08-31T17:23:06+00:00
BAFL,185096098365.84,58.29,57.7,59.35,57.7,58.68,0.39,0.67,2732792.0,Bank Alfalah Limited,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
AKBL,154118477672.38,107.39,107.18,107.35,105.5,106.34,-1.05,-0.98,727216.0,Askari Bank Limited,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
SNGP,64601309496.9,100.97,101.25,102.4,100.18,101.86,0.89,0.88,1419880.0,Sui Northern Gas Pipelines Limited,OIL & GAS MKTNG,2026-08-31T17:23:06+00:00
NBP,398015106222.96,188.95,189.05,189.8,186.0,187.08,-1.87,-0.99,2396780.0,National Bank of Pakistan,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
NPL,24141753930.000004,65.86,66.0,69.45,65.22,68.18,2.32,3.52,3701398.0,Nishat Power Limited,POWER GENERATION,2026-08-31T17:23:06+00:00
FFL,39336624599.79,15.73,15.7,15.75,15.55,15.61,-0.12,-0.76,2585073.0,Fauji Foods Limited,FOOD & PERSONAL CARE,2026-08-31T17:23:06+00:00
AHCL,68357042688.700005,16.11,16.05,16.35,15.92,16.21,0.1,0.62,1222680.0,Arif Habib Corporation Limited,FERTILIZER,2026-08-31T17:23:06+00:00
HBL,466532440169.4,325.79,325.0,325.0,317.0,318.05,-7.74,-2.38,1780414.0,Habib Bank Limited,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
YOUW,885891850.0,5.15,5.15,5.34,5.1,5.14,-0.01,-0.19,2378517.0,Yousaf Weaving Mills Limited,TEXTILE WEAVING,2026-08-31T17:23:06+00:00
NML,50581154133.28001,143.34,142.7,146.4,142.25,143.86,0.52,0.36,987689.0,Nishat Mills Limited,TEXTILE COMPOSITE,2026-08-31T17:23:06+00:00
UBL,1128814715790.0,458.7,457.99,457.99,448.6,450.76,-7.94,-1.73,1000114.0,United Bank Limited,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
POWER,29540086829.190002,23.36,23.75,23.8,22.78,22.89,-0.47,-2.01,2620341.0,Power Cement Limited,CEMENT,2026-08-31T17:23:06+00:00
SEARL,51033844868.4,88.52,88.32,88.88,86.5,86.76,-1.76,-1.99,2388329.0,The Searle Company Limited,PHARMA,2026-08-31T17:23:06+00:00
SYS,183497788334.90002,130.82,131.0,132.4,122.8,124.54,-6.28,-4.8,4946062.0,Systems Limited,TECH & COMMUNICATION,2026-08-31T17:23:06+00:00
LUCK,640688450000.0,442.05,442.0,443.5,435.95,437.33,-4.72,-1.07,1079351.0,Lucky Cement Limited,CEMENT,2026-08-31T17:23:06+00:00
ENGROH,318952885930.84,265.85,265.0,266.0,263.0,264.86,-0.99,-0.37,859185.0,Engro Holdings Limited,INV. BANKS / SECURITIES,2026-08-31T17:23:06+00:00
AICL,32938500000.0,93.89,93.8,96.0,91.15,94.11,0.22,0.23,815567.0,Adamjee Insurance Company Limited,INSURANCE,2026-08-31T17:23:06+00:00
CPHL,17171143792.0,75.55,75.02,76.25,74.02,75.16,-0.39,-0.52,634669.0,Citi Pharma Ltd.,PHARMA,2026-08-31T17:23:06+00:00
FFC,795348156907.4,550.03,549.0,555.0,546.0,552.7,2.67,0.49,568749.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-08-31T17:23:06+00:00
MEBL,1044772811411.2,574.34,573.99,580.0,568.0,578.15,3.81,0.66,779420.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
HUMNL,11872980000.0,10.06,10.1,10.7,10.1,10.47,0.41,4.08,6924655.0,Hum Network Limited,TECH & COMMUNICATION,2026-08-31T17:23:06+00:00
ATRL,127671893212.5,1104.08,1104.1,1206.0,1104.1,1197.49,93.41,8.46,2137514.0,Attock Refinery Limited,REFINERY,2026-08-31T17:23:06+00:00
EFERT,242156541656.25,182.61,182.49,183.98,180.01,181.35,-1.26,-0.69,665969.0,Engro Fertilizers Limited,FERTILIZER,2026-08-31T17:23:06+00:00
AIRLINK,52958171569.38,133.41,133.0,136.99,131.8,133.98,0.57,0.43,1012927.0,Air Link Communication Limited,TECH & COMMUNICATION,2026-08-31T17:23:06+00:00
FATIMA,325521000000.0,156.7,156.0,157.0,154.4,155.01,-1.69,-1.08,1695746.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-08-31T17:23:06+00:00
KTML,57791663257.600006,43.19,43.99,43.99,42.55,42.92,-0.27,-0.62,355515.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-08-31T17:23:06+00:00
KAPCO,24180556173.16,27.5,27.52,27.72,27.4,27.47,-0.03,-0.11,322541.0,Kot Addu Power Company Limited,POWER GENERATION,2026-08-31T17:23:06+00:00
FABL,145850636148.6,96.42,96.42,97.1,95.9,96.1,-0.32,-0.33,321637.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
GAL,36561403500.0,635.29,634.0,644.0,630.1,641.4,6.11,0.96,301642.0,Ghandhara Automobiles Limited,AUTO ASSEMBLER,2026-08-31T17:23:06+00:00
MARI,796324879350.0,664.7,668.0,668.87,660.19,663.26,-1.44,-0.22,371066.0,Mari Energies Limited,OIL & GAS EXPLORATION,2026-08-31T17:23:06+00:00
ILP,152323767887.56,104.68,105.0,109.94,103.12,108.67,3.99,3.81,1767235.0,Interloop Limited,TEXTILE COMPOSITE,2026-08-31T17:23:06+00:00
ISL,40024350000.0,91.69,91.2,92.48,90.75,92.01,0.32,0.35,196560.0,International Steels Limited,ENGINEERING,2026-08-31T17:23:06+00:00
JVDC,54897224830.579994,144.94,144.95,147.99,143.05,144.14,-0.8,-0.55,974227.0,Javedan Corporation Limited,PROPERTY,2026-08-31T17:23:06+00:00
HCAR,35287308000.0,238.08,238.0,253.9,235.1,247.11,9.03,3.79,2974188.0,Honda Atlas Cars (Pakistan) Limited,AUTO ASSEMBLER,2026-08-31T17:23:06+00:00
GHGL,41788080228.399994,42.77,42.65,42.85,41.7,41.8,-0.97,-2.27,215742.0,Ghani Glass Limited,GLASS & CERAMICS,2026-08-31T17:23:06+00:00
BAHL,180662201858.45,164.46,165.5,165.87,162.0,162.55,-1.91,-1.16,445135.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
DCR,89348266000.0,41.3,41.3,41.35,40.0,40.18,-1.12,-2.71,819641.0,Dolmen City REIT,REIT,2026-08-31T17:23:06+00:00
KOHC,88014402873.9,97.42,98.0,99.0,95.15,95.74,-1.68,-1.72,422175.0,Kohat Cement Company Limited,CEMENT,2026-08-31T17:23:06+00:00
PIOC,58713420014.64001,262.45,261.7,261.7,257.22,258.48,-3.97,-1.51,238609.0,Pioneer Cement Limited,CEMENT,2026-08-31T17:23:06+00:00
HMB,106155807238.8,102.01,101.75,102.79,100.99,101.31,-0.7,-0.69,351849.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
AGP,45768800000.0,169.2,169.99,169.99,162.0,163.46,-5.74,-3.39,888516.0,AGP Limited,PHARMA,2026-08-31T17:23:06+00:00
POL,208508605194.24,739.4,739.0,742.0,732.85,734.56,-4.84,-0.65,194446.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION,2026-08-31T17:23:06+00:00
MCB,480269268631.62,402.68,402.5,406.49,401.11,405.27,2.59,0.64,154736.0,MCB Bank Limited,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
CHCC,58729561136.259995,303.32,302.01,308.9,301.5,302.27,-1.05,-0.35,214359.0,Cherat Cement Company Limited,CEMENT,2026-08-31T17:23:06+00:00
INIL,22446292572.0,171.33,171.0,173.79,169.8,170.2,-1.13,-0.66,21636.0,International Industries Limited,ENGINEERING,2026-08-31T17:23:06+00:00
MEHT,4242300000.0,141.97,143.9,143.95,141.0,141.41,-0.56,-0.39,52722.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-08-31T17:23:06+00:00
MTL,120288164446.3,301.2,301.25,305.04,298.0,301.45,0.25,0.08,206314.0,Millat Tractors Limited,AUTO ASSEMBLER,2026-08-31T17:23:06+00:00
GHNI,54970095732.84,1303.29,1300.0,1314.48,1286.01,1290.11,-13.18,-1.01,106154.0,Ghandhara Industries Limited,AUTO ASSEMBLER,2026-08-31T17:23:06+00:00
GLAXO,106676984111.66,338.78,340.5,341.99,333.7,334.97,-3.81,-1.12,344884.0,GlaxoSmithKline Pakistan Limited,PHARMA,2026-08-31T17:23:06+00:00
HGFA,4156110000.0,14.35,14.7,14.8,14.25,14.66,0.31,2.16,76929.0,HBL Growth Fund,CLOSED-END MUTUAL FUND,2026-08-31T17:23:06+00:00
ABL,194124366399.9,169.47,170.0,171.0,169.0,169.53,0.06,0.03,172770.0,Allied Bank Limited,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
SAZEW,113865683493.36,1868.42,1863.42,1904.0,1840.0,1883.76,15.34,0.82,135808.0,Sazgar Engineering Works Limited,AUTO ASSEMBLER,2026-08-31T17:23:06+00:00
NATF,86301596702.5,370.97,370.97,374.94,368.5,370.21,-0.76,-0.21,53534.0,National Foods Limited,FOOD & PERSONAL CARE,2026-08-31T17:23:06+00:00
TGL,31153652668.6,179.99,181.0,182.59,180.1,180.95,0.96,0.53,71741.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-08-31T17:23:06+00:00
PGLC,799947848.7,15.61,15.62,17.17,15.62,16.17,0.56,3.59,227045.0,Pak-Gulf Leasing Company Limited,LEASING,2026-08-31T17:23:06+00:00
SRVI,93754158750.0,200.02,201.0,201.9,197.0,199.53,-0.49,-0.24,93721.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-31T17:23:06+00:00
LCI,101825852625.0,223.94,223.55,224.98,218.0,220.5,-3.44,-1.54,155001.0,Lucky Core Industries Limited,CHEMICAL,2026-08-31T17:23:06+00:00
INDU,151610754000.0,1949.08,1952.0,1955.0,1928.0,1928.89,-20.19,-1.04,35455.0,Indus Motor Company Limited,AUTO ASSEMBLER,2026-08-31T17:23:06+00:00
APL,72696268800.0,591.09,591.09,593.99,583.0,584.3,-6.79,-1.15,106503.0,Attock Petroleum Limited,OIL & GAS MKTNG,2026-08-31T17:23:06+00:00
GADT,9237989965.14,327.85,327.85,333.88,325.08,329.58,1.73,0.53,6346.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-08-31T17:23:06+00:00
ABOT,92051737958.52,971.67,960.0,978.0,930.0,940.26,-31.41,-3.23,109610.0,Abbott Laboratories (Pakistan) Limited,PHARMA,2026-08-31T17:23:06+00:00
PABC,36107214317.46,101.67,100.75,102.5,98.0,99.99,-1.68,-1.65,55897.0,Pakistan Aluminium Beverage Cans Limited,MISC.,2026-08-31T17:23:06+00:00
HALEON,83657686322.52,717.46,717.46,721.0,710.0,714.69,-2.77,-0.39,40581.0,Haleon Pakistan Limited,PHARMA,2026-08-31T17:23:06+00:00
FHAM,3616399215.0000005,32.7,32.7,32.9,32.26,32.63,-0.07,-0.21,11227.0,First Habib Modaraba,MODARABAS,2026-08-31T17:23:06+00:00
SHFA,30634322145.63,491.99,491.99,495.0,480.0,484.61,-7.38,-1.5,16587.0,Shifa International Hospitals Limited,MISC.,2026-08-31T17:23:06+00:00
HINOON,49532031408.48,950.47,951.0,956.0,928.0,934.86,-15.61,-1.64,18231.0,Highnoon Laboratories Limited,PHARMA,2026-08-31T17:23:06+00:00
BWCL,288580384444.17,485.01,485.5,487.0,483.0,483.99,-1.02,-0.21,8913.0,Bestway Cement Limited,CEMENT,2026-08-31T17:23:06+00:00
SSOM,2582210840.0,460.36,452.14,469.0,450.5,456.35,-4.01,-0.87,25643.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-31T17:23:06+00:00
MUREB,25899244614.82,925.0,921.03,941.0,921.03,936.22,11.22,1.21,173.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-31T17:23:06+00:00
SCBPL,262338601022.96002,67.5,68.5,68.5,65.5,67.76,0.26,0.39,25020.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-08-31T17:23:06+00:00
THALL,46306166667.990005,564.26,584.0,585.0,568.0,571.47,7.21,1.28,21236.0,Thal Limited,AUTO PARTS,2026-08-31T17:23:06+00:00
PAKT,355246233210.56,1396.14,1395.99,1400.0,1376.0,1390.43,-5.71,-0.41,3003.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-31T17:23:06+00:00
PKGS,70696506278.88,797.5,780.11,798.99,780.11,790.97,-6.53,-0.82,313.0,Packages Limited,PAPER & PACKAGING,2026-08-31T17:23:06+00:00
BNWM,627507562.5,66.98,65.58,68.79,65.58,66.01,-0.97,-1.45,2047.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-31T17:23:06+00:00
COLG,290847254489.76,1216.3,1223.99,1223.99,1180.0,1198.02,-18.28,-1.5,11986.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-31T17:23:06+00:00
ATLH,197516970536.25,1596.3,1608.98,1608.98,1590.0,1591.75,-4.55,-0.29,1218.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-31T17:23:06+00:00
IBFL,83116512421.6,265.3,265.0,276.97,265.0,267.68,2.38,0.9,364.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-31T17:23:06+00:00
PSEL,29146931880.0,890.49,900.0,900.0,875.55,896.16,5.67,0.64,43.0,Pakistan Services Limited,MISC.,2026-08-31T17:23:06+00:00
JDWS,51710111595.0,902.79,895.0,895.01,895.0,895.0,-7.79,-0.86,108.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-31T17:23:06+00:00
NESTLE,338921930007.36,7520.99,7520.99,7600.0,7350.0,7473.54,-47.45,-0.63,493.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-31T17:23:06+00:00
RMPL,85437716004.0,9300.0,9298.0,9300.0,9250.1,9250.11,-49.89,-0.54,32.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-31T17:23:06+00:00
UPFL,163547876701.36,25531.36,25531.37,27000.0,25400.0,25674.98,143.62,0.56,85.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-31T17:23:06+00:00
