symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
ILP,140030775853.2,101.87,101.95,102.6,99.6,99.9,-1.97,-1.93,604620.0,Interloop Limited,TEXTILE COMPOSITE,2026-07-22T14:27:20+00:00
HUMNL,12031740000.0,10.4,10.58,10.85,10.3,10.61,0.21,2.02,3843040.0,Hum Network Limited,TECHNOLOGY & COMMUNICATION,2026-07-22T14:27:20+00:00
MEBL,971381229207.48,542.37,543.0,549.22,538.01,539.49,-2.88,-0.53,533867.0,Meezan Bank Limited,COMMERCIAL BANKS,2026-07-22T14:27:20+00:00
SYS,199823109474.7,137.83,136.5,138.5,135.2,135.62,-2.21,-1.6,1926190.0,Systems Limited,TECHNOLOGY & COMMUNICATION,2026-07-22T14:27:20+00:00
AIRLINK,52428510799.84,134.73,134.98,134.98,132.0,132.64,-2.09,-1.55,1343376.0,Air Link Communication Limited,TECHNOLOGY & COMMUNICATION,2026-07-22T14:27:20+00:00
FATIMA,326529000000.0,156.18,155.0,157.0,153.95,155.49,-0.69,-0.44,538047.0,Fatima Fertilizer Company Limited,FERTILIZER,2026-07-22T14:27:20+00:00
FABL,151921422252.6,100.46,99.15,100.46,99.15,100.1,-0.36,-0.36,262099.0,Faysal Bank Limited,COMMERCIAL BANKS,2026-07-22T14:27:20+00:00
FFC,782699142434.4199,550.21,549.0,557.4,541.51,543.91,-6.3,-1.14,973892.0,Fauji Fertilizer Company Limited,FERTILIZER,2026-07-22T14:27:20+00:00
CPHL,16791898200.0,74.99,74.9,75.84,73.3,73.5,-1.49,-1.99,492615.0,Citi Pharma Ltd.,PHARMACEUTICALS,2026-07-22T14:27:20+00:00
GAL,32707464474.999996,572.67,572.0,578.5,561.11,573.79,1.12,0.2,587633.0,Ghandhara Automobiles Limited,AUTOMOBILE ASSEMBLER,2026-07-22T14:27:20+00:00
EFERT,254027353100.0,190.94,191.01,193.0,189.52,190.24,-0.7,-0.37,399307.0,Engro Fertilizers Limited,FERTILIZER,2026-07-22T14:27:20+00:00
KAPCO,24409422012.44,27.75,27.75,27.9,27.7,27.73,-0.02,-0.07,441505.0,Kot Addu Power Company Limited,POWER GENERATION & DISTRIBUTION,2026-07-22T14:27:20+00:00
HCAR,33655104000.0,239.99,241.0,241.05,234.37,235.68,-4.31,-1.8,236653.0,Honda Atlas Cars (Pakistan) Limited,AUTOMOBILE ASSEMBLER,2026-07-22T14:27:20+00:00
MARI,775157904675.0,650.27,645.0,654.0,644.0,645.63,-4.64,-0.71,471175.0,Mari Energies Limited,OIL & GAS EXPLORATION COMPANIES,2026-07-22T14:27:20+00:00
KOHC,85284062613.45,94.03,93.1,94.5,91.5,92.77,-1.26,-1.34,179796.0,Kohat Cement Company Limited,CEMENT,2026-07-22T14:27:20+00:00
KTML,60121103552.0,45.17,45.0,45.89,44.3,44.65,-0.52,-1.15,234542.0,Kohinoor Textile Mills Limited,TEXTILE COMPOSITE,2026-07-22T14:27:20+00:00
AGP,53715200000.0,194.67,194.67,195.0,191.0,191.84,-2.83,-1.45,125083.0,AGP Limited,PHARMACEUTICALS,2026-07-22T14:27:20+00:00
GHGL,38099132476.18,38.3,38.8,38.96,37.51,38.11,-0.19,-0.5,118930.0,Ghani Glass Limited,GLASS & CERAMICS,2026-07-22T14:27:20+00:00
BAHL,188553322333.35,171.83,172.97,172.97,169.56,169.65,-2.18,-1.27,186248.0,Bank AL Habib Limited,COMMERCIAL BANKS,2026-07-22T14:27:20+00:00
ATRL,97412069137.5,921.67,919.0,934.5,910.02,913.67,-8.0,-0.87,924624.0,Attock Refinery Limited,REFINERY,2026-07-22T14:27:20+00:00
ISL,35343750000.0,82.32,82.22,82.3,80.51,81.25,-1.07,-1.3,83269.0,International Steels Limited,ENGINEERING,2026-07-22T14:27:20+00:00
MCB,480506280632.82,404.04,405.0,409.99,402.02,405.47,1.43,0.35,214892.0,MCB Bank Limited,COMMERCIAL BANKS,2026-07-22T14:27:20+00:00
AICL,26572000000.0,77.37,77.25,77.5,75.81,75.92,-1.45,-1.87,98692.0,Adamjee Insurance Company Limited,INSURANCE,2026-07-22T14:27:20+00:00
CHCC,60011908387.06,309.98,309.98,314.5,306.01,308.87,-1.11,-0.36,122226.0,Cherat Cement Company Limited,CEMENT,2026-07-22T14:27:20+00:00
DCR,85745872000.0,38.6,38.21,38.7,38.21,38.56,-0.04,-0.1,207104.0,Dolmen City REIT,REAL ESTATE INVESTMENT TRUST,2026-07-22T14:27:20+00:00
HMB,119494701979.20001,114.77,114.86,116.0,113.11,114.04,-0.73,-0.64,407251.0,Habib Metropolitan Bank Limited,COMMERCIAL BANKS,2026-07-22T14:27:20+00:00
GHNI,49911147684.72,1161.52,1150.0,1178.69,1145.0,1171.38,9.86,0.85,188038.0,Ghandhara Industries Limited,AUTOMOBILE ASSEMBLER,2026-07-22T14:27:20+00:00
GLAXO,111202404132.04001,352.79,353.0,353.0,348.49,349.18,-3.61,-1.02,84316.0,GlaxoSmithKline Pakistan Limited,PHARMACEUTICALS,2026-07-22T14:27:20+00:00
MTL,114370521458.28,287.58,287.65,291.0,286.34,286.62,-0.96,-0.33,92995.0,Millat Tractors Limited,AUTOMOBILE ASSEMBLER,2026-07-22T14:27:20+00:00
PIOC,68199153610.32,297.1,297.0,312.9,292.8,300.24,3.14,1.06,1377917.0,Pioneer Cement Limited,CEMENT,2026-07-22T14:27:20+00:00
HGFAXD,4567185000.0,16.53,16.55,16.55,15.75,16.11,-0.42,-2.54,16814.0,HGFAXD,Unknown,2026-07-22T14:27:20+00:00
TGL,32630847141.64,191.62,193.0,193.0,188.0,189.53,-2.09,-1.09,36970.0,Tariq Glass Industries Limited,GLASS & CERAMICS,2026-07-22T14:27:20+00:00
NATF,89525580610.0,388.52,388.0,388.99,380.12,384.04,-4.48,-1.15,77026.0,National Foods Limited,FOOD & PERSONAL CARE PRODUCTS,2026-07-22T14:27:20+00:00
INIL,21747318714.0,163.93,163.5,167.5,163.05,164.9,0.97,0.59,21996.0,International Industries Limited,ENGINEERING,2026-07-22T14:27:20+00:00
POL,191815086528.0,683.91,683.91,687.99,675.0,675.75,-8.16,-1.19,219152.0,Pakistan Oilfields Limited,OIL & GAS EXPLORATION COMPANIES,2026-07-22T14:27:20+00:00
SAZEW,117765052437.47,1964.19,1964.0,1985.0,1942.0,1948.27,-15.92,-0.81,94822.0,Sazgar Engineering Works Limited,AUTOMOBILE ASSEMBLER,2026-07-22T14:27:20+00:00
PABC,38042754558.9,105.58,106.99,107.0,104.11,105.35,-0.23,-0.22,11108.0,Pakistan Aluminium Beverage Cans Limited,MISCELLANEOUS,2026-07-22T14:27:20+00:00
LCI,104568916410.0,229.1,228.5,229.4,225.25,226.44,-2.66,-1.16,73844.0,Lucky Core Industries Limited,CHEMICAL,2026-07-22T14:27:20+00:00
ABL,203307858516.5,178.02,177.01,178.94,175.0,177.55,-0.47,-0.26,38227.0,Allied Bank Limited,COMMERCIAL BANKS,2026-07-22T14:27:20+00:00
HALEON,88579828383.92,761.63,756.0,760.48,755.99,756.74,-4.89,-0.64,21616.0,Haleon Pakistan Limited,PHARMACEUTICALS,2026-07-22T14:27:20+00:00
APL,67567841280.00001,540.01,540.0,544.87,540.0,543.08,3.07,0.57,11709.0,Attock Petroleum Limited,OIL & GAS MARKETING COMPANIES,2026-07-22T14:27:20+00:00
HINOON,52236302511.2,988.49,989.99,999.0,977.0,985.9,-2.59,-0.26,7936.0,Highnoon Laboratories Limited,PHARMACEUTICALS,2026-07-22T14:27:20+00:00
ABOT,90491207144.64,930.03,939.0,945.8,920.0,924.32,-5.71,-0.61,16396.0,Abbott Laboratories (Pakistan) Limited,PHARMACEUTICALS,2026-07-22T14:27:20+00:00
PGLC,744540205.5,15.29,15.05,15.74,15.05,15.05,-0.24,-1.57,2716.0,Pak-Gulf Leasing Company Limited,LEASING COMPANIES,2026-07-22T14:27:20+00:00
SHFA,33597812420.670002,528.75,528.75,536.98,525.0,531.49,2.74,0.52,12450.0,Shifa International Hospitals Limited,MISCELLANEOUS,2026-07-22T14:27:20+00:00
SRVI,97515038250.0,2041.28,2039.0,2090.0,2030.0,2075.34,34.06,1.67,42906.0,Service Industries Limited,LEATHER & TANNERIES,2026-07-22T14:27:20+00:00
MEHT,5799900000.0,192.5,194.99,197.94,192.5,193.33,0.83,0.43,8551.0,Mehmood Textile Mills Limited,TEXTILE COMPOSITE,2026-07-22T14:27:20+00:00
SCBPL,249407507052.82,63.21,64.0,64.46,63.0,64.42,1.21,1.91,5073.0,Standard Chartered Bank (Pak) Ltd,COMMERCIAL BANKS,2026-07-22T14:27:20+00:00
GADT,7568828297.489999,275.7,277.77,277.77,270.0,270.03,-5.67,-2.06,6124.0,Gadoon Textile Mills Limited,TEXTILE SPINNING,2026-07-22T14:27:20+00:00
SSOM,2591490616.0,461.56,465.0,465.0,455.61,457.99,-3.57,-0.77,3294.0,S.S.Oil Mills Limited,VANASPATI & ALLIED INDUSTRIES,2026-07-22T14:27:20+00:00
FHAM,3604207860.0000005,33.14,33.1,33.1,32.52,32.52,-0.62,-1.87,8726.0,First Habib Modaraba,MODARABAS,2026-07-22T14:27:20+00:00
THALL,47321471528.0,584.74,589.99,589.99,583.0,584.0,-0.74,-0.13,8440.0,Thal Limited,AUTOMOBILE PARTS & ACCESSORIES,2026-07-22T14:27:20+00:00
BWCL,294149385437.39,497.01,497.0,499.7,492.0,493.33,-3.68,-0.74,17710.0,Bestway Cement Limited,CEMENT,2026-07-22T14:27:20+00:00
PKGS,70297873691.04,800.0,795.01,799.97,785.0,786.51,-13.49,-1.69,7032.0,Packages Limited,"PAPER, BOARD & PACKAGING",2026-07-22T14:27:20+00:00
INDU,151074702000.0,1930.21,1930.01,1940.0,1917.01,1922.07,-8.14,-0.42,8623.0,Indus Motor Company Limited,AUTOMOBILE ASSEMBLER,2026-07-22T14:27:20+00:00
PAKT,371919758076.48004,1454.67,1459.99,1468.99,1445.0,1455.69,1.02,0.07,61182.0,Pakistan Tobacco Company Limited,TOBACCO,2026-07-22T14:27:20+00:00
BNWM,631310062.5,66.12,66.2,67.0,66.2,66.41,0.29,0.44,7475.0,Bannu Woollen Mills Limited,WOOLLEN,2026-07-22T14:27:20+00:00
MUREB,24985791519.2,911.25,910.0,910.0,900.0,903.2,-8.05,-0.88,824.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE PRODUCTS,2026-07-22T14:27:20+00:00
COLG,298696114890.8,1234.45,1232.0,1240.0,1205.0,1230.35,-4.1,-0.33,2609.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE PRODUCTS,2026-07-22T14:27:20+00:00
ATLH,203994360743.25,1645.34,1645.34,1656.9,1630.0,1643.95,-1.39,-0.08,1783.0,Atlas Honda Limited,AUTOMOBILE ASSEMBLER,2026-07-22T14:27:20+00:00
IBFL,91910070520.0,302.18,295.0,300.0,295.0,296.0,-6.18,-2.04,206.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-07-22T14:27:20+00:00
PSEL,29066271740.0,896.74,908.89,917.49,886.55,893.68,-3.06,-0.34,137.0,Pakistan Services Limited,MISCELLANEOUS,2026-07-22T14:27:20+00:00
JDWS,54598944645.0,951.02,959.98,959.99,945.0,945.0,-6.02,-0.63,85.0,JDW Sugar Mills Limited,SUGAR & ALLIED INDUSTRIES,2026-07-22T14:27:20+00:00
NESTLE,348653497237.92,7651.92,7652.0,7694.98,7651.95,7688.13,36.21,0.47,126.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE PRODUCTS,2026-07-22T14:27:20+00:00
RMPL,85017275076.0,9263.65,9440.0,9440.0,9200.0,9204.59,-59.06,-0.64,54.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE PRODUCTS,2026-07-22T14:27:20+00:00
UPFL,161152909668.0,25250.02,25250.0,25400.0,25250.0,25299.0,48.98,0.19,23.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE PRODUCTS,2026-07-22T14:27:20+00:00
