symbol,market_cap,ldcp,open,high,low,close,change,percent_change,volume,company,sector,downloaded_at_utc
FHAM,3657406500.0,32.97,33.49,33.7,32.75,33.0,0.03,0.09,34079.0,First Habib Modaraba,MODARABAS,2026-08-13T11:00:14+00:00
PAKT,348567625487.68,1425.79,1370.0,1450.0,1285.0,1364.29,-61.5,-4.31,19307.0,Pakistan Tobacco Company Limited,TOBACCO,2026-08-13T11:00:14+00:00
SSOM,2595168576.0,454.72,462.0,462.0,453.15,458.64,3.92,0.86,3225.0,S.S.Oil Mills Limited,VANASPATI & ALLIED,2026-08-13T11:00:14+00:00
SRVI,102268293750.0,2094.71,2098.0,2220.0,2097.88,2176.5,81.79,3.91,34759.0,Service Industries Limited,LEATHER & TANNERIES,2026-08-13T11:00:14+00:00
THALL,46582478684.96,582.92,582.0,594.84,565.12,574.88,-8.04,-1.38,6749.0,Thal Limited,AUTO PARTS,2026-08-13T11:00:14+00:00
BNWM,636918750.0,67.4,67.07,68.49,65.05,67.0,-0.4,-0.59,12081.0,Bannu Woollen Mills Limited,WOOLLEN,2026-08-13T11:00:14+00:00
PKGS,70336306877.76001,782.15,789.99,789.99,785.1,786.94,4.79,0.61,118.0,Packages Limited,PAPER & PACKAGING,2026-08-13T11:00:14+00:00
ATLH,201790559017.65,1622.33,1628.47,1628.47,1620.0,1626.19,3.86,0.24,1398.0,Atlas Honda Limited,AUTO ASSEMBLER,2026-08-13T11:00:14+00:00
COLG,298611144240.0,1230.8,1238.28,1238.29,1228.5,1230.0,-0.8,-0.06,4666.0,Colgate-Palmolive (Pakistan) Limited,FOOD & PERSONAL CARE,2026-08-13T11:00:14+00:00
MUREB,24884542629.739998,904.97,910.0,915.9,895.01,899.54,-5.43,-0.6,39638.0,Murree Brewery Company Limited,FOOD & PERSONAL CARE,2026-08-13T11:00:14+00:00
IBFL,85066496350.2,274.91,274.0,278.0,266.41,273.96,-0.95,-0.35,742.0,Ibrahim Fibres Limited,SYNTHETIC & RAYON,2026-08-13T11:00:14+00:00
JDWS,52092015324.21,900.32,900.99,902.0,899.0,901.61,1.29,0.14,61.0,JDW Sugar Mills Limited,SUGAR & ALLIED,2026-08-13T11:00:14+00:00
PSEL,30408222295.0,909.54,920.0,943.5,908.0,934.94,25.4,2.79,1056.0,Pakistan Services Limited,MISC.,2026-08-13T11:00:14+00:00
NESTLE,342855552923.51996,7520.11,7521.0,7599.98,7492.0,7560.28,40.17,0.53,520.0,Nestle Pakistan Limited,FOOD & PERSONAL CARE,2026-08-13T11:00:14+00:00
RMPL,86066345388.0,9274.93,9398.98,9398.98,9205.1,9318.17,43.24,0.47,16.0,Rafhan Maize Products Company Limited,FOOD & PERSONAL CARE,2026-08-13T11:00:14+00:00
UPFL,160273030960.84,25387.0,25103.0,25369.0,25100.0,25160.87,-226.13,-0.89,67.0,Unilever Pakistan Foods Limited,FOOD & PERSONAL CARE,2026-08-13T11:00:14+00:00
